X,frankfurt_urban_multi_radio.MA[0].idLayer/sequenceUpdateDa:vector
0.1,0
32.43,1
32.44,2
32.45,3
32.46,4
32.47,5
32.48,6
32.49,7
32.5,8
32.51,9
32.52,10
32.53,11
47.37,12
47.38,13
47.39,14
47.4,15
47.41,16
47.42,17
47.43,18
47.44,19
47.45,20
47.46,21
47.47,22
74.78,23
74.79,24
74.8,25
74.81,26
74.82,27
74.83,28
74.84,29
74.85,30
74.86,31
74.87,32
74.88,33
92.57,34
92.58,35
92.59,36
92.6,37
92.61,38
92.62,39
92.63,40
92.64,41
92.65,42
92.66,43
92.67,44
99.38,45
99.39,46
99.4,47
99.41,48
99.42,49
99.43,50
99.44,51
99.45,52
99.46,53
99.47,54
99.48,55
100.81,56
100.82,57
100.83,58
100.84,59
100.85,60
100.86,61
100.87,62
100.88,63
100.89,64
100.9,65
103.26,66
103.27,67
103.28,68
103.29,69
103.3,70
103.31,71
103.32,72
103.33,73
103.34,74
103.35,75
103.36,76
103.37,77
103.38,78
104.6,79
104.61,80
104.62,81
104.63,82
104.64,83
104.65,84
104.66,85
104.67,86
104.68,87
104.69,88
104.7,89
104.71,90
104.72,91
104.73,92
110.31,93
110.32,94
110.33,95
110.34,96
110.35,97
110.36,98
110.37,99
110.38,100
110.39,101
110.4,102
110.41,103
140.38,104
140.39,105
140.4,106
140.41,107
140.42,108
140.43,109
140.44,110
140.45,111
140.46,112
140.47,113
140.48,114
140.49,115
140.5,116
140.51,117
140.52,118
140.53,119
140.54,120
140.55,121
140.56,122
140.57,123
140.58,124
140.59,125
140.6,126
140.61,127
140.62,128
140.63,129
140.64,130
140.65,131
140.66,132
140.67,133
140.68,134
140.69,135
140.7,136
140.71,137
140.72,138
140.73,139
140.74,140
140.75,141
140.76,142
140.77,143
140.78,144
140.79,145
140.8,146
140.81,147
140.82,148
140.83,149
140.84,150
140.85,151
140.86,152
140.87,153
140.88,154
140.89,155
140.9,156
140.91,157
140.92,158
140.93,159
140.94,160
140.95,161
140.96,162
140.97,163
140.98,164
140.99,165
141,166
142.05,167
142.06,168
142.07,169
142.08,170
142.09,171
142.1,172
142.11,173
142.12,174
142.13,175
142.14,176
142.15,177
142.16,178
142.17,179
142.18,180
142.19,181
148.87,182
148.88,183
148.89,184
148.9,185
148.91,186
148.92,187
148.93,188
148.94,189
148.95,190
148.96,191
148.97,192
188.52,193
188.53,194
188.54,195
188.55,196
188.56,197
188.57,198
188.58,199
188.59,200
188.6,201
188.61,202
188.62,203
188.63,204
188.64,205
189.8,206
189.81,207
189.82,208
189.83,209
189.84,210
189.85,211
189.86,212
189.87,213
189.88,214
189.89,215
189.9,216
189.91,217
189.92,218
197.38,219
197.39,220
197.4,221
197.41,222
197.42,223
197.43,224
197.44,225
197.45,226
197.46,227
197.47,228
228.48,229
228.49,230
228.5,231
228.51,232
228.52,233
228.53,234
228.54,235
228.55,236
228.56,237
228.57,238
228.58,239
229.99,240
230,241
230.01,242
230.02,243
230.03,244
230.04,245
230.05,246
230.06,247
230.07,248
230.08,249
230.09,250
264.04,251
264.05,252
264.06,253
264.07,254
264.08,255
264.09,256
264.1,257
264.11,258
264.12,259
264.13,260
270.22,261
270.23,262
270.24,263
270.25,264
270.26,265
270.27,266
270.28,267
270.29,268
270.3,269
270.31,270
270.32,271
270.33,272
270.34,273
271.66,274
271.67,275
271.68,276
271.69,277
271.7,278
271.71,279
271.72,280
271.73,281
271.74,282
271.75,283
271.76,284
271.77,285
306.04,286
306.05,287
306.06,288
306.07,289
306.08,290
306.09,291
306.1,292
306.11,293
306.12,294
306.13,295
306.14,296
306.15,297
306.16,298
396.66,299
396.67,300
396.68,301
396.69,302
396.7,303
396.71,304
396.72,305
396.73,306
396.74,307
396.75,308
396.76,309
396.77,310
396.78,311
398.02,312
398.03,313
398.04,314
398.05,315
398.06,316
398.07,317
398.08,318
398.09,319
398.1,320
398.11,321
398.12,322
398.13,323
398.14,324
415.95,325
415.96,326
415.97,327
415.98,328
415.99,329
416,330
416.01,331
416.02,332
416.03,333
416.04,334
416.05,335
416.06,336
416.07,337
