X,frankfurt_urban_multi_radio.MA[0].idLayer/sequenceUpdateDa:vector
0.1,0
33.37,1
33.38,2
33.39,3
33.4,4
33.41,5
33.42,6
33.43,7
33.44,8
33.45,9
33.46,10
33.47,11
44.12,12
44.13,13
44.14,14
44.15,15
44.16,16
44.17,17
44.18,18
44.19,19
44.2,20
44.21,21
69.1,22
69.11,23
69.12,24
69.13,25
69.14,26
69.15,27
69.16,28
69.17,29
69.18,30
69.19,31
69.2,32
94.28,33
94.29,34
94.3,35
94.31,36
94.32,37
94.33,38
94.34,39
94.35,40
94.36,41
94.37,42
101.14,43
101.15,44
101.16,45
101.17,46
101.18,47
101.19,48
101.2,49
101.21,50
101.22,51
101.23,52
101.24,53
102.2,54
102.21,55
102.22,56
102.23,57
102.24,58
102.25,59
102.26,60
102.27,61
102.28,62
102.29,63
111.54,64
111.55,65
111.56,66
111.57,67
111.58,68
111.59,69
111.6,70
111.61,71
111.62,72
111.63,73
111.64,74
138.29,75
138.3,76
138.31,77
138.32,78
138.33,79
138.34,80
138.35,81
138.36,82
138.37,83
138.38,84
138.39,85
138.4,86
138.41,87
138.42,88
138.43,89
138.44,90
138.45,91
138.46,92
139.73,93
139.74,94
139.75,95
139.76,96
139.77,97
139.78,98
139.79,99
139.8,100
139.81,101
139.82,102
139.83,103
139.84,104
139.85,105
139.86,106
152.15,107
152.16,108
152.17,109
152.18,110
152.19,111
152.2,112
152.21,113
152.22,114
152.23,115
152.24,116
152.25,117
178.55,118
178.56,119
178.57,120
178.58,121
178.59,122
178.6,123
178.61,124
178.62,125
178.63,126
178.64,127
178.65,128
180.39,129
180.4,130
180.41,131
180.42,132
180.43,133
180.44,134
180.45,135
180.46,136
180.47,137
180.48,138
180.49,139
201.22,140
201.23,141
201.24,142
201.25,143
201.26,144
201.27,145
201.28,146
201.29,147
201.3,148
201.31,149
201.32,150
225.18,151
225.19,152
225.2,153
225.21,154
225.22,155
225.23,156
225.24,157
225.25,158
225.26,159
225.27,160
225.28,161
226.47,162
226.48,163
226.49,164
226.5,165
226.51,166
226.52,167
226.53,168
226.54,169
226.55,170
226.56,171
262.24,172
262.25,173
262.26,174
262.27,175
262.28,176
262.29,177
262.3,178
262.31,179
262.32,180
262.33,181
262.34,182
262.35,183
262.36,184
262.37,185
262.38,186
267.86,187
267.87,188
267.88,189
267.89,190
267.9,191
267.91,192
267.92,193
267.93,194
267.94,195
267.95,196
267.96,197
267.97,198
267.98,199
269.28,200
269.29,201
269.3,202
269.31,203
269.32,204
269.33,205
269.34,206
269.35,207
269.36,208
269.37,209
269.38,210
269.39,211
269.4,212
296.17,213
296.18,214
296.19,215
296.2,216
296.21,217
296.22,218
296.23,219
296.24,220
296.25,221
296.26,222
296.27,223
296.28,224
296.29,225
396.46,226
396.47,227
396.48,228
396.49,229
396.5,230
396.51,231
396.52,232
396.53,233
396.54,234
396.55,235
396.56,236
396.57,237
396.58,238
397.93,239
397.94,240
397.95,241
397.96,242
397.97,243
397.98,244
397.99,245
398,246
398.01,247
398.02,248
398.03,249
398.04,250
398.05,251
398.06,252
398.07,253
398.08,254
398.09,255
412.56,256
412.57,257
412.58,258
412.59,259
412.6,260
412.61,261
412.62,262
412.63,263
412.64,264
412.65,265
412.66,266
412.67,267
