X,frankfurt_urban_multi_radio.MA[0].idLayer/sequenceUpdateCa:vector
36.117033233668,1
42.877955797983,2
70.778454146094,3
94.052761177932,4
106.094697044937,5
107.191671160385,6
111.39418158731,7
141.054158540884,8
141.554158540884,9
142.764153312728,10
148.2167365515,11
181.998619704518,12
183.63993173466,13
199.721020923299,14
224.030643528168,15
225.939952136741,16
261.326310459919,17
263.18251591995,18
263.338787591665,19
300.257448862806,20
399.396563745746,21
401.361925851403,22
418.507229558975,23
