X,frankfurt_urban_multi_radio.MA[0].udpApp[0]/rcvdPkLifetime:vector
30.254308609014,0.114309
30.255855385726,0.105855
30.257843162438,0.0978432
30.259281009133,0.089281
30.269281009133,0.089281
30.279281009133,0.089281
30.289281022778,0.089281
30.299857022778,0.089857
30.309281036455,0.089281
30.319281036455,0.089281
30.329281036455,0.089281
30.339281036455,0.089281
30.349281036455,0.089281
30.361063871596,0.0910639
30.370154036455,0.090154
30.380213036455,0.090213
30.38968400538,0.089684
30.399281050132,0.0892811
30.41003655691,0.0900366
30.422013899016,0.0920139
30.429281063842,0.0892811
30.439281063842,0.0892811
30.449281063842,0.0892811
30.459999032767,0.089999
30.469995032767,0.089995
30.479281063842,0.0892811
30.489302921284,0.0893029
30.499701566932,0.0897016
30.509281091274,0.0892811
30.519281091274,0.0892811
30.529281091274,0.0892811
30.539281091274,0.0892811
30.549790056511,0.0897901
30.559615056511,0.0896151
30.570163091274,0.0901631
30.579281091274,0.0892811
30.589281104996,0.0892811
30.599281104996,0.0892811
30.609281118786,0.0892811
30.619281118786,0.0892811
30.63128795404,0.091288
30.63939409245,0.0893941
30.649281118786,0.0892811
30.65995414253,0.0899541
30.669281118786,0.0892811
30.679281118786,0.0892811
30.689281132576,0.0892811
30.699281132576,0.0892811
30.709281146361,0.0892811
30.719595146361,0.0895951
30.729281146361,0.0892811
30.739281146361,0.0892811
30.75080298161,0.090803
30.759281146361,0.0892811
30.769281146361,0.0892811
30.779929146361,0.0899291
30.789826160146,0.0898262
30.799281160146,0.0892812
30.809848173985,0.0898482
30.822481173985,0.0924812
30.829281173985,0.0892812
30.839281173985,0.0892812
30.849281173985,0.0892812
30.860190173985,0.0901902
30.869567252816,0.0895673
30.879572266601,0.0895723
30.889281187824,0.0892812
30.899513294279,0.0895133
30.909281201684,0.0892812
30.919281201684,0.0892812
30.931135037008,0.091135
30.939281201684,0.0892812
30.95002906753,0.0900291
30.959281201684,0.0892812
30.969281201684,0.0892812
30.979889201684,0.0898892
30.989281215544,0.0892812
31.00177321337,0.0917732
31.011180065356,0.0911801
31.019595229718,0.0895952
31.029281229718,0.0892812
31.041117065356,0.0911171
31.049281229718,0.0892812
31.059281229718,0.0892812
31.069482363872,0.0894824
31.079281229718,0.0892812
31.089972391906,0.0899724
31.099595243892,0.0895952
31.109281258259,0.0892813
31.119281258259,0.0892813
31.129595258259,0.0895953
31.141774258259,0.0917743
31.150055258259,0.0900553
31.160441552427,0.0904416
31.172879093593,0.0928791
31.179772582635,0.0897726
31.189281272626,0.0892813
31.2003032869,0.0903033
31.2129442869,0.0929443
31.2201182869,0.0901183
