X,frankfurt_urban_multi_radio.MA[0].udpApp[0]/rcvdPkLifetime:vector
30.254065396911,0.114065
30.254599164087,0.104599
30.255258931263,0.0952589
30.259137305309,0.0891373
30.269137305309,0.0891373
30.279929305309,0.0899293
30.290999318904,0.0909993
30.30021333252,0.0902133
30.30913733252,0.0891373
30.31913733252,0.0891373
30.32913733252,0.0891373
30.33913733252,0.0891373
30.35072233252,0.0907223
30.35970433252,0.0897043
30.371030614206,0.0910306
30.382115614206,0.0921156
30.389659858858,0.0896599
30.399137346136,0.0891373
30.409830359816,0.0898304
30.419137359816,0.0891374
30.429137359816,0.0891374
30.440177872538,0.0901779
30.449137359816,0.0891374
30.459137359816,0.0891374
30.469137359816,0.0891374
30.479137359816,0.0891374
30.489137373496,0.0891374
30.499384913514,0.0893849
30.509137387193,0.0891374
30.519853387193,0.0898534
30.531922261701,0.0919223
30.540055387193,0.0900554
30.549137387193,0.0891374
30.559137387193,0.0891374
30.569137387193,0.0891374
30.579137387193,0.0891374
30.58913740089,0.0891374
30.59913740089,0.0891374
30.609281981993,0.089282
30.619137414598,0.0891374
30.631209696376,0.0912097
30.639832831155,0.0898328
30.649137414598,0.0891374
30.659137414598,0.0891374
30.669137414598,0.0891374
30.679137414598,0.0891374
30.690211910758,0.0902119
30.699137428306,0.0891374
30.710879442086,0.0908794
30.719456519338,0.0894565
30.729423453443,0.0894235
30.739462036886,0.089462
30.749137442086,0.0891374
30.760805723936,0.0908057
30.769137442086,0.0891374
30.779820533046,0.0898205
30.791380723936,0.0913807
30.800841751518,0.0908418
30.809137469657,0.0891375
30.819983469657,0.0899835
30.830006469657,0.0900065
30.839916469657,0.0899165
30.850168469657,0.0901685
30.859137469657,0.0891375
30.869501182905,0.0895012
30.879451469657,0.0894515
30.889137483448,0.0891375
30.899137483448,0.0891375
30.910886779122,0.0908868
30.919606147109,0.0896061
30.929860321166,0.0898603
30.941361147109,0.0913611
30.953499779122,0.0934998
30.95913749725,0.0891375
30.96913749725,0.0891375
30.97913749725,0.0891375
30.989137511052,0.0891375
30.999137511052,0.0891375
31.009884525061,0.0898845
31.019496026429,0.089496
31.030040819798,0.0900408
31.04092280714,0.0909228
31.049137852854,0.0891379
31.059137525061,0.0891375
31.069893525061,0.0898935
31.079137525061,0.0891375
31.09009153907,0.0900915
31.102058258586,0.0920583
31.109137553323,0.0891376
31.119534258586,0.0895343
31.129137553323,0.0891376
31.139137553323,0.0891376
31.149137553323,0.0891376
31.159331258586,0.0893313
31.170132553323,0.0901326
31.180958835646,0.0909588
31.189137567576,0.0891376
31.200150567576,0.0901506
31.209137581922,0.0891376
31.219137581922,0.0891376
31.231531581922,0.0915316
31.239137581922,0.0891376
31.249137581922,0.0891376
31.259597315447,0.0895973
31.269997581922,0.0899976
31.279137581922,0.0891376
31.291530864338,0.0915309
31.299137596268,0.0891376
31.309137610389,0.0891376
31.319720554845,0.0897206
31.329137610389,0.0891376
31.34098589258,0.0909859
31.351467683171,0.0914677
31.359435372513,0.0894354
31.371135610389,0.0911356
31.379137610389,0.0891376
31.38913762451,0.0891376
31.39913762451,0.0891376
31.409137638258,0.0891376
31.419137638258,0.0891376
31.430015638258,0.0900156
31.439727428849,0.0897274
31.449137638258,0.0891376
31.460186638258,0.0901866
31.470040819798,0.0900408
31.479686622183,0.0896866
31.489137652006,0.0891377
31.499137652006,0.0891377
31.510479665573,0.0904797
31.519597484033,0.0895975
31.529399274624,0.0893993
31.540142629367,0.0901426
31.55086894721,0.0908689
31.57239794721,0.102398
31.573720074622,0.0937201
31.579137665573,0.0891377
31.59001967914,0.0900197
31.60118297411,0.091183
31.60913769259,0.0891377
31.61999769259,0.0899977
31.631010502159,0.0910105
31.63913769259,0.0891377
31.653673989556,0.093674
31.65945169259,0.0894517
31.672736665777,0.0927367
31.679552646898,0.0895526
31.690040819798,0.0900408
31.700040819798,0.0900408
31.710439592164,0.0904396
31.721708401733,0.0917084
31.729137719372,0.0891377
31.739137719372,0.0891377
31.749137719372,0.0891377
31.759137719372,0.0891377
31.769871719372,0.0898717
31.77963795492,0.089638
31.792097000774,0.092097
31.801677100962,0.0916771
31.809925745917,0.0899257
31.820069745917,0.0900697
31.829137745917,0.0891377
31.8411920272,0.091192
31.850204745917,0.0902047
31.859525645491,0.0895256
31.869907745917,0.0899077
31.879484167701,0.0894842
31.889693832892,0.0896938
31.900565698341,0.0905657
31.909624698341,0.0896247
31.923794239394,0.0937942
31.929451772222,0.0894518
31.939822698341,0.0898227
31.953453772222,0.0934538
31.959426698341,0.0894267
31.969137772222,0.0891378
31.979137772222,0.0891378
31.991667897443,0.0916679
32.000105785314,0.0901058
32.011063984293,0.091064
32.019137798283,0.0891378
32.030133676826,0.0901337
32.039137798283,0.0891378
32.051796079322,0.0917961
32.059826798283,0.0898268
32.070055798283,0.0900558
32.081492875928,0.0914929
32.094799338846,0.0947993
32.099137811252,0.0891378
32.109194192111,0.0891942
32.119589681126,0.0895897
32.131833109314,0.0918331
32.140127824098,0.0901278
32.150259802583,0.0902598
32.162788087799,0.0927881
32.169352757193,0.0893528
32.18234439023,0.0923444
32.189137836944,0.0891378
32.199137836944,0.0891378
32.226825130468,0.106825
32.228080441138,0.0980804
32.229619853971,0.0896199
32.242439130468,0.0924391
32.251979832456,0.0919798
32.259137849671,0.0891378
32.271049130468,0.0910491
32.280132849671,0.0901328
32.30352315567,0.103523
32.309292491542,0.0992925
32.311365163286,0.0913652
32.319137874999,0.0891379
32.329451874999,0.0894519
32.339844874999,0.0898449
32.349956188335,0.0899562
32.359137874999,0.0891379
32.369642904872,0.0896429
32.379137874999,0.0891379
32.389662909842,0.0896629
32.401877180618,0.0918772
32.410181900074,0.0901819
32.419137900074,0.0891379
32.430047955275,0.090048
32.444497629431,0.0944976
32.450950180618,0.0909502
32.459137900074,0.0891379
32.469137900074,0.0891379
32.484374541438,0.0943745
32.492841273368,0.0928413
32.50049800517,0.090498
32.509137924894,0.0891379
32.52080620531,0.0908062
32.530061373707,0.0900614
32.539137924894,0.0891379
32.549137924894,0.0891379
32.56167920531,0.0916792
32.573057285714,0.0930573
32.58174120531,0.0917412
32.590134122612,0.0901341
32.601905347186,0.0919053
32.610887229744,0.0908872
32.619652503366,0.0896525
32.629953164735,0.0899532
32.639902949457,0.0899029
32.651846334969,0.0918463
32.659952949457,0.0899529
32.670266949457,0.0902669
32.681729229744,0.0917292
32.689670079116,0.0896701
32.699137961674,0.089138
32.711117973762,0.091118
32.720206318699,0.0902063
32.732191688042,0.0921917
32.740064973762,0.090065
32.749418103421,0.0894181
32.763195947489,0.0931959
32.769137973762,0.089138
32.779137973762,0.089138
32.79352825392,0.0935283
32.79978198585,0.089782
32.809659634223,0.0896596
32.821040277834,0.0910403
32.829665151771,0.0896652
32.839997997807,0.089998
32.851598277834,0.0915983
32.859137997807,0.089138
32.869137997807,0.089138
32.883191431929,0.0931914
32.892075277834,0.0920753
32.902036961645,0.092037
32.90985402159,0.089854
32.920977301486,0.0909773
32.930530199599,0.0905302
32.942376301486,0.0923763
32.94913802159,0.089138
32.95972302159,0.089723
32.96913802159,0.089138
32.983543301486,0.0935433
32.989612693575,0.0896127
32.999454235208,0.0894542
33.01032704511,0.090327
33.020184424911,0.0901844
33.02945204511,0.089452
33.041705335026,0.0917053
33.04976404511,0.089764
33.05913804511,0.089138
33.07017304511,0.090173
33.08021404511,0.090214
33.091109056804,0.0911091
33.100968348064,0.0909683
33.109595673512,0.0895957
33.122161101741,0.0921611
33.136450174589,0.0964502
33.146602293711,0.0966023
33.155227068399,0.0952271
33.182172348064,0.112172
33.18362587633,0.103626
33.186168404596,0.0961684
33.191318348064,0.0913183
33.202013642715,0.0920136
33.215093700291,0.0950937
33.222219295608,0.0922193
33.229971091479,0.0899711
33.239773091479,0.0897731
33.249138091479,0.0891381
33.260528091479,0.0905281
33.271508371034,0.0915084
33.281768371034,0.0917684
33.295299473506,0.0952995
33.299138102964,0.0891381
33.312839967666,0.09284
33.321622959928,0.091623
33.333405959928,0.093406
33.341031393732,0.0910314
33.349993385994,0.0899934
33.361332665549,0.0913327
33.384554141341,0.104554
33.385142715275,0.0951427
33.39009217431,0.0900922
33.405251858677,0.0952519
33.409783703071,0.0897837
33.420243703071,0.0902437
33.431248733235,0.0912487
33.440851416158,0.0908514
33.471067416158,0.111067
33.471719012518,0.101719
33.484026491387,0.104026
33.487883786162,0.0978838
33.50816043831,0.0981604
