X,frankfurt_urban_multi_radio.MA[0].idLayer/sequenceUpdateCa:vector
34.153954633834,1
47.578684910133,2
71.957001404514,3
88.103626803084,4
101.584750732533,5
102.81175896521,6
112.094416124313,7
145.105490909056,8
145.605490909056,9
146.105490909056,10
146.492719828848,11
148.492601232993,12
177.519934986056,13
178.701084629796,14
197.67893075284,15
228.898497402917,16
230.459381891924,17
264.459295224087,18
271.684566208268,19
272.957324504814,20
301.211439354275,21
392.484169235172,22
393.759403791665,23
412.458193642956,24
