X,frankfurt_urban_multi_radio.MA[0].idLayer/sequenceUpdateDa:vector
0.1,0
34.81,1
34.82,2
34.83,3
34.84,4
34.85,5
34.86,6
34.87,7
34.88,8
34.89,9
34.9,10
34.91,11
34.92,12
34.93,13
34.94,14
46.95,15
46.96,16
46.97,17
46.98,18
46.99,19
47,20
47.01,21
47.02,22
47.03,23
47.04,24
47.05,25
72.41,26
72.42,27
72.43,28
72.44,29
72.45,30
72.46,31
72.47,32
72.48,33
72.49,34
72.5,35
91.98,36
91.99,37
92,38
92.01,39
92.02,40
92.03,41
92.04,42
92.05,43
92.06,44
92.07,45
92.08,46
99.78,47
99.79,48
99.8,49
99.81,50
99.82,51
99.83,52
99.84,53
99.85,54
99.86,55
99.87,56
99.88,57
101.53,58
101.54,59
101.55,60
101.56,61
101.57,62
101.58,63
101.59,64
101.6,65
101.61,66
101.62,67
101.63,68
116.21,69
116.22,70
116.23,71
116.24,72
116.25,73
116.26,74
116.27,75
116.28,76
116.29,77
116.3,78
135.2,79
135.21,80
135.22,81
135.23,82
135.24,83
135.25,84
135.26,85
135.27,86
135.28,87
135.29,88
135.3,89
135.31,90
136.83,91
136.84,92
136.85,93
136.86,94
136.87,95
136.88,96
136.89,97
136.9,98
136.91,99
136.92,100
136.93,101
136.94,102
136.95,103
136.96,104
148.17,105
148.18,106
148.19,107
148.2,108
148.21,109
148.22,110
148.23,111
148.24,112
148.25,113
148.26,114
148.27,115
180.82,116
180.83,117
180.84,118
180.85,119
180.86,120
180.87,121
180.88,122
180.89,123
180.9,124
180.91,125
181.96,126
181.97,127
181.98,128
181.99,129
182,130
182.01,131
182.02,132
182.03,133
182.04,134
182.05,135
182.06,136
199.46,137
199.47,138
199.48,139
199.49,140
199.5,141
199.51,142
199.52,143
199.53,144
199.54,145
199.55,146
199.56,147
224.79,148
224.8,149
224.81,150
224.82,151
224.83,152
224.84,153
224.85,154
224.86,155
224.87,156
224.88,157
224.89,158
226.09,159
226.1,160
226.11,161
226.12,162
226.13,163
226.14,164
226.15,165
226.16,166
226.17,167
226.18,168
263.87,169
263.88,170
263.89,171
263.9,172
263.91,173
263.92,174
263.93,175
263.94,176
263.95,177
263.96,178
263.97,179
263.98,180
263.99,181
264,182
264.01,183
267.26,184
267.27,185
267.28,186
267.29,187
267.3,188
267.31,189
267.32,190
267.33,191
267.34,192
267.35,193
267.36,194
267.37,195
267.38,196
268.7,197
268.71,198
268.72,199
268.73,200
268.74,201
268.75,202
268.76,203
268.77,204
268.78,205
268.79,206
268.8,207
268.81,208
268.82,209
305.11,210
305.12,211
305.13,212
305.14,213
305.15,214
305.16,215
305.17,216
305.18,217
305.19,218
305.2,219
305.21,220
305.22,221
305.23,222
398.49,223
398.5,224
398.51,225
398.52,226
398.53,227
398.54,228
398.55,229
398.56,230
398.57,231
398.58,232
398.59,233
398.6,234
398.61,235
398.62,236
398.63,237
398.64,238
398.65,239
400.28,240
400.29,241
400.3,242
400.31,243
400.32,244
400.33,245
400.34,246
400.35,247
400.36,248
400.37,249
400.38,250
400.39,251
400.4,252
400.41,253
400.42,254
413.2,255
413.21,256
413.22,257
413.23,258
413.24,259
413.25,260
413.26,261
413.27,262
413.28,263
413.29,264
413.3,265
413.31,266
