X,frankfurt_urban_multi_radio.MA[0].idLayer/sequenceUpdateCa:vector
36.13355757091,1
44.87557089738,2
70.319292995463,3
89.754877010631,4
103.484493668982,5
105.163181400448,6
113.671130639419,7
137.172957457918,8
139.164233603779,9
148.001372089733,10
182.897128268813,11
184.915910870469,12
199.644238467015,13
228.830033312857,14
230.349477279639,15
266.70207881201,16
268.692006910783,17
270.521461119507,18
299.191380982934,19
397.150737191625,20
398.459134942369,21
416.935480704191,22
