X,frankfurt_urban_multi_radio.MA[0].idLayer/sequenceUpdateDa:vector
0.1,0
36.98,1
36.99,2
37,3
37.01,4
37.02,5
37.03,6
37.04,7
37.05,8
37.06,9
37.07,10
37.08,11
37.09,12
37.1,13
37.11,14
37.12,15
37.13,16
46.15,17
46.16,18
46.17,19
46.18,20
46.19,21
46.2,22
46.21,23
46.22,24
46.23,25
46.24,26
46.25,27
71.75,28
71.76,29
71.77,30
71.78,31
71.79,32
71.8,33
71.81,34
71.82,35
71.83,36
71.84,37
71.85,38
92.77,39
92.78,40
92.79,41
92.8,42
92.81,43
92.82,44
92.83,45
92.84,46
92.85,47
92.86,48
92.87,49
100.56,50
100.57,51
100.58,52
100.59,53
100.6,54
100.61,55
100.62,56
100.63,57
100.64,58
100.65,59
100.66,60
101.64,61
101.65,62
101.66,63
101.67,64
101.68,65
101.69,66
101.7,67
101.71,68
114.61,69
114.62,70
114.63,71
114.64,72
114.65,73
114.66,74
114.67,75
114.68,76
114.69,77
114.7,78
114.71,79
135.19,80
135.2,81
135.21,82
135.22,83
135.23,84
135.24,85
135.25,86
135.26,87
135.27,88
135.28,89
135.29,90
136.96,91
136.97,92
136.98,93
136.99,94
137,95
137.01,96
137.02,97
137.03,98
137.04,99
137.05,100
137.06,101
137.07,102
137.08,103
148.97,104
148.98,105
148.99,106
149,107
149.01,108
149.02,109
149.03,110
149.04,111
149.05,112
149.06,113
149.07,114
185.82,115
185.83,116
185.84,117
185.85,118
185.86,119
185.87,120
185.88,121
185.89,122
185.9,123
185.91,124
185.92,125
187.42,126
187.43,127
187.44,128
187.45,129
187.46,130
187.47,131
187.48,132
187.49,133
187.5,134
187.51,135
203.7,136
203.71,137
203.72,138
203.73,139
203.74,140
203.75,141
203.76,142
203.77,143
203.78,144
203.79,145
203.8,146
231.4,147
231.41,148
231.42,149
231.43,150
231.44,151
231.45,152
231.46,153
231.47,154
231.48,155
231.49,156
231.5,157
232.96,158
232.97,159
232.98,160
232.99,161
233,162
233.01,163
233.02,164
233.03,165
233.04,166
233.05,167
233.06,168
264.93,169
264.94,170
264.95,171
264.96,172
264.97,173
264.98,174
264.99,175
265,176
265.01,177
265.02,178
265.03,179
265.04,180
265.05,181
265.06,182
265.07,183
266.04,184
266.05,185
266.06,186
266.07,187
266.08,188
266.09,189
266.1,190
266.11,191
266.12,192
266.13,193
266.14,194
266.15,195
266.16,196
266.4,197
266.41,198
266.42,199
266.43,200
266.44,201
266.45,202
266.46,203
266.47,204
266.48,205
266.49,206
266.5,207
266.51,208
266.52,209
299.73,210
299.74,211
299.75,212
299.76,213
299.77,214
299.78,215
299.79,216
299.8,217
299.81,218
299.82,219
299.83,220
299.84,221
301.57,222
301.58,223
301.59,224
301.6,225
301.61,226
301.62,227
301.63,228
301.64,229
301.65,230
301.66,231
301.67,232
301.68,233
301.69,234
305.88,235
305.89,236
305.9,237
305.91,238
305.92,239
305.93,240
305.94,241
305.95,242
305.96,243
305.97,244
305.98,245
305.99,246
306,247
395.67,248
395.68,249
395.69,250
395.7,251
395.71,252
395.72,253
395.73,254
395.74,255
395.75,256
395.76,257
395.77,258
395.78,259
395.79,260
397.45,261
397.46,262
397.47,263
397.48,264
397.49,265
397.5,266
397.51,267
397.52,268
397.53,269
397.54,270
397.55,271
397.56,272
397.57,273
397.58,274
397.59,275
403.2,276
403.21,277
403.22,278
403.23,279
403.24,280
403.25,281
403.26,282
403.27,283
403.28,284
403.29,285
403.3,286
403.31,287
403.32,288
403.33,289
403.34,290
403.35,291
403.36,292
403.37,293
403.38,294
403.39,295
403.4,296
403.41,297
403.42,298
403.43,299
403.44,300
403.45,301
403.46,302
403.47,303
403.48,304
403.49,305
403.5,306
403.51,307
403.52,308
403.53,309
403.54,310
403.55,311
403.56,312
405.01,313
405.02,314
405.03,315
405.04,316
405.05,317
405.06,318
405.07,319
405.08,320
405.09,321
405.1,322
405.11,323
405.12,324
405.13,325
405.14,326
405.15,327
405.16,328
417.31,329
417.32,330
417.33,331
417.34,332
417.35,333
417.36,334
417.37,335
417.38,336
417.39,337
417.4,338
417.41,339
417.42,340
417.43,341
