X,frankfurt_urban_multi_radio.MA[0].udpApp[0]/rcvdPkLifetime:vector
30.254125427501,0.114125
30.254857161759,0.104857
30.255525896017,0.0955259
30.259121518605,0.0891215
30.272690518605,0.0926905
30.279121518605,0.0891215
30.289569862843,0.0895699
30.299121532328,0.0891215
30.309121546117,0.0891215
30.319778546117,0.0897785
30.329121546117,0.0891215
30.339121546117,0.0891215
30.349121546117,0.0891215
30.36148266994,0.0914827
30.369121546117,0.0891215
30.379121546117,0.0891215
30.389121559906,0.0891216
30.399121559906,0.0891216
30.409404211711,0.0894042
30.419954573698,0.0899546
30.431545697524,0.0915457
30.439591343839,0.0895913
30.449435573698,0.0894356
30.459121573698,0.0891216
30.469121573698,0.0891216
30.479121573698,0.0891216
30.48995858749,0.0899586
30.49912158749,0.0891216
30.509427266937,0.0894273
30.52093472523,0.0909347
30.53079072523,0.0907907
30.539121601343,0.0891216
30.549121601343,0.0891216
30.559121601343,0.0891216
30.569121601343,0.0891216
30.580226070149,0.0902261
30.589121615196,0.0891216
30.600174615196,0.0901746
30.609121629045,0.0891216
30.619121629045,0.0891216
30.629496067361,0.0894961
30.639121629045,0.0891216
30.650152629045,0.0901526
30.659121629045,0.0891216
30.671176752928,0.0911768
30.679605153263,0.0896052
30.690997752928,0.0909978
30.700215656806,0.0902157
30.709121656806,0.0891217
30.720219656806,0.0902197
30.729461222571,0.0894612
30.741060780752,0.0910608
30.749121656806,0.0891217
30.76109050163,0.0910905
30.769121656806,0.0891217
30.780071656806,0.0900717
30.78981441942,0.0898144
30.800158218962,0.0901582
30.80989043336,0.0898904
30.819121684658,0.0891217
30.829121684658,0.0891217
30.840111684658,0.0901117
30.849121684658,0.0891217
30.859868684658,0.0898687
30.871069808632,0.0910698
30.879278195974,0.0892782
30.889694009456,0.089694
30.899300223854,0.0893002
30.910422712548,0.0904227
30.920490712548,0.0904907
30.929539489102,0.0895395
30.939121712548,0.0891217
30.949512489102,0.0895125
30.960034908104,0.0900349
30.969940712548,0.0899407
30.979121712548,0.0891217
30.989121726498,0.0891217
31.000539544951,0.0905395
31.009999544951,0.0899995
31.019742740507,0.0897427
31.029121740507,0.0891217
31.040080740507,0.0900807
31.049688544951,0.0896885
31.06087186455,0.0908719
31.069121740507,0.0891217
31.079121740507,0.0891217
31.089958391363,0.0899584
31.099598391363,0.0895984
31.109278601222,0.0892786
31.119121768819,0.0891218
31.130350601222,0.0903506
31.139121768819,0.0891218
31.150197768819,0.0901978
31.159121768819,0.0891218
