X,frankfurt_urban_multi_radio.MA[0].idLayer/sequenceUpdateDa:vector
0.1,0
32.64,1
32.65,2
32.66,3
32.67,4
32.68,5
32.69,6
32.7,7
32.71,8
32.72,9
32.73,10
46.91,11
46.92,12
46.93,13
46.94,14
46.95,15
46.96,16
46.97,17
46.98,18
46.99,19
47,20
47.01,21
72.81,22
72.82,23
72.83,24
72.84,25
72.85,26
72.86,27
72.87,28
72.88,29
72.89,30
72.9,31
72.91,32
94.07,33
94.08,34
94.09,35
94.1,36
94.11,37
94.12,38
94.13,39
94.14,40
94.15,41
94.16,42
103.93,43
103.94,44
103.95,45
103.96,46
103.97,47
103.98,48
103.99,49
104,50
104.01,51
104.02,52
104.03,53
104.04,54
104.05,55
104.06,56
104.07,57
104.08,58
105.04,59
105.05,60
105.06,61
105.07,62
105.08,63
105.09,64
105.1,65
105.11,66
105.12,67
105.13,68
105.14,69
105.15,70
105.16,71
105.17,72
105.18,73
105.19,74
105.2,75
105.21,76
105.22,77
105.23,78
114.27,79
114.28,80
114.29,81
114.3,82
114.31,83
114.32,84
114.33,85
114.34,86
114.35,87
114.36,88
140.67,89
140.68,90
140.69,91
140.7,92
140.71,93
140.72,94
140.73,95
140.74,96
140.75,97
140.76,98
140.77,99
140.78,100
140.79,101
140.8,102
140.81,103
140.82,104
140.83,105
140.84,106
140.85,107
140.86,108
140.87,109
140.88,110
140.89,111
140.9,112
140.91,113
140.92,114
140.93,115
140.94,116
140.95,117
140.96,118
140.97,119
140.98,120
140.99,121
141,122
141.01,123
141.02,124
141.03,125
141.04,126
141.05,127
141.06,128
141.07,129
141.08,130
141.09,131
141.1,132
141.11,133
141.12,134
141.13,135
141.14,136
141.15,137
141.16,138
141.17,139
141.18,140
141.19,141
141.2,142
141.21,143
141.22,144
141.23,145
141.24,146
141.25,147
141.26,148
141.27,149
141.28,150
141.29,151
141.3,152
141.31,153
141.32,154
141.33,155
141.34,156
141.35,157
141.36,158
141.37,159
141.38,160
141.39,161
141.4,162
141.41,163
141.42,164
141.43,165
141.44,166
141.45,167
141.46,168
141.47,169
141.48,170
141.49,171
141.5,172
141.51,173
141.52,174
141.53,175
141.54,176
141.55,177
141.56,178
141.57,179
141.58,180
141.59,181
141.6,182
141.61,183
141.62,184
141.63,185
141.64,186
141.65,187
141.66,188
141.67,189
141.68,190
141.69,191
141.7,192
141.71,193
141.72,194
141.73,195
141.74,196
141.75,197
141.76,198
141.77,199
141.78,200
141.79,201
141.8,202
141.81,203
141.82,204
141.83,205
141.84,206
141.85,207
141.86,208
141.87,209
141.88,210
141.89,211
141.9,212
141.91,213
141.92,214
141.93,215
141.94,216
141.95,217
141.96,218
141.97,219
141.98,220
141.99,221
142,222
142.01,223
142.02,224
142.03,225
142.04,226
142.05,227
142.06,228
142.07,229
142.08,230
142.09,231
142.1,232
142.11,233
142.12,234
142.13,235
142.14,236
142.15,237
142.16,238
142.17,239
142.18,240
142.19,241
142.2,242
142.21,243
142.22,244
143.72,245
143.73,246
143.74,247
143.75,248
143.76,249
143.77,250
143.78,251
143.79,252
143.8,253
143.81,254
143.82,255
183.67,256
183.68,257
183.69,258
183.7,259
183.71,260
183.72,261
183.73,262
183.74,263
183.75,264
183.76,265
183.77,266
183.78,267
183.79,268
183.8,269
183.81,270
185.24,271
185.25,272
185.26,273
185.27,274
185.28,275
185.29,276
185.3,277
185.31,278
185.32,279
185.33,280
185.34,281
185.35,282
185.36,283
185.37,284
185.38,285
185.39,286
185.4,287
203.13,288
203.14,289
203.15,290
203.16,291
203.17,292
203.18,293
203.19,294
203.2,295
203.21,296
203.22,297
203.23,298
225.55,299
225.56,300
225.57,301
225.58,302
225.59,303
225.6,304
225.61,305
225.62,306
225.63,307
225.64,308
227.41,309
227.42,310
227.43,311
227.44,312
227.45,313
227.46,314
227.47,315
227.48,316
227.49,317
227.5,318
227.51,319
265.22,320
265.23,321
265.24,322
265.25,323
265.26,324
265.27,325
265.28,326
265.29,327
265.3,328
265.31,329
265.32,330
265.33,331
265.34,332
265.35,333
265.36,334
270.15,335
270.16,336
270.17,337
270.18,338
270.19,339
270.2,340
270.21,341
270.22,342
270.23,343
270.24,344
270.25,345
270.26,346
270.27,347
271.68,348
271.69,349
271.7,350
271.71,351
271.72,352
271.73,353
271.74,354
271.75,355
271.76,356
271.77,357
271.78,358
271.79,359
309.67,360
309.68,361
309.69,362
309.7,363
309.71,364
309.72,365
309.73,366
309.74,367
309.75,368
309.76,369
309.77,370
309.78,371
309.79,372
393.25,373
393.26,374
393.27,375
393.28,376
393.29,377
393.3,378
393.31,379
393.32,380
393.33,381
393.34,382
393.35,383
393.36,384
393.37,385
394.41,386
394.42,387
394.43,388
394.44,389
394.45,390
394.46,391
394.47,392
394.48,393
394.49,394
394.5,395
394.51,396
394.52,397
394.53,398
411.36,399
411.37,400
411.38,401
411.39,402
411.4,403
411.41,404
411.42,405
411.43,406
411.44,407
411.45,408
411.46,409
411.47,410
