X,frankfurt_urban_multi_radio.MA[0].udp/rcvdPk:vector(packetBytes),frankfurt_urban_multi_radio.MA[0].udpApp[0]/rcvdPk:vector(packetBytes)
30.254193555944,1008,1000
30.254844275968,1008,1000
30.255440995992,1008,1000
30.259164802038,1008,1000
30.269781802038,1008,1000
30.279374963363,1008,1000
30.289934815654,1008,1000
30.299164815654,1008,1000
30.309164829295,1008,1000
30.319164829295,1008,1000
30.329803829295,1008,1000
30.339164829295,1008,1000
30.349164829295,1008,1000
30.359347940541,1008,1000
30.372032438098,1008,1000
30.379644954157,1008,1000
30.389164842936,1008,1000
30.399164842936,1008,1000
30.409164856644,1008,1000
30.419378995147,1008,1000
30.429727856644,1008,1000
30.439164856644,1008,1000
30.449164856644,1008,1000
30.460213856644,1008,1000
30.469164856644,1008,1000
30.479164856644,1008,1000
30.489164870352,1008,1000
30.499164870352,1008,1000
30.511369492998,1008,1000
30.519294049946,1008,1000
30.529164884094,1008,1000
30.539164884094,1008,1000
30.549843049946,1008,1000
30.559164884094,1008,1000
30.569164884094,1008,1000
30.579164884094,1008,1000
30.589164897836,1008,1000
30.599478897836,1008,1000
30.609164911591,1008,1000
30.619164911591,1008,1000
30.629916907099,1008,1000
30.639481270745,1008,1000
30.649164911591,1008,1000
30.659164911591,1008,1000
30.670151178157,1008,1000
30.679164911591,1008,1000
30.689164925346,1008,1000
30.699164925346,1008,1000
30.709164939123,1008,1000
30.71952815543,1008,1000
30.729785939123,1008,1000
30.740132989638,1008,1000
30.749772939123,1008,1000
30.762487548062,1008,1000
30.769164939123,1008,1000
30.779961939123,1008,1000
30.7891649529,1008,1000
30.800005678677,1008,1000
30.809164966709,1008,1000
30.82216983087,1008,1000
30.829807265555,1008,1000
30.83923121504,1008,1000
30.849164966709,1008,1000
30.859164966709,1008,1000
30.86944721504,1008,1000
30.879164966709,1008,1000
30.89121657568,1008,1000
30.900464671768,1008,1000
30.91016547183,1008,1000
30.920395569147,1008,1000
30.931424610214,1008,1000
30.939727994384,1008,1000
30.949455492649,1008,1000
30.959164994384,1008,1000
30.969164994384,1008,1000
30.979478994384,1008,1000
30.991243603412,1008,1000
31.000330803156,1008,1000
31.011459631148,1008,1000
31.019165022118,1008,1000
31.02941132571,1008,1000
31.042758962474,1008,1000
31.049165022118,1008,1000
31.059165022118,1008,1000
31.071688962474,1008,1000
31.080839631148,1008,1000
31.09063114835,1008,1000
31.099479035986,1008,1000
31.109845049957,1008,1000
31.119165049957,1008,1000
31.133029381283,1008,1000
31.139339570756,1008,1000
31.150938049957,1008,1000
31.159537381283,1008,1000
31.169773049957,1008,1000
31.181007507515,1008,1000
31.190133063928,1008,1000
31.199330423093,1008,1000
31.209165078182,1008,1000
31.219165078182,1008,1000
31.229165078182,1008,1000
31.239227914793,1008,1000
31.250173078182,1008,1000
31.261392053177,1008,1000
31.269165078182,1008,1000
31.279609451318,1008,1000
31.289165092436,1008,1000
31.301225716442,1008,1000
31.310223106858,1008,1000
31.319165106858,1008,1000
31.329165106858,1008,1000
31.339838494248,1008,1000
31.349165106858,1008,1000
31.359165106858,1008,1000
31.369845106858,1008,1000
31.381964716442,1008,1000
31.389715937093,1008,1000
31.399897537346,1008,1000
31.409836135541,1008,1000
31.419930135541,1008,1000
31.430127964647,1008,1000
31.439165135541,1008,1000
31.450088135541,1008,1000
31.459375551607,1008,1000
31.470182135541,1008,1000
31.480223381842,1008,1000
31.490521996356,1008,1000
31.499960594551,1008,1000
31.510050608548,1008,1000
31.519865437654,1008,1000
31.530812163799,1008,1000
31.539726608548,1008,1000
31.549165163799,1008,1000
31.561052608548,1008,1000
31.571016818705,1008,1000
31.581033469363,1008,1000
31.590938772958,1008,1000
31.600229109264,1008,1000
31.60949493837,1008,1000
31.619755191508,1008,1000
31.629194109264,1008,1000
31.639165191508,1008,1000
31.650992800382,1008,1000
31.659887237255,1008,1000
31.669165191508,1008,1000
31.679165191508,1008,1000
31.691234800382,1008,1000
31.69916520522,1008,1000
31.709249719534,1008,1000
31.719165218818,1008,1000
31.729723218818,1008,1000
31.739165218818,1008,1000
31.753476765281,1008,1000
31.759165218818,1008,1000
31.769165218818,1008,1000
31.779479218818,1008,1000
31.790502232416,1008,1000
31.799211707245,1008,1000
31.809165245895,1008,1000
31.819208773921,1008,1000
31.829165245895,1008,1000
31.839165245895,1008,1000
31.849165245895,1008,1000
31.859165245895,1008,1000
31.869165245895,1008,1000
31.880230787519,1008,1000
31.889755259374,1008,1000
31.899165259374,1008,1000
31.911117881252,1008,1000
31.921393886802,1008,1000
31.929165272732,1008,1000
31.939165272732,1008,1000
31.950237799176,1008,1000
31.963726653652,1008,1000
31.969842369459,1008,1000
31.979240841314,1008,1000
31.98916528609,1008,1000
32.002118141052,1008,1000
32.013093495336,1008,1000
32.019890299326,1008,1000
32.030902299326,1008,1000
32.03984040771,1008,1000
32.051359071726,1008,1000
32.059300977993,1008,1000
32.069723299326,1008,1000
32.081450907724,1008,1000
32.092337762822,1008,1000
32.099989312562,1008,1000
32.111846934208,1008,1000
32.119165325674,1008,1000
32.129299042592,1008,1000
32.139165325674,1008,1000
32.149165325674,1008,1000
32.160498413738,1008,1000
32.170177325674,1008,1000
32.181297933948,1008,1000
32.189582960556,1008,1000
32.199165338786,1008,1000
32.209746351773,1008,1000
32.219165351773,1008,1000
32.229165351773,1008,1000
32.239165351773,1008,1000
32.251684343849,1008,1000
32.262682229811,1008,1000
32.271053984576,1008,1000
32.280101351773,1008,1000
32.28916536476,1008,1000
32.301834985646,1008,1000
32.310151377622,1008,1000
32.319425668434,1008,1000
32.329165377622,1008,1000
32.339685761549,1008,1000
32.349165377622,1008,1000
32.359275401229,1008,1000
32.369605038603,1008,1000
32.379836377622,1008,1000
32.390214390484,1008,1000
32.406404011116,1008,1000
32.411153403219,1008,1000
32.419165403219,1008,1000
32.430038403219,1008,1000
32.440223403219,1008,1000
