X,frankfurt_urban_multi_radio.MA[0].idLayer/sequenceUpdateCa:vector
36.033594445754,1
47.149237919457,2
69.850966574365,3
93.50843802972,4
103.357292208949,5
104.624220170591,6
114.49417437953,7
141.320138805171,8
141.820138805171,9
143.24725404325,10
151.279794459391,11
186.92039413706,12
187.990695521629,13
199.799362509618,14
233.282395132683,15
234.57733271256,16
261.007431139082,17
262.70859435902,18
263.728805259815,19
303.933149194274,20
397.145755149855,21
398.743302556537,22
415.961135898615,23
