X,frankfurt_urban_multi_radio.MA[0].udp/rcvdPk:vector(packetBytes),frankfurt_urban_multi_radio.MA[0].udpApp[0]/rcvdPk:vector(packetBytes)
30.253859113202,1008,1000
30.254437749622,1008,1000
30.255133386042,1008,1000
30.25902923092,1008,1000
30.26902923092,1008,1000
30.27902923092,1008,1000
30.289029242082,1008,1000
30.299029242082,1008,1000
30.309578255567,1008,1000
30.319029255567,1008,1000
30.329988255567,1008,1000
30.339614255567,1008,1000
30.349029255567,1008,1000
30.359029255567,1008,1000
30.369029255567,1008,1000
30.379029255567,1008,1000
30.38968053374,1008,1000
30.399029269052,1008,1000
30.409029282564,1008,1000
30.419906115967,1008,1000
30.429029282564,1008,1000
30.439713282564,1008,1000
30.449029282564,1008,1000
30.459668282564,1008,1000
30.469029282564,1008,1000
30.479029282564,1008,1000
30.489029296076,1008,1000
30.499755755746,1008,1000
30.50950891229,1008,1000
30.519029309631,1008,1000
30.529325078887,1008,1000
30.539029309631,1008,1000
30.549911309631,1008,1000
30.559029309631,1008,1000
30.569029309631,1008,1000
30.579655309631,1008,1000
30.589214565624,1008,1000
30.599029323186,1008,1000
30.609953395275,1008,1000
30.619029336809,1008,1000
30.629029336809,1008,1000
30.639253133132,1008,1000
30.649029336809,1008,1000
30.661027258078,1008,1000
30.670082336809,1008,1000
30.679663119229,1008,1000
30.689029350432,1008,1000
30.699385232399,1008,1000
30.709029364085,1008,1000
30.719029364085,1008,1000
30.729029364085,1008,1000
30.739029364085,1008,1000
30.749029364085,1008,1000
30.759514187586,1008,1000
30.770299199716,1008,1000
30.779029364085,1008,1000
30.789029377738,1008,1000
30.799740377738,1008,1000
30.809029391417,1008,1000
30.819029391417,1008,1000
30.829427166083,1008,1000
30.839029391417,1008,1000
30.849029391417,1008,1000
30.859677077825,1008,1000
30.869029391417,1008,1000
30.879029391417,1008,1000
30.889164552487,1008,1000
30.901036418826,1008,1000
30.909029418826,1008,1000
30.919830418826,1008,1000
30.929029418826,1008,1000
30.939029418826,1008,1000
30.949029418826,1008,1000
30.960023910331,1008,1000
30.969029418826,1008,1000
30.979029418826,1008,1000
30.989029432556,1008,1000
30.999029432556,1008,1000
31.009262351807,1008,1000
31.019898446289,1008,1000
31.029758446289,1008,1000
31.039029446289,1008,1000
31.049626843312,1008,1000
31.059592446289,1008,1000
31.069029446289,1008,1000
31.082767300649,1008,1000
31.089029460022,1008,1000
31.100425473796,1008,1000
31.109402406777,1008,1000
31.119431794743,1008,1000
