X,frankfurt_urban_multi_radio.MA[0].udpApp[0]/rcvdPkLifetime:vector
30.254350540878,0.114351
30.254992299942,0.104992
30.255778059006,0.0957781
30.259266672829,0.0892667
30.269266672829,0.0892667
30.279266672829,0.0892667
30.289266686584,0.0892667
30.299266686584,0.0892667
30.30926670037,0.0892667
30.320155272325,0.0901553
30.32926670037,0.0892667
30.340878248324,0.0908782
30.34926670037,0.0892667
30.35926670037,0.0892667
30.36926670037,0.0892667
30.37987870037,0.0898787
30.389266714156,0.0892667
30.399266714156,0.0892667
30.411390275976,0.0913903
30.419266727982,0.0892667
30.429266727982,0.0892667
30.441498275976,0.0914983
30.449266727982,0.0892667
30.459266727982,0.0892667
30.470887275976,0.0908873
30.479266727982,0.0892667
30.489266741808,0.0892667
30.499580741808,0.0895807
30.509266755649,0.0892668
30.519489802661,0.0894898
30.529580755649,0.0895808
30.540256755649,0.0902568
30.549266755649,0.0892668
30.559266755649,0.0892668
30.569266755649,0.0892668
30.579266755649,0.0892668
30.58926676949,0.0892668
30.601670331408,0.0916703
30.609266783365,0.0892668
30.620144783365,0.0901448
30.629904077326,0.0899041
30.639266783365,0.0892668
30.649266783365,0.0892668
30.659266783365,0.0892668
30.669266783365,0.0892668
30.679266783365,0.0892668
30.690095461688,0.0900955
30.69926679724,0.0892668
30.709828132817,0.0898281
30.719470426778,0.0894704
30.73023481114,0.0902348
30.740887359208,0.0908874
30.74926681114,0.0892668
30.75926681114,0.0892668
30.771058359208,0.0910584
30.781363359208,0.0913634
30.790887359208,0.0908874
30.799547496169,0.0895475
30.809266838983,0.0892668
30.819945188435,0.0899452
30.829515449796,0.0895154
30.840301838983,0.0903018
30.851120838983,0.0911208
30.859266838983,0.0892668
30.870965736503,0.0909657
30.879266838983,0.0892668
30.889950852926,0.0899509
30.899266852926,0.0892669
30.909511593638,0.0895116
30.919266866891,0.0892669
30.930950415024,0.0909504
30.940959415024,0.0909594
30.951273415024,0.0912734
30.959266866891,0.0892669
30.969266866891,0.0892669
30.980278258129,0.0902783
30.989887880856,0.0898879
30.999580880856,0.0895809
31.011408443526,0.0914084
31.020234895107,0.0902349
31.030095461688,0.0900955
31.041091848443,0.0910918
31.049266895107,0.0892669
31.060468895107,0.0904689
31.069772691548,0.0897727
31.081828443526,0.0918284
31.093303310364,0.0933033
31.102135905637,0.0921359
31.109900357218,0.0899004
31.119603357218,0.0896034
31.129266923799,0.0892669
31.140144923799,0.0901449
31.151381472408,0.0913815
31.161157472408,0.0911575
31.169266923799,0.0892669
31.180220923799,0.0902209
31.18926693824,0.0892669
31.20021883377,0.0902188
31.209266952611,0.089267
31.219266952611,0.089267
31.231781414722,0.0917814
31.239580952611,0.089581
31.249266952611,0.089267
31.26101350115,0.0910135
31.27174750115,0.0917475
31.279266952611,0.089267
31.289911339064,0.0899113
31.300335459851,0.0903355
31.309266981088,0.089267
31.319266981088,0.089267
31.329266981088,0.089267
31.339266981088,0.089267
31.349266981088,0.089267
31.361467048762,0.091467
31.369266981088,0.089267
31.379432858464,0.0894329
31.391607529362,0.0916075
31.400095461688,0.0900955
31.411444556854,0.0914446
31.41926700894,0.089267
31.42926700894,0.089267
31.44198100894,0.091981
31.451453556854,0.0914536
31.46018100894,0.090181
31.46926700894,0.089267
31.480950556854,0.0909506
31.490147556192,0.0901476
31.499581022686,0.089581
31.509717230147,0.0897172
31.519267036322,0.089267
31.529267036322,0.089267
31.539581036322,0.089581
31.549900583574,0.0899006
31.559267036322,0.089267
31.569267036322,0.089267
31.582666584126,0.0926666
31.591112584126,0.0911126
31.599267049958,0.089267
31.609267063475,0.0892671
31.619267063475,0.0892671
31.633810760632,0.0938108
31.639530185361,0.0895302
31.649267063475,0.0892671
31.659267063475,0.0892671
31.674994362419,0.0949944
31.679267063475,0.0892671
31.689267076992,0.0892671
31.699298583981,0.0892986
31.709267090386,0.0892671
31.721784239858,0.0917842
31.729267090386,0.0892671
31.740140090386,0.0901401
31.749267090386,0.0892671
31.761366841645,0.0913668
31.770226090386,0.0902261
31.779267090386,0.0892671
31.79194910378,0.0919491
31.79926710378,0.0892671
31.811629895222,0.0916299
31.819267117052,0.0892671
31.82964374575,0.0896437
31.841908319856,0.0919083
31.849267117052,0.0892671
31.861372664492,0.0913727
31.870010117052,0.0900101
31.879870117052,0.0898701
31.890328772416,0.0903288
31.899267130324,0.0892671
31.911004690784,0.0910047
31.92030214347,0.0903021
31.929657798834,0.0896578
31.93982514347,0.0898251
31.94958114347,0.0895811
31.961994690784,0.0919947
31.969364798834,0.0893648
31.982080657002,0.0920807
31.991094690784,0.0910947
31.999267156616,0.0892672
32.009949851419,0.0899499
32.019267169637,0.0892672
32.029328851419,0.0893289
32.041219716826,0.0912197
32.050185169637,0.0901852
32.059267169637,0.0892672
32.069267169637,0.0892672
32.080001169637,0.0900012
32.090158182658,0.0901582
32.100254585284,0.0902546
32.109852195553,0.0898522
32.119267195553,0.0892672
32.130225195553,0.0902252
32.140359903502,0.0903599
32.151005903502,0.0910059
32.161112184896,0.0911122
32.171801742616,0.0918017
32.179652916523,0.0896529
32.190995742616,0.0909957
32.202208955079,0.092209
32.210289221214,0.0902892
32.219864610942,0.0898646
32.231534768148,0.0915348
32.243518663028,0.0935187
32.249420135732,0.0894201
32.259267221214,0.0892672
32.271705527674,0.0917055
32.279267221214,0.0892672
32.28926723398,0.0892672
32.302259006144,0.092259
32.309432171454,0.0894322
32.319581246618,0.0895812
32.333238447958,0.0932384
