X,frankfurt_urban_multi_radio.MA[0].idLayer/sequenceUpdateCa:vector
34.746939402736,1
48.696089621686,2
66.361152577512,3
91.820199777219,4
101.499691525534,5
103.008287044281,6
110.750132977845,7
138.823284805315,8
140.729579820031,9
149.232556379202,10
184.571175471675,11
185.901620725943,12
202.30512170973,13
229.037934534312,14
230.791450261549,15
263.197793880659,16
264.723318141845,17
266.55784533292,18
297.506844221061,19
407.43586692718,20
407.93586692718,21
408.43586692718,22
408.505697241797,23
412.440230973479,24
