X,frankfurt_urban_multi_radio.MA[0].idLayer/sequenceUpdateDa:vector
0.1,0
33.42,1
33.43,2
33.44,3
33.45,4
33.46,5
33.47,6
33.48,7
33.49,8
33.5,9
33.51,10
33.52,11
47.4,12
47.41,13
47.42,14
47.43,15
47.44,16
47.45,17
47.46,18
47.47,19
47.48,20
47.49,21
67.08,22
67.09,23
67.1,24
67.11,25
67.12,26
67.13,27
67.14,28
67.15,29
67.16,30
67.17,31
67.18,32
93.62,33
93.63,34
93.64,35
93.65,36
93.66,37
93.67,38
93.68,39
93.69,40
93.7,41
93.71,42
99.01,43
99.02,44
99.03,45
99.04,46
99.05,47
99.06,48
99.07,49
99.08,50
99.09,51
99.1,52
100.15,53
100.16,54
100.17,55
100.18,56
100.19,57
100.2,58
100.21,59
100.22,60
100.23,61
100.24,62
100.25,63
115.01,64
115.02,65
115.03,66
115.04,67
115.05,68
115.06,69
115.07,70
115.08,71
115.09,72
115.1,73
115.11,74
140.22,75
140.23,76
140.24,77
140.25,78
140.26,79
140.27,80
140.28,81
140.29,82
140.3,83
140.31,84
140.32,85
140.33,86
140.34,87
140.35,88
140.36,89
140.37,90
140.38,91
140.39,92
140.4,93
140.41,94
140.42,95
140.43,96
140.44,97
140.45,98
140.46,99
140.47,100
140.48,101
140.49,102
140.5,103
140.51,104
140.52,105
140.53,106
140.54,107
140.55,108
140.56,109
140.57,110
140.58,111
140.59,112
140.6,113
140.61,114
140.62,115
140.63,116
140.64,117
140.65,118
140.66,119
140.67,120
140.68,121
140.69,122
140.7,123
140.71,124
140.72,125
140.73,126
140.74,127
140.75,128
140.76,129
140.77,130
140.78,131
140.79,132
141.54,133
141.55,134
141.56,135
141.57,136
141.58,137
141.59,138
141.6,139
141.61,140
141.62,141
141.63,142
141.64,143
141.65,144
141.66,145
141.67,146
148.2,147
148.21,148
148.22,149
148.23,150
148.24,151
148.25,152
148.26,153
148.27,154
148.28,155
148.29,156
148.3,157
182.23,158
182.24,159
182.25,160
182.26,161
182.27,162
182.28,163
182.29,164
182.3,165
182.31,166
182.32,167
182.33,168
183.73,169
183.74,170
183.75,171
183.76,172
183.77,173
183.78,174
183.79,175
183.8,176
183.81,177
183.82,178
183.83,179
197.92,180
197.93,181
197.94,182
197.95,183
197.96,184
197.97,185
197.98,186
197.99,187
198,188
198.01,189
198.02,190
229.81,191
229.82,192
229.83,193
229.84,194
229.85,195
229.86,196
229.87,197
229.88,198
229.89,199
229.9,200
229.91,201
231.07,202
231.08,203
231.09,204
231.1,205
231.11,206
231.12,207
231.13,208
231.14,209
231.15,210
231.16,211
231.17,212
263.68,213
263.69,214
263.7,215
263.71,216
263.72,217
263.73,218
263.74,219
263.75,220
263.76,221
263.77,222
263.78,223
263.79,224
263.8,225
263.81,226
264.53,227
264.54,228
264.55,229
264.56,230
264.57,231
264.58,232
264.59,233
264.6,234
264.61,235
264.62,236
264.63,237
264.64,238
264.65,239
265.89,240
265.9,241
265.91,242
265.92,243
265.93,244
265.94,245
265.95,246
265.96,247
265.97,248
265.98,249
265.99,250
266,251
266.01,252
298.56,253
298.57,254
298.58,255
298.59,256
298.6,257
298.61,258
298.62,259
298.63,260
298.64,261
298.65,262
298.66,263
298.67,264
298.68,265
399.88,266
399.89,267
399.9,268
399.91,269
399.92,270
399.93,271
399.94,272
399.95,273
399.96,274
399.97,275
399.98,276
399.99,277
400,278
400.01,279
401.77,280
401.78,281
401.79,282
401.8,283
401.81,284
401.82,285
401.83,286
401.84,287
401.85,288
401.86,289
401.87,290
401.88,291
401.89,292
421.75,293
421.76,294
421.77,295
421.78,296
421.79,297
421.8,298
421.81,299
421.82,300
421.83,301
421.84,302
421.85,303
421.86,304
