X,frankfurt_urban_multi_radio.MA[0].idLayer/sequenceUpdateDa:vector
0.1,0
32.15,1
32.16,2
32.17,3
32.18,4
32.19,5
32.2,6
32.21,7
32.22,8
32.23,9
32.24,10
32.25,11
46.04,12
46.05,13
46.06,14
46.07,15
46.08,16
46.09,17
46.1,18
46.11,19
46.12,20
46.13,21
46.14,22
70.54,23
70.55,24
70.56,25
70.57,26
70.58,27
70.59,28
70.6,29
70.61,30
70.62,31
70.63,32
70.64,33
94.23,34
94.24,35
94.25,36
94.26,37
94.27,38
94.28,39
94.29,40
94.3,41
94.31,42
94.32,43
94.33,44
98.49,45
98.5,46
98.51,47
98.52,48
98.53,49
98.54,50
98.55,51
98.56,52
98.57,53
98.58,54
99.82,55
99.83,56
99.84,57
99.85,58
99.86,59
99.87,60
99.88,61
99.89,62
99.9,63
99.91,64
99.92,65
110.88,66
110.89,67
110.9,68
110.91,69
110.92,70
110.93,71
110.94,72
110.95,73
110.96,74
110.97,75
136.43,76
136.44,77
136.45,78
136.46,79
136.47,80
136.48,81
136.49,82
136.5,83
136.51,84
136.52,85
136.53,86
137.93,87
137.94,88
137.95,89
137.96,90
137.97,91
137.98,92
137.99,93
138,94
138.01,95
138.02,96
138.03,97
138.04,98
138.05,99
138.06,100
138.07,101
153.15,102
153.16,103
153.17,104
153.18,105
153.19,106
153.2,107
153.21,108
153.22,109
153.23,110
153.24,111
188.89,112
188.9,113
188.91,114
188.92,115
188.93,116
188.94,117
188.95,118
188.96,119
188.97,120
188.98,121
188.99,122
189,123
189.01,124
189.02,125
189.03,126
189.04,127
190.04,128
190.05,129
190.06,130
190.07,131
190.08,132
190.09,133
190.1,134
190.11,135
190.12,136
190.13,137
190.14,138
190.15,139
190.16,140
190.17,141
190.18,142
206.2,143
206.21,144
206.22,145
206.23,146
206.24,147
206.25,148
206.26,149
206.27,150
206.28,151
206.29,152
224.77,153
224.78,154
224.79,155
224.8,156
224.81,157
224.82,158
224.83,159
224.84,160
224.85,161
224.86,162
224.87,163
226.03,164
226.04,165
226.05,166
226.06,167
226.07,168
226.08,169
226.09,170
226.1,171
226.11,172
226.12,173
226.13,174
264.12,175
264.13,176
264.14,177
264.15,178
264.16,179
264.17,180
264.18,181
264.19,182
264.2,183
264.21,184
264.22,185
264.23,186
264.24,187
264.25,188
264.26,189
270.25,190
270.26,191
270.27,192
270.28,193
270.29,194
270.3,195
270.31,196
270.32,197
270.33,198
270.34,199
270.35,200
270.36,201
270.37,202
271.42,203
271.43,204
271.44,205
271.45,206
271.46,207
271.47,208
271.48,209
271.49,210
271.5,211
271.51,212
271.52,213
271.53,214
271.54,215
304.96,216
304.97,217
304.98,218
304.99,219
305,220
305.01,221
305.02,222
305.03,223
305.04,224
305.05,225
305.06,226
305.07,227
305.08,228
401.53,229
401.54,230
401.55,231
401.56,232
401.57,233
401.58,234
401.59,235
401.6,236
401.61,237
401.62,238
401.63,239
401.64,240
401.65,241
401.66,242
401.67,243
401.68,244
403.42,245
403.43,246
403.44,247
403.45,248
403.46,249
403.47,250
403.48,251
403.49,252
403.5,253
403.51,254
403.52,255
403.53,256
403.54,257
403.55,258
403.56,259
403.57,260
416.43,261
416.44,262
416.45,263
416.46,264
416.47,265
416.48,266
416.49,267
416.5,268
416.51,269
416.52,270
416.53,271
416.54,272
416.55,273
