X,frankfurt_urban_multi_radio.MA[0].udp/rcvdPk:vector(packetBytes),frankfurt_urban_multi_radio.MA[0].udpApp[0]/rcvdPk:vector(packetBytes)
30.256053221803,1008,1000
30.256857009603,1008,1000
30.257669797403,1008,1000
30.265039881483,1008,1000
30.268978254407,1008,1000
30.278978254407,1008,1000
30.288978268146,1008,1000
30.298978268146,1008,1000
30.310452198394,1008,1000
30.319545281926,1008,1000
30.329847281926,1008,1000
30.340166301221,1008,1000
30.351481955456,1008,1000
30.358978281926,1008,1000
30.368978281926,1008,1000
30.379676281926,1008,1000
30.390174920726,1008,1000
30.399899354004,1008,1000
30.408978309498,1008,1000
30.419294451328,1008,1000
30.429460470623,1008,1000
30.440305309498,1008,1000
30.448978309498,1008,1000
30.458978309498,1008,1000
30.468978309498,1008,1000
30.479406090128,1008,1000
30.489193537198,1008,1000
30.49897832329,1008,1000
30.508978337107,1008,1000
30.518978337107,1008,1000
30.529734506509,1008,1000
30.538978337107,1008,1000
30.548978337107,1008,1000
30.560085337107,1008,1000
30.571176010674,1008,1000
30.579703337107,1008,1000
30.588978350924,1008,1000
30.598978350924,1008,1000
30.608978364798,1008,1000
30.619902430268,1008,1000
30.628978364798,1008,1000
30.638978364798,1008,1000
30.649343561809,1008,1000
30.659292364798,1008,1000
30.668978364798,1008,1000
30.678978364798,1008,1000
30.688978378672,1008,1000
30.699743378672,1008,1000
30.70931368272,1008,1000
30.718978392548,1008,1000
30.732378318626,1008,1000
30.739014917331,1008,1000
30.748978392548,1008,1000
30.758978392548,1008,1000
30.769649392548,1008,1000
30.779842392548,1008,1000
30.789689406424,1008,1000
30.798978406424,1008,1000
30.808978420342,1008,1000
30.820850672794,1008,1000
30.828978420342,1008,1000
30.838978420342,1008,1000
30.850036420342,1008,1000
30.860027420342,1008,1000
30.871102046311,1008,1000
30.880079140096,1008,1000
30.88897843426,1008,1000
30.900437448407,1008,1000
30.910079140096,1008,1000
30.919923448407,1008,1000
30.928978448407,1008,1000
30.939312728653,1008,1000
30.949240728653,1008,1000
30.960079140096,1008,1000
30.970079140096,1008,1000
30.978978448407,1008,1000
30.990907122304,1008,1000
30.999286303563,1008,1000
31.00921778523,1008,1000
31.018978476919,1008,1000
31.029730476919,1008,1000
31.038978476919,1008,1000
31.050997151034,1008,1000
31.059497813814,1008,1000
31.072706680661,1008,1000
31.078978476919,1008,1000
31.088978491284,1008,1000
31.102022179846,1008,1000
31.10897850569,1008,1000
31.11897850569,1008,1000
31.12897850569,1008,1000
31.13999150569,1008,1000
31.150438657164,1008,1000
31.15897850569,1008,1000
31.170015349001,1008,1000
31.17897850569,1008,1000
31.189292520096,1008,1000
31.198978520096,1008,1000
31.21000053421,1008,1000
31.21897853421,1008,1000
31.229429899804,1008,1000
31.242671119256,1008,1000
31.24897853421,1008,1000
31.259444743115,1008,1000
31.26897853421,1008,1000
31.28028853421,1008,1000
31.288978548324,1008,1000
31.299231942438,1008,1000
31.31153056204,1008,1000
31.31897856204,1008,1000
31.331176235506,1008,1000
31.33897856204,1008,1000
31.35240665745,1008,1000
31.36336156204,1008,1000
31.369654956154,1008,1000
31.38144456204,1008,1000
31.391890575756,1008,1000
31.398978575756,1008,1000
31.409720106711,1008,1000
31.420332589357,1008,1000
31.428978589357,1008,1000
31.44146881096,1008,1000
31.44918585502,1008,1000
31.461024262708,1008,1000
31.468978589357,1008,1000
31.479649589357,1008,1000
31.488978602958,1008,1000
31.499703602958,1008,1000
31.512115215277,1008,1000
31.51999161644,1008,1000
31.531699289672,1008,1000
31.53981561644,1008,1000
31.551821289672,1008,1000
31.55986561644,1008,1000
31.57028861644,1008,1000
31.58161161644,1008,1000
31.591239289672,1008,1000
31.602095316396,1008,1000
31.609376119628,1008,1000
31.62248379286,1008,1000
31.629934119628,1008,1000
31.638978643284,1008,1000
31.649205119628,1008,1000
