X,frankfurt_urban_multi_radio.MA[0].idLayer/sequenceUpdateDa:vector
0.1,0
35.78,1
35.79,2
35.8,3
35.81,4
35.82,5
35.83,6
35.84,7
35.85,8
35.86,9
35.87,10
35.88,11
35.89,12
35.9,13
35.91,14
46.03,15
46.04,16
46.05,17
46.06,18
46.07,19
46.08,20
46.09,21
46.1,22
46.11,23
46.12,24
46.13,25
75.24,26
75.25,27
75.26,28
75.27,29
75.28,30
75.29,31
75.3,32
75.31,33
75.32,34
75.33,35
75.34,36
92.68,37
92.69,38
92.7,39
92.71,40
92.72,41
92.73,42
92.74,43
92.75,44
92.76,45
92.77,46
92.78,47
98.84,48
98.85,49
98.86,50
98.87,51
98.88,52
98.89,53
98.9,54
98.91,55
98.92,56
98.93,57
98.94,58
100.86,59
100.87,60
100.88,61
100.89,62
100.9,63
100.91,64
100.92,65
100.93,66
100.94,67
100.95,68
111.13,69
111.14,70
111.15,71
111.16,72
111.17,73
111.18,74
111.19,75
111.2,76
111.21,77
111.22,78
111.23,79
134.31,80
134.32,81
134.33,82
134.34,83
134.35,84
134.36,85
134.37,86
134.38,87
134.39,88
134.4,89
134.41,90
135.93,91
135.94,92
135.95,93
135.96,94
135.97,95
135.98,96
135.99,97
136,98
136.01,99
136.02,100
136.03,101
146.68,102
146.69,103
146.7,104
146.71,105
146.72,106
146.73,107
146.74,108
146.75,109
146.76,110
146.77,111
146.78,112
185.74,113
185.75,114
185.76,115
185.77,116
185.78,117
185.79,118
185.8,119
185.81,120
185.82,121
187.51,122
187.52,123
187.53,124
187.54,125
187.55,126
187.56,127
187.57,128
187.58,129
187.59,130
187.6,131
187.61,132
187.62,133
206.09,134
206.1,135
206.11,136
206.12,137
206.13,138
206.14,139
206.15,140
206.16,141
206.17,142
206.18,143
206.19,144
218.51,145
218.52,146
218.53,147
218.54,148
218.55,149
218.56,150
218.57,151
218.58,152
218.59,153
218.6,154
218.61,155
220.16,156
220.17,157
220.18,158
220.19,159
220.2,160
220.21,161
220.22,162
220.23,163
220.24,164
220.25,165
220.26,166
262.7,167
262.71,168
262.72,169
262.73,170
262.74,171
262.75,172
262.76,173
262.77,174
262.78,175
262.79,176
262.8,177
262.81,178
262.82,179
264.02,180
264.03,181
264.04,182
264.05,183
264.06,184
264.07,185
264.08,186
264.09,187
264.1,188
264.11,189
264.12,190
264.13,191
264.14,192
265.64,193
265.65,194
265.66,195
265.67,196
265.68,197
265.69,198
265.7,199
265.71,200
265.72,201
265.73,202
265.74,203
265.75,204
303.66,205
303.67,206
303.68,207
303.69,208
303.7,209
303.71,210
303.72,211
303.73,212
303.74,213
303.75,214
303.76,215
303.77,216
303.78,217
398.64,218
398.65,219
398.66,220
398.67,221
398.68,222
398.69,223
398.7,224
398.71,225
398.72,226
398.73,227
398.74,228
398.75,229
398.76,230
398.77,231
399.85,232
399.86,233
399.87,234
399.88,235
399.89,236
399.9,237
399.91,238
399.92,239
399.93,240
399.94,241
399.95,242
399.96,243
399.97,244
399.98,245
420.04,246
420.05,247
420.06,248
420.07,249
420.08,250
420.09,251
420.1,252
420.11,253
420.12,254
420.13,255
420.14,256
420.15,257
