X,frankfurt_urban_multi_radio.MA[0].idLayer/sequenceUpdateDa:vector
0.1,0
32.15,1
32.16,2
32.17,3
32.18,4
32.19,5
32.2,6
32.21,7
32.22,8
32.23,9
32.24,10
32.25,11
44.87,12
44.88,13
44.89,14
44.9,15
44.91,16
44.92,17
44.93,18
44.94,19
44.95,20
44.96,21
44.97,22
69.98,23
69.99,24
70,25
70.01,26
92.96,27
92.97,28
92.98,29
92.99,30
93,31
93.01,32
93.02,33
93.03,34
93.04,35
93.05,36
103.08,37
103.09,38
103.1,39
103.11,40
103.12,41
103.13,42
103.14,43
103.15,44
103.16,45
103.17,46
103.18,47
103.19,48
103.2,49
104.97,50
104.98,51
104.99,52
105,53
105.01,54
105.02,55
105.03,56
105.04,57
105.05,58
105.06,59
105.07,60
105.08,61
105.09,62
105.1,63
105.11,64
105.12,65
105.13,66
105.14,67
105.15,68
114.4,69
114.41,70
114.42,71
114.43,72
114.44,73
114.45,74
114.46,75
114.47,76
114.48,77
114.49,78
114.5,79
140.36,80
140.37,81
140.38,82
140.39,83
140.4,84
140.41,85
140.42,86
140.43,87
140.44,88
140.45,89
140.46,90
140.47,91
140.48,92
140.49,93
140.5,94
140.51,95
140.52,96
140.53,97
140.54,98
140.55,99
141.94,100
141.95,101
141.96,102
141.97,103
141.98,104
141.99,105
142,106
142.01,107
142.02,108
142.03,109
142.04,110
142.05,111
142.06,112
142.07,113
142.08,114
145.26,115
145.27,116
145.28,117
145.29,118
145.3,119
145.31,120
145.32,121
145.33,122
145.34,123
145.35,124
145.36,125
182.21,126
182.22,127
182.23,128
182.24,129
182.25,130
182.26,131
182.27,132
182.28,133
182.29,134
182.3,135
183.9,136
183.91,137
183.92,138
183.93,139
183.94,140
183.95,141
183.96,142
183.97,143
183.98,144
183.99,145
184,146
200.4,147
200.41,148
200.42,149
200.43,150
200.44,151
200.45,152
200.46,153
200.47,154
200.48,155
200.49,156
200.5,157
228.29,158
228.3,159
228.31,160
228.32,161
228.33,162
228.34,163
228.35,164
228.36,165
228.37,166
228.38,167
229.62,168
229.63,169
229.64,170
229.65,171
229.66,172
229.67,173
229.68,174
229.69,175
229.7,176
229.71,177
263.63,178
263.64,179
263.65,180
263.66,181
263.67,182
263.68,183
263.69,184
263.7,185
263.71,186
263.72,187
263.73,188
263.74,189
263.75,190
263.76,191
263.78,192
263.79,193
263.8,194
263.81,195
263.82,196
263.83,197
263.84,198
263.85,199
263.86,200
263.87,201
263.88,202
263.89,203
263.9,204
265.61,205
265.62,206
265.63,207
265.64,208
265.65,209
265.66,210
265.67,211
265.68,212
265.69,213
265.7,214
265.71,215
265.72,216
302,217
302.01,218
302.02,219
302.03,220
302.04,221
302.05,222
302.06,223
302.07,224
302.08,225
302.09,226
302.1,227
302.11,228
395.01,229
395.02,230
395.03,231
395.04,232
395.05,233
395.06,234
395.07,235
395.08,236
395.09,237
395.1,238
395.11,239
395.12,240
396.31,241
396.32,242
396.33,243
396.34,244
396.35,245
396.36,246
396.37,247
396.38,248
396.39,249
396.4,250
396.41,251
396.42,252
416.73,253
416.74,254
416.75,255
416.76,256
416.77,257
416.78,258
416.79,259
416.8,260
416.81,261
416.82,262
416.83,263
416.84,264
