X,frankfurt_urban_multi_radio.MA[0].udpApp[0]/rcvdPkLifetime:vector
30.254085443199,0.114085
30.254871174235,0.104871
30.255449905271,0.0954499
30.260139584045,0.0901396
30.269108584045,0.0891086
30.279108584045,0.0891086
30.289108597614,0.0891086
30.301451475168,0.0914515
30.309108611235,0.0891086
30.321361475168,0.0913615
30.329108611235,0.0891086
30.339108611235,0.0891086
30.34957647839,0.0895765
30.359108611235,0.0891086
30.369108611235,0.0891086
30.379855611235,0.0898556
30.391253475168,0.0912535
30.399108624856,0.0891086
30.409422638507,0.0894226
30.419108638507,0.0891086
30.429108638507,0.0891086
30.439108638507,0.0891086
30.449108638507,0.0891086
30.459108638507,0.0891086
30.471542532852,0.0915425
30.479422638507,0.0894226
30.490168909523,0.0901689
30.499834359355,0.0898344
30.509108665826,0.0891087
30.519108665826,0.0891087
30.529108665826,0.0891087
30.543634529806,0.0936345
30.549108665826,0.0891087
30.559108665826,0.0891087
30.569108665826,0.0891087
30.581074529806,0.0910745
30.591714134875,0.0917141
30.599108679494,0.0891087
30.609108693215,0.0891087
30.620197693215,0.0901977
30.629422693215,0.0894227
30.639108693215,0.0891087
30.649108693215,0.0891087
30.659511455067,0.0895115
30.67006671689,0.0900667
30.679919298284,0.0899193
30.689108706936,0.0891087
30.699108706936,0.0891087
30.709778697003,0.0897787
30.719108720678,0.0891087
30.729108720678,0.0891087
30.739108720678,0.0891087
30.749108720678,0.0891087
30.759576697003,0.0895767
30.769527302072,0.0895273
30.779108720678,0.0891087
30.78910873442,0.0891087
30.800075714533,0.0900757
30.809108748184,0.0891087
30.820488619814,0.0904886
30.829108748184,0.0891087
30.839108748184,0.0891087
30.849108748184,0.0891087
30.859108748184,0.0891087
30.869108748184,0.0891087
30.879108748184,0.0891087
30.893993515943,0.0939935
30.899108761948,0.0891088
30.91006671689,0.0900667
30.919108775747,0.0891088
30.929108775747,0.0891088
30.939108775747,0.0891088
30.949108775747,0.0891088
30.960134775747,0.0901348
30.969108775747,0.0891088
30.9847405748,0.0947406
30.989108789546,0.0891088
31.000177751327,0.0901778
31.009108803368,0.0891088
31.020112803368,0.0901128
31.029261862225,0.0892619
31.039108803368,0.0891088
31.049562862225,0.0895629
31.059108803368,0.0891088
31.069108803368,0.0891088
31.082852803368,0.0928528
31.089560851627,0.0895609
31.09999081719,0.0899908
31.11014391763,0.0901439
31.119681711911,0.0896817
31.129108831152,0.0891088
31.139713927099,0.0897139
31.149108831152,0.0891088
31.159108831152,0.0891088
31.169108831152,0.0891088
31.179689831152,0.0896898
31.190894695426,0.0908947
31.200378060069,0.0903781
31.209684859329,0.0896849
31.219887973591,0.089888
31.229108859329,0.0891089
31.239108859329,0.0891089
31.249693859329,0.0896939
31.259108859329,0.0891089
31.269108859329,0.0891089
31.279108859329,0.0891089
31.289878216723,0.0898782
31.301404565164,0.0914046
31.31003214463,0.0900321
31.320031887929,0.0900319
31.330580887929,0.0905809
31.339162501116,0.0891625
31.349108887929,0.0891089
31.362428735037,0.0924287
31.369883459081,0.0898835
31.379261387762,0.0892614
31.392574750588,0.0925748
31.401433780986,0.0914338
31.409622087533,0.0896221
31.420229522134,0.0902295
31.429720916494,0.0897209
31.442339916494,0.0923399
31.449108916494,0.0891089
31.459293658685,0.0892937
31.469707916494,0.0897079
31.479860916494,0.0898609
31.495052606903,0.0950526
31.499108930674,0.0891089
31.509801749784,0.0898017
31.521460808718,0.0914608
31.531637808718,0.0916378
31.53910894454,0.0891089
31.55013094454,0.0901309
31.55910894454,0.0891089
31.569433144144,0.0894331
31.57910894454,0.0891089
31.589878958406,0.089879
31.6002069913,0.090207
31.611978063858,0.0919781
31.61910897203,0.089109
31.62910897203,0.089109
31.63948719968,0.0894872
31.64910897203,0.089109
31.65910897203,0.089109
31.66910897203,0.089109
31.679307213546,0.0893072
31.69188937914,0.0918894
31.699108985654,0.089109
31.712095862984,0.0920959
31.719108999163,0.089109
31.729738999163,0.089739
31.739108999163,0.089109
31.749108999163,0.089109
31.759108999163,0.089109
31.771056862984,0.0910569
31.782364780489,0.0923648
31.791730862984,0.0917309
