X,frankfurt_urban_multi_radio.MA[0].idLayer/sequenceUpdateDa:vector
0.1,0
35.28,1
35.29,2
35.3,3
35.31,4
35.32,5
35.33,6
35.34,7
35.35,8
35.36,9
35.37,10
35.38,11
35.39,12
44.58,13
44.59,14
44.6,15
44.61,16
44.62,17
44.63,18
44.64,19
44.65,20
44.66,21
44.67,22
44.68,23
73.28,24
73.29,25
73.3,26
73.31,27
73.32,28
73.33,29
73.34,30
73.35,31
73.36,32
73.37,33
73.38,34
90.41,35
90.42,36
90.43,37
90.44,38
90.45,39
90.46,40
90.47,41
90.48,42
90.49,43
90.5,44
102.79,45
102.8,46
102.81,47
102.82,48
102.83,49
102.84,50
102.85,51
102.86,52
102.87,53
102.88,54
102.89,55
104.45,56
104.46,57
104.47,58
104.48,59
104.49,60
104.5,61
104.51,62
104.52,63
104.53,64
104.54,65
104.55,66
104.56,67
116.32,68
116.33,69
116.34,70
116.35,71
116.36,72
116.37,73
116.38,74
116.39,75
116.4,76
116.41,77
134.83,78
134.84,79
134.85,80
134.86,81
134.87,82
134.88,83
134.89,84
134.9,85
134.91,86
134.92,87
134.93,88
134.94,89
134.95,90
135.89,91
135.9,92
135.91,93
135.92,94
135.93,95
135.94,96
135.95,97
135.96,98
135.97,99
135.98,100
135.99,101
136,102
147.24,103
147.25,104
147.26,105
147.27,106
147.28,107
147.29,108
147.3,109
147.31,110
147.32,111
147.33,112
147.34,113
183.33,114
183.34,115
183.35,116
183.36,117
183.37,118
183.38,119
185.3,120
185.31,121
185.32,122
185.33,123
185.34,124
185.35,125
185.36,126
185.37,127
185.38,128
185.39,129
185.4,130
200.79,131
200.8,132
200.81,133
200.82,134
200.83,135
200.84,136
200.85,137
200.86,138
200.87,139
200.88,140
200.89,141
226.07,142
226.08,143
226.09,144
226.1,145
226.11,146
226.12,147
226.13,148
226.14,149
226.15,150
226.16,151
227.93,152
227.94,153
227.95,154
227.96,155
227.97,156
227.98,157
227.99,158
228,159
228.01,160
228.02,161
228.03,162
267.41,163
267.42,164
267.43,165
267.44,166
267.45,167
267.46,168
267.47,169
267.48,170
267.49,171
267.5,172
267.51,173
267.52,174
267.53,175
267.54,176
267.55,177
267.73,178
267.74,179
267.75,180
267.76,181
267.77,182
267.78,183
267.79,184
267.8,185
267.81,186
267.82,187
267.83,188
267.84,189
267.85,190
269.42,191
269.43,192
269.44,193
269.45,194
269.46,195
269.47,196
269.48,197
269.49,198
269.5,199
269.51,200
269.52,201
269.53,202
269.54,203
297.5,204
297.51,205
297.52,206
297.53,207
297.54,208
297.55,209
297.56,210
397.77,211
397.78,212
397.79,213
397.8,214
397.81,215
397.82,216
397.83,217
397.84,218
397.85,219
397.86,220
397.87,221
397.88,222
397.89,223
399.5,224
399.51,225
399.52,226
399.53,227
399.54,228
399.55,229
399.56,230
399.57,231
399.58,232
399.59,233
399.6,234
399.61,235
399.62,236
415.31,237
415.32,238
415.33,239
415.34,240
415.35,241
415.36,242
415.37,243
415.38,244
415.39,245
415.4,246
415.41,247
415.42,248
