X,frankfurt_urban_multi_radio.MA[0].idLayer/sequenceUpdateCa:vector
35.256671714316,1
46.546758767723,2
68.748426837723,3
76.099344677589,4
77.901012427642,5
94.728300153092,6
98.573833305503,7
100.337359107746,8
116.87865895565,9
135.741210060304,10
137.185040963315,11
150.211969175403,12
183.091798186178,13
184.712762151687,14
203.73073927817,15
222.44888890655,16
223.99354454833,17
264.427203468938,18
266.534865894986,19
267.760470410083,20
302.900066176982,21
395.240147897244,22
396.645061859853,23
415.570514726754,24
