X,frankfurt_urban_multi_radio.MA[0].udpApp[0]/rcvdPkLifetime:vector
30.254502422638,0.114502
30.255108154034,0.105108
30.25581288543,0.0958129
30.259272496375,0.0892725
30.269272496375,0.0892725
30.279272496375,0.0892725
30.289272509918,0.0892725
30.300069509918,0.0900695
30.309272523495,0.0892725
30.319328176289,0.0893282
30.329272523495,0.0892725
30.339272523495,0.0892725
30.349272523495,0.0892725
30.360312523495,0.0903125
30.370006523495,0.0900065
30.379272523495,0.0892725
30.389603490684,0.0896035
30.399272537072,0.0892725
30.40927255071,0.0892726
30.41927255071,0.0892726
30.42927255071,0.0892726
30.44009655071,0.0900966
30.449990517899,0.0899905
30.459558517899,0.0895585
30.46927255071,0.0892726
30.47986655071,0.0898666
30.490145564348,0.0901456
30.500127564348,0.0901276
30.509979578008,0.0899796
30.519272578008,0.0892726
30.529873572412,0.0898736
30.539767539601,0.0897675
30.549272578008,0.0892726
30.559272578008,0.0892726
30.569400572412,0.0894006
30.57990458605,0.0899046
30.58979659971,0.0897966
30.59978361337,0.0897836
30.612054396822,0.0920544
30.620052556306,0.0900526
30.629328588648,0.0893286
30.639272605353,0.0892726
30.650244605353,0.0902446
30.659272605353,0.0892726
30.669519635097,0.0895196
30.680087099866,0.0900871
30.695818396822,0.0958184
30.699586619038,0.0895866
30.709580697917,0.0895807
30.719272632764,0.0892726
30.730052556306,0.0900526
30.741302424274,0.0913024
30.749272632764,0.0892726
30.759764569725,0.0897646
30.770979424274,0.0909794
30.779272632764,0.0892726
30.78927264649,0.0892726
30.79927264649,0.0892726
30.809272660271,0.0892727
30.819648736729,0.0896487
30.830527660271,0.0905277
30.839272660271,0.0892727
30.84995167369,0.0899517
30.860087660271,0.0900877
30.869272660271,0.0892727
30.879272660271,0.0892727
30.890312674052,0.0903127
30.899272674052,0.0892727
30.909272687837,0.0892727
30.920142791802,0.0901428
30.929272687837,0.0892727
30.940426805221,0.0904268
30.949666791802,0.0896668
30.960294687837,0.0902947
30.969272687837,0.0892727
30.982964479406,0.0929645
30.989272701622,0.0892727
30.999272701622,0.0892727
31.011257507032,0.0912575
31.019756958553,0.089757
31.03011396435,0.090114
31.041920507032,0.0919205
31.057812699144,0.0978127
31.059272715435,0.0892727
31.070988507032,0.0909885
31.079708562715,0.0897086
31.090809888377,0.0908099
31.099638278118,0.0896383
31.109435145416,0.0894351
31.119837151213,0.0898372
31.129368826462,0.0893688
31.144062935281,0.0940629
31.150240743169,0.0902407
31.160916534874,0.0909165
31.170109743169,0.0901097
31.179272743169,0.0892727
31.18927275709,0.0892728
31.19927275709,0.0892728
31.209452366201,0.0894524
31.221024563282,0.0910246
31.229272771294,0.0892728
31.240053958157,0.090054
31.249272771294,0.0892728
31.259778958157,0.089779
31.270934563282,0.0909346
31.280808563282,0.0908086
31.292140563282,0.0921406
31.300213785498,0.0902138
31.309272799883,0.0892728
31.319272799883,0.0892728
31.330052556306,0.0900526
31.339775014871,0.089775
31.349367201734,0.0893672
31.359272799883,0.0892728
31.369272799883,0.0892728
31.381497592052,0.0914976
31.38981104346,0.089811
31.399272814268,0.0892728
31.409272828451,0.0892728
31.420961620418,0.0909616
31.429354287016,0.0893543
31.440123828451,0.0901238
31.449272828451,0.0892728
31.459277435371,0.0892774
31.469272828451,0.0892728
31.479408315605,0.0894083
31.489272842634,0.0892728
31.500217856513,0.0902179
31.509272856513,0.0892729
31.520861856513,0.0908619
31.531302648176,0.0913026
31.542001648176,0.0920016
31.549272856513,0.0892729
31.559838128658,0.0898381
31.569272856513,0.0892729
31.580186856513,0.0901869
31.589761170599,0.0897612
31.599272870392,0.0892729
31.610835675416,0.0908357
31.620320884012,0.0903209
31.629272884012,0.0892729
31.639866884012,0.0898669
31.649381456364,0.0893815
31.661347675416,0.0913477
31.674926184219,0.0949262
31.682344498305,0.0923445
31.689272897632,0.0892729
31.699272897632,0.0892729
31.709945238843,0.0899452
31.725626911137,0.0956269
31.729581238843,0.0895812
31.740852911137,0.0908529
31.749586911137,0.0895869
31.772783853136,0.102784
31.773551999256,0.093552
31.779272911137,0.0892729
31.790141924642,0.0901419
31.801674780099,0.0916748
31.809272938042,0.0892729
31.820190938042,0.0901909
31.831214292873,0.0912143
31.840052556306,0.0900526
31.849272938042,0.0892729
31.859272938042,0.0892729
31.871734110962,0.0917341
31.882505729226,0.0925057
31.889914002315,0.089914
31.900844755802,0.0908448
31.909824346466,0.0898243
31.920820701297,0.0908207
31.929586346466,0.0895863
31.942244456185,0.0922445
31.94927296473,0.089273
31.961239755802,0.0912398
31.96999296473,0.089993
31.979574410739,0.0895744
31.990819177514,0.0908192
32.000735781345,0.0907358
32.009272991185,0.089273
32.019895797797,0.0898958
32.029929691568,0.0899297
32.039916991185,0.089917
32.049586991185,0.089587
32.062363782136,0.0923638
32.069272991185,0.089273
32.081721612393,0.0917216
32.092529229391,0.0925292
32.103873017396,0.093873
32.109646258887,0.0896463
32.120486152658,0.0904862
32.133573704193,0.0935737
32.139273017396,0.089273
32.152839243226,0.0928392
32.159989017396,0.089989
32.171536808224,0.0915368
32.180134979144,0.090135
32.189313493575,0.0893135
32.19927303044,0.089273
32.211630660969,0.0916307
32.222599111826,0.0925991
32.230226856637,0.0902269
32.239273043361,0.089273
32.252730834066,0.0927308
32.261974547197,0.0919745
32.271716743959,0.0917167
32.279273043361,0.089273
32.289930056282,0.0899301
32.299273056282,0.0892731
32.31169085966,0.0916909
32.32086836941,0.0908684
32.329273069079,0.0892731
32.339273069079,0.0892731
32.349273069079,0.0892731
32.359865978972,0.089866
32.370119069079,0.0901191
32.380252569055,0.0902526
32.389273081876,0.0892731
32.399921081876,0.0899211
32.414399907651,0.0943999
32.419779497002,0.0897795
32.429273094547,0.0892731
32.442212094547,0.0922121
32.452503845909,0.0925038
32.461686885002,0.0916869
32.471491885002,0.0914919
32.483899885002,0.0938999
32.489527632788,0.0895276
32.499273107218,0.0892731
32.51160991009,0.0916099
32.519273119762,0.0892731
32.529273119762,0.0892731
32.54522491009,0.0952249
32.551518473546,0.0915185
32.559587119762,0.0895871
32.569587119762,0.0895871
32.579273119762,0.0892731
32.59178091009,0.0917809
32.611995934922,0.101996
32.613723313538,0.0937233
32.619935144722,0.0899351
32.635371523338,0.0953715
32.639969143435,0.0899691
32.653485144722,0.0934851
32.659273144722,0.0892731
32.676086144722,0.0960861
32.679993144722,0.0899931
32.690007157138,0.0900072
32.699587157138,0.0895872
32.713824161031,0.0938242
32.721042959496,0.091043
32.730561756554,0.0905618
32.739840169425,0.0898402
32.749273169425,0.0892732
32.761597534086,0.0915975
32.775039136457,0.0950391
32.781169770257,0.0911698
32.791735402607,0.0917354
32.802063395405,0.0920634
32.816237411318,0.0962374
32.824067983812,0.094068
32.830880983812,0.090881
32.851311983812,0.101312
32.853312838824,0.0933128
32.861446983812,0.091447
32.871852983812,0.091853
32.882166064487,0.0921661
32.889273206028,0.0892732
32.904067645561,0.0940676
32.912984669615,0.0929847
32.919273218055,0.0892732
32.930403007866,0.090403
32.943932500573,0.0939325
32.952426669615,0.0924267
32.960155218055,0.0901552
32.96968029873,0.0896803
32.981052007866,0.091052
32.989273230082,0.0892732
