X,frankfurt_urban_multi_radio.MA[0].idLayer/sequenceUpdateDa:vector
0.1,0
33.52,1
33.53,2
33.54,3
33.55,4
33.56,5
33.57,6
33.58,7
33.59,8
33.6,9
33.61,10
33.62,11
47.7,12
47.71,13
47.72,14
47.73,15
47.74,16
47.75,17
47.76,18
47.77,19
47.78,20
47.79,21
47.8,22
72.96,23
72.97,24
72.98,25
72.99,26
73,27
73.01,28
73.02,29
73.03,30
73.04,31
73.05,32
73.06,33
91.52,34
91.53,35
91.54,36
91.55,37
91.56,38
91.57,39
91.58,40
91.59,41
91.6,42
91.61,43
104.71,44
104.72,45
104.73,46
104.74,47
104.75,48
104.76,49
104.77,50
104.78,51
104.79,52
104.8,53
104.81,54
104.82,55
104.83,56
104.84,57
104.85,58
104.86,59
104.87,60
106.02,61
106.03,62
106.04,63
106.05,64
106.06,65
106.07,66
106.08,67
106.09,68
106.1,69
106.11,70
106.12,71
106.13,72
106.14,73
106.15,74
106.16,75
106.17,76
106.18,77
106.19,78
106.2,79
112.81,80
112.82,81
112.83,82
112.84,83
112.85,84
112.86,85
112.87,86
112.88,87
112.89,88
112.9,89
112.91,90
138.14,91
138.15,92
138.16,93
138.17,94
138.18,95
138.19,96
138.2,97
138.21,98
138.22,99
138.23,100
138.24,101
138.25,102
138.26,103
138.27,104
138.28,105
138.29,106
138.3,107
138.31,108
138.32,109
138.33,110
139.59,111
139.6,112
139.61,113
139.62,114
139.63,115
139.64,116
139.65,117
139.66,118
139.67,119
139.68,120
139.69,121
139.7,122
139.71,123
139.72,124
139.73,125
139.74,126
139.75,127
139.76,128
139.77,129
139.78,130
139.79,131
139.8,132
139.81,133
139.82,134
139.83,135
139.84,136
139.85,137
139.86,138
139.87,139
139.88,140
139.89,141
139.9,142
139.91,143
139.92,144
139.93,145
147.42,146
147.43,147
147.44,148
147.45,149
147.46,150
147.47,151
147.48,152
147.49,153
147.5,154
147.51,155
147.52,156
180.23,157
180.24,158
180.25,159
180.26,160
180.27,161
180.28,162
180.29,163
180.3,164
180.31,165
180.32,166
180.33,167
182.19,168
182.2,169
182.21,170
182.22,171
182.23,172
182.24,173
182.25,174
182.26,175
182.27,176
182.28,177
182.29,178
201.12,179
201.13,180
201.14,181
201.15,182
201.16,183
201.17,184
201.18,185
201.19,186
201.2,187
201.21,188
223.85,189
223.86,190
223.87,191
223.88,192
223.89,193
223.9,194
223.91,195
223.92,196
223.93,197
223.94,198
223.95,199
225.79,200
225.8,201
225.81,202
225.82,203
225.83,204
225.84,205
225.85,206
225.86,207
225.87,208
225.88,209
265.68,210
265.69,211
265.7,212
265.71,213
265.72,214
265.73,215
265.74,216
265.75,217
265.76,218
265.77,219
265.78,220
265.79,221
265.8,222
265.81,223
265.82,224
268.53,225
268.54,226
268.55,227
268.56,228
268.57,229
268.58,230
268.59,231
268.6,232
268.61,233
268.62,234
268.63,235
268.64,236
269.57,237
269.58,238
269.59,239
269.6,240
269.61,241
269.62,242
269.63,243
269.64,244
269.65,245
269.66,246
269.67,247
303.19,248
303.2,249
303.21,250
303.22,251
303.23,252
303.24,253
303.25,254
303.26,255
303.27,256
303.28,257
303.29,258
303.3,259
303.31,260
391.89,261
391.9,262
391.91,263
391.92,264
391.93,265
391.94,266
391.95,267
391.96,268
391.97,269
391.98,270
391.99,271
392,272
393.56,273
393.57,274
393.58,275
393.59,276
393.6,277
393.61,278
393.62,279
393.63,280
393.64,281
393.65,282
393.66,283
393.67,284
393.68,285
414.08,286
414.09,287
414.1,288
414.11,289
414.12,290
414.13,291
414.14,292
414.15,293
414.16,294
414.17,295
414.18,296
414.19,297
414.2,298
