X,frankfurt_urban_multi_radio.MA[0].udp/rcvdPk:vector(packetBytes),frankfurt_urban_multi_radio.MA[0].udpApp[0]/rcvdPk:vector(packetBytes)
30.254543232396,1008,1000
30.25528391019,1008,1000
30.255979587984,1008,1000
30.259971926778,1008,1000
30.268886926778,1008,1000
30.278886926778,1008,1000
30.28888694024,1008,1000
30.300109172993,1008,1000
30.309268889212,1008,1000
30.318886953719,1008,1000
30.328886953719,1008,1000
30.338886953719,1008,1000
30.351160057791,1008,1000
30.358886953719,1008,1000
30.368886953719,1008,1000
30.378886953719,1008,1000
30.389413639691,1008,1000
30.399993967198,1008,1000
30.408886980744,1008,1000
30.420303433963,1008,1000
30.428886980744,1008,1000
30.438886980744,1008,1000
30.449662801169,1008,1000
30.458886980744,1008,1000
30.468886980744,1008,1000
30.478886980744,1008,1000
30.489397460988,1008,1000
30.49888699429,1008,1000
30.51120925947,1008,1000
30.52021855406,1008,1000
30.528887007853,1008,1000
30.538887007853,1008,1000
30.549229198443,1008,1000
30.558887007853,1008,1000
30.568887007853,1008,1000
30.578887007853,1008,1000
30.588887021416,1008,1000
30.599201021416,1008,1000
30.609694088605,1008,1000
30.618887035045,1008,1000
30.628887035045,1008,1000
30.638887035045,1008,1000
30.648887035045,1008,1000
30.658887035045,1008,1000
30.670067297861,1008,1000
30.678898154797,1008,1000
30.688887048674,1008,1000
30.698989636779,1008,1000
30.708887062316,1008,1000
30.718887062316,1008,1000
30.728887062316,1008,1000
30.738887062316,1008,1000
30.749526062316,1008,1000
30.761030314012,1008,1000
30.768887062316,1008,1000
30.778887062316,1008,1000
30.788887075958,1008,1000
30.799886075958,1008,1000
30.81116434135,1008,1000
30.819706089627,1008,1000
30.828887089627,1008,1000
30.838887089627,1008,1000
30.848887089627,1008,1000
30.859999089627,1008,1000
30.868887089627,1008,1000
30.879819089627,1008,1000
30.889289678754,1008,1000
30.899201103296,1008,1000
30.908938706125,1008,1000
30.918887116998,1008,1000
30.928887116998,1008,1000
30.940503044759,1008,1000
30.949203224143,1008,1000
30.958887116998,1008,1000
30.969294706125,1008,1000
30.978887116998,1008,1000
30.9894451307,1008,1000
30.9988871307,1008,1000
31.008887144451,1008,1000
31.019972144451,1008,1000
31.02976268871,1008,1000
31.038887144451,1008,1000
31.049506662469,1008,1000
