X,frankfurt_urban_multi_radio.MA[0].idLayer/sequenceUpdateDa:vector
0.1,0
36.14,1
36.15,2
36.16,3
36.17,4
36.18,5
36.19,6
36.2,7
36.21,8
36.22,9
36.23,10
36.24,11
36.25,12
36.26,13
36.27,14
36.28,15
36.29,16
36.3,17
36.31,18
36.32,19
46.28,20
46.29,21
46.3,22
46.31,23
46.32,24
76.17,25
76.18,26
76.19,27
76.2,28
76.21,29
76.22,30
76.23,31
76.24,32
76.25,33
76.26,34
76.27,35
92,36
92.01,37
92.02,38
92.03,39
92.04,40
92.05,41
92.06,42
92.07,43
92.08,44
92.09,45
99.89,46
99.9,47
99.91,48
99.92,49
99.93,50
99.94,51
99.95,52
99.96,53
99.97,54
99.98,55
99.99,56
101.14,57
101.15,58
101.16,59
101.17,60
101.18,61
101.19,62
101.2,63
101.21,64
101.22,65
101.23,66
101.24,67
105.39,68
105.4,69
105.41,70
105.42,71
105.43,72
105.44,73
105.45,74
105.46,75
105.47,76
105.48,77
105.49,78
105.5,79
105.51,80
105.52,81
105.53,82
105.54,83
105.55,84
105.56,85
105.57,86
105.58,87
105.59,88
105.6,89
105.61,90
105.62,91
105.63,92
105.64,93
105.65,94
105.66,95
105.67,96
105.68,97
105.69,98
106.81,99
106.82,100
106.83,101
106.84,102
106.85,103
106.86,104
106.87,105
106.88,106
106.89,107
106.9,108
106.91,109
106.92,110
106.93,111
106.94,112
106.95,113
106.96,114
106.97,115
106.98,116
106.99,117
113.61,118
113.62,119
113.63,120
113.64,121
113.65,122
113.66,123
113.67,124
113.68,125
113.69,126
113.7,127
113.71,128
140.24,129
140.25,130
140.26,131
140.27,132
140.28,133
140.29,134
140.3,135
140.31,136
140.32,137
140.33,138
140.34,139
140.35,140
140.36,141
140.37,142
140.38,143
140.39,144
140.4,145
140.41,146
140.42,147
140.43,148
140.44,149
140.45,150
140.46,151
140.47,152
140.48,153
140.49,154
140.5,155
140.51,156
140.52,157
140.53,158
140.54,159
140.55,160
140.56,161
140.57,162
140.58,163
140.59,164
140.6,165
140.61,166
140.62,167
140.63,168
140.64,169
140.65,170
140.66,171
140.67,172
140.68,173
140.69,174
140.7,175
140.71,176
140.72,177
140.73,178
140.74,179
140.75,180
140.76,181
140.77,182
140.78,183
140.79,184
140.8,185
140.81,186
140.82,187
140.83,188
140.84,189
140.85,190
140.86,191
140.87,192
140.88,193
140.89,194
140.9,195
140.91,196
140.92,197
140.93,198
141.89,199
141.9,200
141.91,201
141.92,202
141.93,203
141.94,204
141.95,205
141.96,206
141.97,207
141.98,208
141.99,209
142,210
142.01,211
142.02,212
142.03,213
151.7,214
151.71,215
151.72,216
151.73,217
151.74,218
151.75,219
151.76,220
151.77,221
151.78,222
151.79,223
181.83,224
181.84,225
181.85,226
181.86,227
181.87,228
181.88,229
181.89,230
181.9,231
181.91,232
181.92,233
183.01,234
183.02,235
183.03,236
183.04,237
183.05,238
183.06,239
183.07,240
183.08,241
183.09,242
183.1,243
183.11,244
183.12,245
202.17,246
202.18,247
202.19,248
202.2,249
202.21,250
202.22,251
202.23,252
202.24,253
202.25,254
202.26,255
202.27,256
228.11,257
228.12,258
228.13,259
228.14,260
228.15,261
228.16,262
228.17,263
228.18,264
228.19,265
228.2,266
229.39,267
229.4,268
229.41,269
229.42,270
229.43,271
229.44,272
229.45,273
229.46,274
229.47,275
229.48,276
229.49,277
268.3,278
268.31,279
268.32,280
268.33,281
268.34,282
268.35,283
268.36,284
268.37,285
268.38,286
268.39,287
268.4,288
268.41,289
268.42,290
268.43,291
268.44,292
269.2,293
269.21,294
269.22,295
269.23,296
269.24,297
269.25,298
269.26,299
269.27,300
269.28,301
269.29,302
269.3,303
269.31,304
269.32,305
271.17,306
271.18,307
271.19,308
271.2,309
271.21,310
271.22,311
271.23,312
271.24,313
271.25,314
271.26,315
271.27,316
271.28,317
302.45,318
302.46,319
302.47,320
302.48,321
302.49,322
302.5,323
302.51,324
302.52,325
302.53,326
302.54,327
302.55,328
302.56,329
302.57,330
400.71,331
400.72,332
400.73,333
400.74,334
400.75,335
400.76,336
400.77,337
400.78,338
400.79,339
400.8,340
400.81,341
400.82,342
400.83,343
400.84,344
401.85,345
401.86,346
401.87,347
401.88,348
401.89,349
401.9,350
401.91,351
401.92,352
401.93,353
401.94,354
401.95,355
401.96,356
401.97,357
413.52,358
413.53,359
413.54,360
413.55,361
413.56,362
413.57,363
413.58,364
413.59,365
413.6,366
413.61,367
413.62,368
413.63,369
