X,frankfurt_urban_multi_radio.MA[0].idLayer/sequenceUpdateCa:vector
35.778186022597,1
44.627562447162,2
67.238034534223,3
73.290985279174,4
75.108353728851,5
92.639365285174,6
101.636370324334,7
103.633293075549,8
115.095556047473,9
133.054393869098,10
134.869139021642,11
147.071859535765,12
184.904699914959,13
186.887340965871,14
197.234787883662,15
226.697224376749,16
228.455905638749,17
267.68640778259,18
270.052250872504,19
271.314269900671,20
301.512275942971,21
396.097379581242,22
398.051081866405,23
417.865282650072,24
