X,frankfurt_urban_multi_radio.MA[0].idLayer/sequenceUpdateCa:vector
33.017750966937,1
45.34311132995,2
71.852555564423,3
93.198451502163,4
104.752195170464,5
106.496620408857,6
112.929298540598,7
139.401269277673,8
140.549035314293,9
148.89241941643,10
177.763074554019,11
179.068008306383,12
202.541646507492,13
229.325710985522,14
230.679854836532,15
264.56069386682,16
265.612608343162,17
265.62578170148,18
303.06447972742,19
396.84301071986,20
398.32545057646,21
417.702660323208,22
