X,frankfurt_urban_multi_radio.MA[0].idLayer/sequenceUpdateDa:vector
0.1,0
33.28,1
33.29,2
33.3,3
33.31,4
33.32,5
33.33,6
33.34,7
33.35,8
33.36,9
33.37,10
33.38,11
46.56,12
46.57,13
46.58,14
46.59,15
46.6,16
46.61,17
46.62,18
46.63,19
46.64,20
46.65,21
67.9,22
67.91,23
67.92,24
67.93,25
67.94,26
67.95,27
67.96,28
67.97,29
67.98,30
67.99,31
68,32
95.83,33
95.84,34
95.85,35
95.86,36
95.87,37
95.88,38
95.89,39
95.9,40
95.91,41
95.92,42
95.93,43
100.97,44
100.98,45
100.99,46
101,47
101.01,48
101.02,49
101.03,50
101.04,51
101.05,52
101.06,53
101.07,54
102.17,55
102.18,56
102.19,57
102.2,58
102.21,59
102.22,60
102.23,61
102.24,62
102.25,63
102.26,64
104.66,65
104.67,66
104.68,67
104.69,68
104.7,69
104.71,70
104.72,71
104.73,72
104.74,73
104.75,74
104.76,75
104.77,76
104.78,77
104.79,78
104.8,79
104.81,80
104.82,81
104.83,82
104.84,83
104.85,84
104.86,85
104.87,86
104.88,87
105.83,88
105.84,89
105.85,90
105.86,91
105.87,92
105.88,93
105.89,94
105.9,95
105.91,96
105.92,97
105.93,98
105.94,99
105.95,100
105.96,101
105.97,102
105.98,103
105.99,104
106,105
106.01,106
112.01,107
112.02,108
112.03,109
112.04,110
112.05,111
112.06,112
112.07,113
112.08,114
112.09,115
112.1,116
141.65,117
141.66,118
141.67,119
141.68,120
141.69,121
141.7,122
141.71,123
141.72,124
141.73,125
141.74,126
141.75,127
141.76,128
141.77,129
141.78,130
141.79,131
141.8,132
141.81,133
141.82,134
141.83,135
141.84,136
141.85,137
141.86,138
141.87,139
141.88,140
141.89,141
141.9,142
141.91,143
141.92,144
141.93,145
141.94,146
141.95,147
141.96,148
141.97,149
141.98,150
141.99,151
142,152
142.01,153
142.02,154
142.03,155
142.04,156
142.05,157
142.06,158
142.07,159
142.08,160
142.09,161
142.1,162
142.11,163
142.12,164
142.13,165
142.14,166
142.15,167
142.16,168
142.17,169
142.18,170
142.19,171
142.2,172
142.21,173
142.22,174
142.23,175
142.24,176
142.25,177
142.26,178
142.27,179
142.28,180
142.29,181
142.3,182
142.31,183
142.32,184
142.33,185
142.34,186
142.35,187
142.36,188
142.37,189
142.38,190
142.39,191
142.4,192
142.41,193
142.42,194
142.43,195
142.44,196
142.45,197
142.46,198
142.47,199
142.48,200
142.49,201
142.5,202
142.51,203
142.52,204
142.53,205
142.54,206
142.55,207
142.56,208
142.57,209
142.58,210
142.59,211
142.6,212
142.61,213
142.62,214
142.63,215
142.64,216
142.65,217
142.66,218
142.67,219
142.68,220
142.69,221
142.7,222
142.71,223
142.72,224
142.73,225
142.74,226
142.75,227
142.76,228
142.77,229
142.78,230
142.79,231
142.8,232
142.81,233
142.82,234
142.83,235
142.84,236
142.85,237
142.86,238
142.87,239
142.88,240
142.89,241
142.9,242
142.91,243
142.92,244
142.93,245
142.94,246
142.95,247
142.96,248
142.97,249
147.03,250
147.04,251
147.05,252
147.06,253
147.07,254
147.08,255
147.09,256
147.1,257
147.11,258
147.12,259
147.13,260
181.01,261
181.02,262
181.03,263
181.04,264
181.05,265
181.06,266
181.07,267
181.08,268
181.09,269
181.1,270
181.11,271
182.48,272
182.49,273
182.5,274
182.51,275
182.52,276
182.53,277
182.54,278
182.55,279
182.56,280
182.57,281
182.58,282
197.59,283
197.6,284
197.61,285
197.62,286
197.63,287
197.64,288
197.65,289
197.66,290
197.67,291
197.68,292
197.69,293
228.04,294
228.05,295
228.06,296
228.07,297
228.08,298
228.09,299
228.1,300
228.11,301
228.12,302
228.13,303
228.14,304
229.65,305
229.66,306
229.67,307
229.68,308
229.69,309
229.7,310
229.71,311
229.72,312
229.73,313
229.74,314
229.75,315
259.72,316
259.73,317
259.74,318
259.75,319
259.76,320
259.77,321
259.78,322
259.79,323
259.8,324
259.81,325
259.82,326
259.83,327
259.84,328
259.85,329
259.86,330
277.39,331
277.4,332
277.41,333
277.42,334
277.43,335
277.44,336
277.45,337
277.46,338
277.47,339
277.48,340
277.49,341
277.5,342
277.51,343
278.88,344
278.89,345
278.9,346
278.91,347
278.92,348
278.93,349
278.94,350
278.95,351
278.96,352
278.97,353
278.98,354
278.99,355
279,356
299.15,357
299.16,358
299.17,359
299.18,360
299.19,361
299.2,362
299.21,363
299.22,364
299.23,365
299.24,366
299.25,367
299.26,368
299.27,369
401.33,370
401.34,371
401.35,372
401.36,373
401.37,374
401.38,375
401.39,376
401.4,377
401.41,378
401.42,379
401.43,380
401.44,381
401.45,382
401.46,383
402.91,384
402.92,385
402.93,386
402.94,387
402.95,388
402.96,389
402.97,390
402.98,391
402.99,392
403,393
403.01,394
403.02,395
403.03,396
403.04,397
403.05,398
403.06,399
403.07,400
403.08,401
403.09,402
403.1,403
403.11,404
403.12,405
403.13,406
403.14,407
403.15,408
403.16,409
414.1,410
414.11,411
414.12,412
414.13,413
414.14,414
414.15,415
414.16,416
414.17,417
414.18,418
414.19,419
414.2,420
414.21,421
