X,frankfurt_urban_multi_radio.MA[0].udp/rcvdPk:vector(packetBytes),frankfurt_urban_multi_radio.MA[0].udpApp[0]/rcvdPk:vector(packetBytes)
30.25472984834,1008,1000
30.255371585674,1008,1000
30.256157323008,1008,1000
30.258786129675,1008,1000
30.269605129675,1008,1000
30.278786129675,1008,1000
30.288786143204,1008,1000
30.298786143204,1008,1000
30.309853156808,1008,1000
30.318786156808,1008,1000
30.328786156808,1008,1000
30.338786156808,1008,1000
30.349103848073,1008,1000
30.359790156808,1008,1000
30.368786156808,1008,1000
30.378786156808,1008,1000
30.389709170412,1008,1000
30.398948538474,1008,1000
30.408786184055,1008,1000
30.418786184055,1008,1000
30.428786184055,1008,1000
30.438786184055,1008,1000
30.449722552117,1008,1000
30.458786184055,1008,1000
30.468786184055,1008,1000
30.479056565721,1008,1000
30.488786197698,1008,1000
30.498786197698,1008,1000
30.509967434798,1008,1000
30.518786211342,1008,1000
30.52954469589,1008,1000
30.539042974713,1008,1000
30.549871211342,1008,1000
30.558786211342,1008,1000
30.569655211342,1008,1000
30.578786211342,1008,1000
30.589857224986,1008,1000
30.599931871038,1008,1000
30.608786238681,1008,1000
30.618786238681,1008,1000
30.628786238681,1008,1000
30.639565661277,1008,1000
30.648786238681,1008,1000
30.658786238681,1008,1000
30.668786238681,1008,1000
30.680082674921,1008,1000
30.689261334668,1008,1000
30.698786252376,1008,1000
30.70878626609,1008,1000
30.71878626609,1008,1000
30.73025426609,1008,1000
30.73878626609,1008,1000
30.74878626609,1008,1000
30.75970026609,1008,1000
30.769430152265,1008,1000
30.77955126609,1008,1000
30.788786279804,1008,1000
30.798786279804,1008,1000
30.808786293568,1008,1000
30.819484770912,1008,1000
30.829839293568,1008,1000
30.838786293568,1008,1000
30.848786293568,1008,1000
30.858786293568,1008,1000
30.868786293568,1008,1000
30.878786293568,1008,1000
30.889371307332,1008,1000
30.898786307332,1008,1000
30.908786321117,1008,1000
30.918943825939,1008,1000
30.929799321117,1008,1000
30.938786321117,1008,1000
30.948786321117,1008,1000
30.959835321117,1008,1000
30.968786321117,1008,1000
30.979776321117,1008,1000
30.988786334902,1008,1000
30.999412334902,1008,1000
31.00930251643,1008,1000
31.020546881089,1008,1000
31.028786348718,1008,1000
31.038786348718,1008,1000
31.049987303665,1008,1000
31.059047993272,1008,1000
31.069069881089,1008,1000
31.078786348718,1008,1000
31.089857362534,1008,1000
31.098786362534,1008,1000
31.109633468848,1008,1000
31.118786376505,1008,1000
31.128786376505,1008,1000
31.140478891424,1008,1000
31.148786376505,1008,1000
31.160989425512,1008,1000
31.170326376505,1008,1000
31.180041950293,1008,1000
31.188786390476,1008,1000
31.198786390476,1008,1000
31.208786404727,1008,1000
31.218786404727,1008,1000
31.230398507405,1008,1000
31.240877801854,1008,1000
31.249673404727,1008,1000
31.260335992486,1008,1000
31.269272566274,1008,1000
31.278786404727,1008,1000
31.290282059824,1008,1000
31.299646418978,1008,1000
31.309646433334,1008,1000
31.319485151993,1008,1000
31.328786433334,1008,1000
31.338786433334,1008,1000
31.349611637074,1008,1000
31.358786433334,1008,1000
31.368786433334,1008,1000
31.379503704412,1008,1000
31.38983044769,1008,1000
31.39878644769,1008,1000
31.408786461853,1008,1000
31.419700461853,1008,1000
31.428786461853,1008,1000
31.438786461853,1008,1000
31.449479461853,1008,1000
31.460886503673,1008,1000
31.469844461853,1008,1000
31.479160120797,1008,1000
31.490182771306,1008,1000
31.499578476016,1008,1000
31.509605489807,1008,1000
31.519430489807,1008,1000
31.528786489807,1008,1000
31.538786489807,1008,1000
31.548786489807,1008,1000
31.558949162914,1008,1000
31.569745489807,1008,1000
31.580169472367,1008,1000
31.588786503598,1008,1000
31.598786503598,1008,1000
31.611048913644,1008,1000
31.618786517183,1008,1000
31.628786517183,1008,1000
31.641851517183,1008,1000
31.648786517183,1008,1000
31.659507218244,1008,1000
31.669247200804,1008,1000
31.678786517183,1008,1000
31.691611913644,1008,1000
31.698786530768,1008,1000
31.70978756811,1008,1000
31.718786544237,1008,1000
31.731767940582,1008,1000
31.739467272674,1008,1000
31.749700544237,1008,1000
31.758786544237,1008,1000
31.769443544237,1008,1000
31.778786544237,1008,1000
31.789457557706,1008,1000
