X,frankfurt_urban_multi_radio.MA[0].idLayer/sequenceUpdateCa:vector
36.881532702512,1
45.593140829094,2
68.721504008181,3
91.086391286534,4
105.796294799637,5
107.357248679927,6
111.267956283178,7
139.299064880242,8
141.127225836042,9
151.260356896256,10
176.517750798673,11
178.17104337251,12
203.120865476438,13
229.67084841544,14
230.972606947943,15
260.702400536022,16
265.126246373222,17
267.043819552443,18
297.566871545829,19
399.124389237728,20
400.745482578291,21
418.741433270507,22
