X,frankfurt_urban_n_vehicles.MA[1].tcp/rcvd seq,frankfurt_urban_n_vehicles.MA[1].tcp/rcvd seq_0
110.293727813177,2.6853e+07,
110.294625623927,2.6853e+07,
110.295213434677,2.6853e+07,
110.295603245427,2.6853e+07,
110.296191056177,2.6853e+07,
110.296679866927,2.6853e+07,
110.297995216779,2.6853e+07,
110.298537027529,2.6853e+07,
110.299132838279,2.6853e+07,
110.299630649029,2.6853e+07,
110.301156454563,2.6853e+07,
110.301816254881,2.6853e+07,
110.302312076063,2.6853e+07,
110.360574016973,2.6853e+07,
110.362678187665,2.6853e+07,
110.363313987983,2.6853e+07,
110.442095105533,2.68531e+07,
110.443150895655,2.68531e+07,
110.443594685777,2.68531e+07,
110.444627475899,2.68531e+07,
110.445107266021,2.68531e+07,
110.446123056143,2.68531e+07,
110.446548846265,2.68531e+07,
110.447082636387,2.68531e+07,
110.447553426509,2.68531e+07,
110.448794216631,2.68531e+07,
110.449274006753,2.68531e+07,
110.449789796875,2.68531e+07,
110.450197586997,2.68531e+07,
110.450785377119,2.68531e+07,
110.511289099684,2.68531e+07,
110.512654722204,2.68531e+07,
110.51310150236,2.68531e+07,
110.591907815334,2.68532e+07,
110.59304459549,2.68532e+07,
110.593960165158,2.68532e+07,
110.595072945314,2.68532e+07,
110.596419091422,2.68532e+07,
110.596924871578,2.68532e+07,
110.597655651734,2.68532e+07,
110.59819743189,2.68532e+07,
110.598767212046,2.68532e+07,
110.599219992202,2.68532e+07,
110.599777772358,2.68532e+07,
110.600400547647,2.68532e+07,
110.601006318069,2.68532e+07,
110.601621088491,2.68532e+07,
110.661092799635,2.68532e+07,
110.662074030991,2.68532e+07,
110.662484801413,2.68532e+07,
110.741284360925,2.68533e+07,
110.742412121839,2.68533e+07,
110.743273882753,2.68533e+07,
110.743834643667,2.68533e+07,
110.744323404581,2.68533e+07,
110.744839165495,2.68533e+07,
110.745408926409,2.68533e+07,
110.745915687323,2.68533e+07,
110.746575448237,2.68533e+07,
110.747064209151,2.68533e+07,
110.747767593631,2.68533e+07,
110.748336364053,2.68533e+07,
110.748969124967,2.68533e+07,
110.749491904897,2.68533e+07,
110.81033432621,2.68533e+07,
110.811369538324,2.68533e+07,
110.811771289956,2.68533e+07,
110.890552363918,2.68534e+07,
110.89112211555,2.68534e+07,
110.892730867182,2.68534e+07,
110.893372618814,2.68534e+07,
110.894289370446,2.68534e+07,
110.894850122078,2.68534e+07,
110.896217625342,2.68534e+07,
110.896814376974,2.68534e+07,
110.897366128606,2.68534e+07,
110.898025880238,2.68534e+07,
110.89855063187,2.68534e+07,
110.899048383502,2.68534e+07,
110.899600135134,2.68534e+07,
110.900160882235,2.68534e+07,
110.963963078191,2.68534e+07,
110.964505820761,2.68534e+07,
110.965078563331,2.68534e+07,
111.044655623811,2.68535e+07,
111.045873357541,2.68535e+07,
111.046362091271,2.68535e+07,
111.047340825001,2.68535e+07,
111.047919558731,2.68535e+07,
111.048507292461,2.68535e+07,
111.049104026191,2.68535e+07,
111.049664759921,2.68535e+07,
111.050297493651,2.68535e+07,
111.050687227381,2.68535e+07,
111.051076961111,2.68535e+07,
111.051658792081,2.68535e+07,
111.052236534651,2.68535e+07,
111.052979676937,2.68535e+07,
111.113867562242,2.68535e+07,
111.11654028735,2.68535e+07,
111.117050012458,2.68535e+07,
111.195831059896,2.68536e+07,
111.196859785004,2.68536e+07,
111.197919510112,2.68536e+07,
111.19840823522,2.68536e+07,
111.199720960328,2.68536e+07,
111.200308681232,2.68536e+07,
111.200770397932,2.68536e+07,
111.201295114632,2.68536e+07,
111.201846831332,2.68536e+07,
111.202317548032,2.68536e+07,
111.202905264732,2.68536e+07,
111.203474981432,2.68536e+07,
111.204143698132,2.68536e+07,
111.205258414832,2.68536e+07,
111.264997989812,2.68536e+07,
111.26592516612,2.68536e+07,
111.26645288282,2.68536e+07,
111.345233917752,2.68537e+07,
111.346253626256,2.68537e+07,
111.34668833476,2.68537e+07,
111.347141043264,2.68537e+07,
111.347575751768,2.68537e+07,
111.349204168776,2.68537e+07,
111.34986387728,2.68537e+07,
111.350334585784,2.68537e+07,
111.350841294288,2.68537e+07,
111.351492002792,2.68537e+07,
111.352124711296,2.68537e+07,
111.3527664198,2.68537e+07,
111.353192128304,2.68537e+07,
111.353761836808,2.68537e+07,
111.416742665291,2.68537e+07,
111.417312365809,2.68537e+07,
111.417930066327,2.68537e+07,
111.496711089175,2.68538e+07,
111.497820789693,2.68538e+07,
111.498818490211,2.68538e+07,
111.501000883469,2.68538e+07,
111.501435576209,2.68538e+07,
111.502059268949,2.68538e+07,
111.502601961689,2.68538e+07,
111.503135654429,2.68538e+07,
111.503786347169,2.68538e+07,
111.504248039909,2.68538e+07,
111.504763732649,2.68538e+07,
111.505162425389,2.68538e+07,
111.505799491502,2.68538e+07,
111.506468184242,2.68538e+07,
111.56575604837,2.68538e+07,
111.569060543681,2.68538e+07,
111.569597236421,2.68538e+07,
111.649121247704,2.68539e+07,
111.64956493287,2.68539e+07,
111.650548618036,2.68539e+07,
111.651046303202,2.68539e+07,
111.651498988368,2.68539e+07,
111.652432673534,2.68539e+07,
111.6529573587,2.68539e+07,
111.653392043866,2.68539e+07,
111.654024729032,2.68539e+07,
111.654724482364,2.68539e+07,
111.65536616753,2.68539e+07,
111.655908852696,2.68539e+07,
111.658180537862,2.68539e+07,
111.664759223028,2.68539e+07,
111.718686823362,2.68539e+07,
111.72051033006,2.68539e+07,
111.721173007854,2.68539e+07,
111.799954007978,2.6854e+07,
111.801894349222,2.6854e+07,
111.802855019844,2.6854e+07,
111.803487690466,2.6854e+07,
111.803913361088,2.6854e+07,
111.80438403171,2.6854e+07,
111.804836702332,2.6854e+07,
111.805370372954,2.6854e+07,
111.805769043576,2.6854e+07,
111.806401714198,2.6854e+07,
111.807051626975,2.6854e+07,
111.808414297597,2.6854e+07,
111.809055968219,2.6854e+07,
111.809580638841,2.6854e+07,
111.869987558234,2.6854e+07,
111.871369680056,2.6854e+07,
111.871987350678,2.6854e+07,
111.887901170216,2.68541e+07,
111.950768340143,2.68541e+07,
111.951905003791,2.68541e+07,
111.952465667439,2.68541e+07,
111.953516331087,2.68541e+07,
111.953995994735,2.68541e+07,
111.956465658383,2.68541e+07,
111.957107322031,2.68541e+07,
111.958545985679,2.68541e+07,
111.959570649327,2.68541e+07,
111.960194312975,2.68541e+07,
111.960637976623,2.68541e+07,
111.961081640271,2.68541e+07,
111.961732303919,2.68541e+07,
111.962139967567,2.68541e+07,
112.019919559276,2.68541e+07,
112.021583918653,2.68541e+07,
112.022084575519,2.68541e+07,
112.100865551199,2.68542e+07,
112.101926201033,2.68542e+07,
112.102927850867,2.68542e+07,
112.103969500701,2.68542e+07,
112.104521150535,2.68542e+07,
112.104955800369,2.68542e+07,
112.105680492395,2.68542e+07,
112.106214142229,2.68542e+07,
112.106664806127,2.68542e+07,
112.107395462993,2.68542e+07,
112.108338119859,2.68542e+07,
112.108745769693,2.68542e+07,
112.109414419527,2.68542e+07,
112.110083069361,2.68542e+07,
112.170985059879,2.68542e+07,
112.171876160913,2.68542e+07,
112.172286810747,2.68542e+07,
112.251067779307,2.68543e+07,
112.251592421933,2.68543e+07,
112.252612064559,2.68543e+07,
112.253569728809,2.68543e+07,
112.254192378643,2.68543e+07,
112.254860028477,2.68543e+07,
112.255563678311,2.68543e+07,
112.256312727951,2.68543e+07,
112.257703977979,2.68543e+07,
112.258335627813,2.68543e+07,
112.259075277647,2.68543e+07,
112.259751927481,2.68543e+07,
112.260473577315,2.68543e+07,
112.261069227149,2.68543e+07,
112.320678270087,2.68543e+07,
112.321630994281,2.68543e+07,
112.322652629939,2.68543e+07,
112.401433584577,2.68544e+07,
112.403187213535,2.68544e+07,
112.403639842493,2.68544e+07,
112.404672471451,2.68544e+07,
112.405089100409,2.68544e+07,
112.405649729367,2.68544e+07,
112.406129358325,2.68544e+07,
112.406770987283,2.68544e+07,
112.407804616241,2.68544e+07,
112.408464245199,2.68544e+07,
112.408934874157,2.68544e+07,
112.409387503115,2.68544e+07,
112.409912132073,2.68544e+07,
112.410346761031,2.68544e+07,
112.470570137073,2.68544e+07,
112.472597131663,2.68544e+07,
112.473133760621,2.68544e+07,
112.551914708733,2.68545e+07,
112.553033331339,2.68545e+07,
112.553984953945,2.68545e+07,
112.555329576551,2.68545e+07,
112.556759199157,2.68545e+07,
112.557382821763,2.68545e+07,
112.558033444369,2.68545e+07,
112.558603066975,2.68545e+07,
112.559028689581,2.68545e+07,
112.559625312187,2.68545e+07,
112.560221934793,2.68545e+07,
112.560755557399,2.68545e+07,
112.561352180005,2.68545e+07,
112.561858802611,2.68545e+07,
112.62104553727,2.68545e+07,
112.622116611076,2.68545e+07,
112.62266222752,2.68545e+07,
112.701443163234,2.68546e+07,
112.702426773558,2.68546e+07,
112.704346383882,2.68546e+07,
112.704861994206,2.68546e+07,
112.70534160453,2.68546e+07,
112.705830214854,2.68546e+07,
112.706489825178,2.68546e+07,
112.706915435502,2.68546e+07,
112.708485094786,2.68546e+07,
112.70923371123,2.68546e+07,
112.709731321554,2.68546e+07,
112.710255931878,2.68546e+07,
112.710993560562,2.68546e+07,
112.711607177006,2.68546e+07,
112.77050198257,2.68546e+07,
112.771492044094,2.68546e+07,
112.771911654418,2.68546e+07,
112.850692583982,2.68547e+07,
112.851216194306,2.68547e+07,
112.852763402594,2.68547e+07,
112.853171006738,2.68547e+07,
112.853587610882,2.68547e+07,
112.854112215026,2.68547e+07,
112.85459181917,2.68547e+07,
112.855808600564,2.68547e+07,
112.856474312597,2.68547e+07,
112.857034916741,2.68547e+07,
112.858472431536,2.68547e+07,
112.85972104186,2.68547e+07,
112.860128646004,2.68547e+07,
112.860581250148,2.68547e+07,
112.872986771113,2.68547e+07,
112.920248004711,2.68547e+07,
112.920736603353,2.68547e+07,
112.921381201995,2.68547e+07,
113.00016212029,2.68548e+07,
113.000676718932,2.68548e+07,
113.001200317574,2.68548e+07,
113.002093910862,2.68548e+07,
113.00298250415,2.68548e+07,
113.0038371135,2.68548e+07,
113.004540712142,2.68548e+07,
113.005154310784,2.68548e+07,
113.005875909426,2.68548e+07,
113.006337502714,2.68548e+07,
113.00692310671,2.68548e+07,
113.007590705352,2.68548e+07,
113.008303303994,2.68548e+07,
113.008826902636,2.68548e+07,
113.070232119874,2.68548e+07,
113.071060164362,2.68548e+07,
113.07163275765,2.68548e+07,
113.150413670625,2.68549e+07,
113.150911258627,2.68549e+07,
113.151993846629,2.68549e+07,
113.152482434631,2.68549e+07,
113.153443022633,2.68549e+07,
113.153940610635,2.68549e+07,
113.154339198637,2.68549e+07,
113.154809786639,2.68549e+07,
113.155298374641,2.68549e+07,
113.155813962643,2.68549e+07,
113.156392550645,2.68549e+07,
113.157432027981,2.68549e+07,
113.158037615983,2.68549e+07,
113.158524214557,2.68549e+07,
113.219996942954,2.68549e+07,
113.221421680308,2.68549e+07,
113.221850263236,2.68549e+07,
113.300631165929,2.6855e+07,
113.301713743727,2.6855e+07,
113.303350321525,2.6855e+07,
113.303883899323,2.6855e+07,
113.304381477121,2.6855e+07,
113.304996054919,2.6855e+07,
113.305610632717,2.6855e+07,
113.306009210515,2.6855e+07,
113.306605788313,2.6855e+07,
113.307166366111,2.6855e+07,
113.308226943909,2.6855e+07,
113.308679521707,2.6855e+07,
113.309321099505,2.6855e+07,
113.309962677303,2.6855e+07,
113.369680952739,2.6855e+07,
113.370670981737,2.6855e+07,
113.371333559535,2.6855e+07,
113.450114456764,2.68551e+07,
113.451170028764,2.68551e+07,
113.451586600764,2.68551e+07,
113.451985172764,2.68551e+07,
113.453044744764,2.68551e+07,
113.453515316764,2.68551e+07,
113.454093888764,2.68551e+07,
113.454510460764,2.68551e+07,
113.455026032764,2.68551e+07,
113.455640604764,2.68551e+07,
113.456300176764,2.68551e+07,
113.456851748764,2.68551e+07,
113.457259320764,2.68551e+07,
113.457828892764,2.68551e+07,
113.51914623482,2.68551e+07,
113.52098740202,2.68551e+07,
113.521613968108,2.68551e+07,
113.600394853632,2.68552e+07,
113.601540413932,2.68552e+07,
113.602536974232,2.68552e+07,
113.603007534532,2.68552e+07,
113.603586094832,2.68552e+07,
113.604065655132,2.68552e+07,
113.60516025016,2.68552e+07,
113.60581981046,2.68552e+07,
113.60646137076,2.68552e+07,
113.607018948424,2.68552e+07,
113.608429514512,2.68552e+07,
113.609508074812,2.68552e+07,
113.610077635112,2.68552e+07,
113.610539195412,2.68552e+07,
113.669460376478,2.68552e+07,
113.670606023084,2.68552e+07,
113.671007583384,2.68552e+07,
113.749788463147,2.68553e+07,
113.750844017713,2.68553e+07,
113.751885572279,2.68553e+07,
113.752311126845,2.68553e+07,
113.752871681411,2.68553e+07,
113.753261235977,2.68553e+07,
113.753758790543,2.68553e+07,
113.754218385247,2.68553e+07,
113.754786945547,2.68553e+07,
113.755382505847,2.68553e+07,
113.756023066147,2.68553e+07,
113.756735626447,2.68553e+07,
113.757332181013,2.68553e+07,
113.757838735579,2.68553e+07,
113.818892223871,2.68553e+07,
113.819936229637,2.68553e+07,
113.820454778495,2.68553e+07,
113.899235649683,2.68554e+07,
113.900525187318,2.68554e+07,
113.90093271373,2.68554e+07,
113.901502240142,2.68554e+07,
113.902543766554,2.68554e+07,
113.902996292966,2.68554e+07,
113.904083819378,2.68554e+07,
113.905047480466,2.68554e+07,
113.905634029324,2.68554e+07,
113.906319578182,2.68554e+07,
113.90691512704,2.68554e+07,
113.907537675898,2.68554e+07,
113.908097224756,2.68554e+07,
113.908621751168,2.68554e+07,
113.968471262802,2.68554e+07,
113.970498257392,2.68554e+07,
113.971088783804,2.68554e+07,
114.04986962978,2.68555e+07,
114.05092515066,2.68555e+07,
114.05194867154,2.68555e+07,
114.05243719242,2.68555e+07,
114.0530787133,2.68555e+07,
114.05366623418,2.68555e+07,
114.05407375506,2.68555e+07,
114.054645314664,2.68555e+07,
114.055357841076,2.68555e+07,
114.056080552544,2.68555e+07,
114.057469605368,2.68555e+07,
114.062043420312,2.68555e+07,
114.062603941192,2.68555e+07,
114.06326632525,2.68555e+07,
114.118946356925,2.68555e+07,
114.119927329005,2.68555e+07,
114.120517844391,2.68555e+07,
114.199298682107,2.68556e+07,
114.200354194767,2.68556e+07,
114.200770704701,2.68556e+07,
114.201830214635,2.68556e+07,
114.202426724569,2.68556e+07,
114.202978234503,2.68556e+07,
114.203493744437,2.68556e+07,
114.203955254371,2.68556e+07,
114.204530802469,2.68556e+07,
114.205216908665,2.68556e+07,
114.205658833241,2.68556e+07,
114.206398348627,2.68556e+07,
114.206894864013,2.68556e+07,
114.207499379399,2.68556e+07,
114.268402403779,2.68556e+07,
114.269871874847,2.68556e+07,
114.270336384781,2.68556e+07,
114.349117214315,2.68557e+07,
114.350343718789,2.68557e+07,
114.350949223263,2.68557e+07,
114.351891727737,2.68557e+07,
114.352290232211,2.68557e+07,
114.352769736685,2.68557e+07,
114.353222241159,2.68557e+07,
114.353629745633,2.68557e+07,
114.354241293787,2.68557e+07,
114.354917803721,2.68557e+07,
114.355513313655,2.68557e+07,
114.356064818129,2.68557e+07,
114.357681333523,2.68557e+07,
114.358295837997,2.68557e+07,
114.4183199251,2.68557e+07,
114.419916929428,2.68557e+07,
114.4203634285,2.68557e+07,
114.499144249902,2.68558e+07,
114.500127746273,2.68558e+07,
114.501115239943,2.68558e+07,
114.501621733613,2.68558e+07,
114.502128227283,2.68558e+07,
114.502769720953,2.68558e+07,
114.503384214623,2.68558e+07,
114.506313940453,2.68558e+07,
114.506972439525,2.68558e+07,
114.507550933195,2.68558e+07,
114.508172437669,2.68558e+07,
114.508893936741,2.68558e+07,
114.509445430411,2.68558e+07,
114.510111934885,2.68558e+07,
114.568273666421,2.68558e+07,
114.569295352827,2.68558e+07,
114.569777846497,2.68558e+07,
114.648558659796,2.68559e+07,
114.649587148064,2.68559e+07,
114.650610636332,2.68559e+07,
114.6512071246,2.68559e+07,
114.651614612868,2.68559e+07,
114.652757128146,2.68559e+07,
114.653299616414,2.68559e+07,
114.653923104682,2.68559e+07,
114.65436659295,2.68559e+07,
114.654990081218,2.68559e+07,
114.655469569486,2.68559e+07,
114.656030057754,2.68559e+07,
114.656615867118,2.68559e+07,
114.657274360788,2.68559e+07,
114.717626354394,2.68559e+07,
114.718688293862,2.68559e+07,
114.719179776766,2.68559e+07,
114.742519752395,2.6856e+07,
114.797960582,2.6856e+07,
114.799034064904,2.6856e+07,
114.799904547808,2.6856e+07,
114.800537028046,2.6856e+07,
114.801115505618,2.6856e+07,
114.80156798319,2.6856e+07,
114.803159460762,2.6856e+07,
114.804300938334,2.6856e+07,
114.804789415906,2.6856e+07,
114.805823947337,2.6856e+07,
114.806348424909,2.6856e+07,
114.806917902481,2.6856e+07,
114.809061380053,2.6856e+07,
114.809459857625,2.6856e+07,
114.86716327125,2.6856e+07,
114.867991205354,2.6856e+07,
114.868509682926,2.6856e+07,
114.947290480181,2.68561e+07,
114.948399952459,2.68561e+07,
114.948798424737,2.68561e+07,
114.951307731907,2.68561e+07,
114.951760204185,2.68561e+07,
114.952221676463,2.68561e+07,
114.953965148741,2.68561e+07,
114.954498621019,2.68561e+07,
114.954915093297,2.68561e+07,
114.955502565575,2.68561e+07,
114.956604037853,2.68561e+07,
114.957227510131,2.68561e+07,
114.957886982409,2.68561e+07,
114.958429454687,2.68561e+07,
115.016538158838,2.68561e+07,
115.017791554594,2.68561e+07,
115.018418021606,2.68561e+07,
115.097198810948,2.68562e+07,
115.09825427796,2.68562e+07,
115.099205744972,2.68562e+07,
115.099820211984,2.68562e+07,
115.100407676391,2.68562e+07,
115.100815138193,2.68562e+07,
115.101330599995,2.68562e+07,
115.101747061797,2.68562e+07,
115.102298523599,2.68562e+07,
115.102885985401,2.68562e+07,
115.103320447203,2.68562e+07,
115.103916909005,2.68562e+07,
115.104396370807,2.68562e+07,
115.105110879499,2.68562e+07,
115.166302484367,2.68562e+07,
