X,frankfurt_urban_n_vehicles.MA[3].idLayer/sequenceUpdateCa:vector
41.557922029534,1
188.947121591352,2
296.544866835553,3
341.904874154564,4
384.162703700588,5
384.662703700588,6
385.162703700588,7
385.458576183626,8
395.823045626662,9
396.323045626662,10
396.823045626662,11
397.323045626662,12
397.823045626662,13
398.323045626662,14
398.823045626662,15
399.323045626662,16
399.823045626662,17
400.323045626662,18
400.823045626662,19
401.323045626662,20
401.823045626662,21
402.323045626662,22
402.823045626662,23
403.323045626662,24
403.823045626662,25
404.323045626662,26
404.823045626662,27
405.323045626662,28
405.823045626662,29
406.323045626662,30
406.823045626662,31
407.323045626662,32
407.823045626662,33
408.323045626662,34
408.823045626662,35
409.323045626662,36
409.823045626662,37
410.323045626662,38
