X,frankfurt_urban_n_vehicles_multi_radio.MA[0].tcpApp[0]/endToEndDelay:vector
52.095092102822,0.0201389
52.124841034628,0.0197489
52.15372262703,0.0188816
52.187789861942,0.0240672
52.219597204568,0.0218073
52.248692201348,0.019095
52.27827649261,0.0195843
52.308311683944,0.0200352
52.339094276106,0.0207826
52.369351992102,0.0202577
52.400137283129,0.0207853
52.432022574475,0.0218853
52.464404584751,0.022382
52.492322954737,0.0179184
52.527757236991,0.0254343
52.555626527673,0.0178693
52.585512334889,0.0198858
52.616005985152,0.0204937
52.645179700752,0.0191737
52.673737292644,0.0185576
52.704146648512,0.0204094
52.73422417495,0.0200775
52.763176341662,0.0189522
52.794006762842,0.0208304
52.825835118536,0.0218284
52.858044408812,0.0222093
52.892833776786,0.0247894
52.92212764903,0.0192939
52.950683378126,0.0185557
52.981060452233,0.0203771
53.025666379609,0.0346059
53.059949735119,0.0242834
53.090173901567,0.0202242
53.121070496029,0.0208966
53.152578384179,0.0215079
53.182260977831,0.0196826
53.213842253995,0.0215813
53.247987438064,0.0241452
53.283319807166,0.0253324
53.32531111712,0.0319913
53.36576190996,0.0304508
53.396203786258,0.0204419
53.438330479745,0.0321267
53.471274101789,0.0229436
53.500994470732,0.0197204
53.530787996624,0.0197935
53.568850338106,0.0280623
53.602570011509,0.0237197
53.634568301089,0.0219983
53.666263296477,0.021695
53.696193011373,0.0199297
53.725745020461,0.019552
53.756018045292,0.020273
53.784685773888,0.0186677
53.813198782938,0.018513
53.843806436401,0.0206077
53.872939085679,0.0191326
53.907827464772,0.0248884
53.937168113994,0.0193406
53.967507763216,0.0203396
54.002121579793,0.0246138
54.039357946957,0.0272364
54.072991516843,0.0236336
54.104007512087,0.021016
54.134443185271,0.0204357
54.165109194197,0.020666
54.195726346479,0.0206172
54.226384995589,0.0206586
54.257197710309,0.0208127
54.288935359419,0.0217376
54.333406583975,0.0344712
54.363220943149,0.0198144
54.392240872735,0.0190199
54.422703881607,0.020463
54.461036358593,0.0283325
54.489749007703,0.0187126
54.519818656759,0.0200696
54.550216182399,0.0203975
54.581762817783,0.0215466
54.617852606895,0.0260898
54.649370717329,0.0215181
54.679574085911,0.0202034
54.711810518566,0.0222364
54.746863167564,0.0250526
54.774933882196,0.0180707
54.801638676126,0.0167048
54.831112907592,0.0194742
54.860834916356,0.019722
54.891601570034,0.0207667
54.921515735866,0.0199142
54.951881090732,0.0203654
54.982136188402,0.0202551
55.011890779634,0.0197546
55.040916854032,0.0190261
55.072113365966,0.0211965
55.101835014964,0.0197216
55.132401101498,0.0205661
55.164533253666,0.0221322
55.195654059732,0.0211208
55.224573054784,0.018919
55.253238423262,0.0186654
55.284744869514,0.0215064
55.318830900712,0.024086
55.348432772378,0.0196019
55.377803140856,0.0193704
55.406948028538,0.0191449
55.436831037248,0.019883
55.469271134454,0.0224401
55.500882129506,0.021611
55.53019760794,0.0193155
55.557013042064,0.0168154
55.587142927388,0.0201299
55.617954093176,0.0208112
55.648034088228,0.02008
55.67825557185,0.0202215
55.708848501256,0.0205929
55.739859239862,0.0210107
55.769269888804,0.0194106
55.800359257282,0.0210894
55.829615546456,0.0192563
55.859532555166,0.019917
55.890699361186,0.0211668
55.921778117391,0.0210788
55.951170046737,0.0193919
55.982680023142,0.02151
56.012105212904,0.0194252
56.049946488368,0.0278413
56.080305013882,0.0203585
56.107998302998,0.0176933
56.136965592114,0.0189673
56.168033306658,0.0210677
56.198329315314,0.020296
56.23137760443,0.0230483
56.261182959204,0.0198054
56.29179324832,0.0206103
56.323165603094,0.0213724
56.355481598098,0.022316
56.387190732906,0.0217091
56.415623029966,0.0184323
56.446179319082,0.0205563
56.475613282254,0.019434
56.50593993114,0.0203266
56.537477468374,0.0215375
56.56718611726,0.0197086
56.595992831804,0.0188067
56.62394484046,0.017952
56.656968410036,0.0230236
56.688455058922,0.0214866
56.718062427348,0.0196074
56.750023782122,0.0219614
56.779181477981,0.0191577
56.809901486637,0.02072
56.839555894076,0.0196544
56.870951686398,0.0213958
56.900757492372,0.0198058
56.931664127606,0.0209066
56.959172056952,0.0175079
57.007533692218,0.0383616
57.037578577502,0.0200449
57.068583023706,0.0210044
57.100687762268,0.0221047
57.135470769392,0.024783
57.167439309326,0.0219685
57.201451290678,0.024012
57.233181364992,0.0217301
57.263762934568,0.0205816
57.295959740542,0.0221968
57.324037095316,0.0180774
57.356098755785,0.0220617
57.387087483981,0.0209887
57.418512156885,0.0214247
57.449640322629,0.0211282
57.480885383291,0.0212451
57.510274032177,0.0193886
57.540627197921,0.0203532
57.572713539043,0.0220863
57.603071828159,0.0203583
57.634180248591,0.0211084
57.664756257247,0.020576
57.696169422991,0.0214132
57.728604058225,0.0224346
57.757398426651,0.0187944
57.787669757173,0.0202713
57.821669255383,0.0239995
57.851074441795,0.0194052
57.880380450451,0.019306
57.910611099337,0.0202306
57.938663454111,0.0180524
57.968935462767,0.020272
57.999420986684,0.0204855
58.027351512198,0.0179305
58.05610321309,0.0187517
58.086001114459,0.0198979
58.114826188773,0.0188251
58.144298477889,0.0194723
58.178648978607,0.0243505
58.210766907953,0.0221179
58.244096003275,0.0233291
58.273589169019,0.0194932
58.302341537445,0.0187524
58.334454186331,0.0221126
58.36561377478,0.0211596
58.394283085492,0.0186693
58.424692734378,0.0204096
58.45424687435,0.0195541
58.489807436959,0.0255606
58.523651006535,0.0238436
58.555752541121,0.0221015
58.588227615435,0.0224751
58.615597928569,0.0173703
58.643674349001,0.0180764
58.672432717427,0.0187584
58.702821431971,0.0203887
58.734829730575,0.0220083
58.767431176779,0.0226014
58.798793531553,0.0213624
58.832301323875,0.0235078
58.865492678649,0.0231914
58.898410124853,0.0229174
58.932328334659,0.0239182
58.962162983545,0.0198346
58.990541992201,0.018379
59.020729281317,0.0201873
59.050419995861,0.0196907
59.083129722525,0.0227097
59.113659011641,0.0205293
59.144080469743,0.0204215
59.173901478399,0.019821
59.203726151303,0.0198247
59.235690828293,0.0219647
59.265490699925,0.0197999
59.301210335159,0.0257196
59.332603965034,0.0213936
59.361046423136,0.0184425
59.391498450702,0.020452
59.421524459358,0.020026
59.452684522888,0.0211601
59.485223171774,0.0225386
59.513531057058,0.0183079
59.543238986404,0.0197079
59.579553888446,0.0263149
59.60900426143,0.0194504
59.638200910316,0.0191966
59.666315559202,0.0181146
59.699068121058,0.0227526
59.73365355361,0.0245854
59.763111922036,0.0194584
59.793128433898,0.0200165
59.821711959412,0.0185835
59.854871111504,0.0231592
59.884414288949,0.0195432
59.915790363049,0.0213761
59.943567731475,0.0177774
59.973541248827,0.0199735
60.009325565253,0.0257843
60.040211850319,0.0208863
60.075545957292,0.0253341
60.106731606178,0.0211856
60.138991372728,0.0222598
60.177263807515,0.0282724
60.206104241599,0.0188404
60.236905250255,0.020801
60.269053964799,0.0221487
60.299645534375,0.0205916
60.329110950379,0.0194654
60.359242220107,0.0201313
60.388705228763,0.019463
60.420500289425,0.0217951
60.450769520827,0.0202692
60.481083809943,0.0203143
60.511874615917,0.0207908
60.540125545887,0.0182509
60.570771540891,0.020646
60.600246132063,0.0194746
60.632577363465,0.0223312
60.662111566587,0.0195342
60.694659281131,0.0225477
60.723033289787,0.018374
60.750806083641,0.0177728
60.779194835855,0.0183888
60.812267233874,0.0230724
60.844421434236,0.0221542
60.873925041422,0.0195036
60.904001115736,0.0200761
60.93379864125,0.0197975
60.962734715564,0.0189361
60.993879870743,0.0211452
61.024187815174,0.0203079
61.05705414107,0.0228663
61.08866589638,0.0216118
61.121164318055,0.0224984
61.153291990959,0.0221277
61.183513461181,0.0202215
61.213220469837,0.019707
61.246999196501,0.0237787
61.278214002475,0.0212148
61.310170717019,0.0219567
61.340701522993,0.0205308
61.372149877767,0.0214484
61.401899447343,0.0197496
61.434323174007,0.0224237
61.462730822893,0.0184076
61.495727054295,0.0229962
61.527463264101,0.0217362
61.556309272757,0.018846
61.585604641183,0.0192954
61.616947597355,0.021343
61.646466246241,0.0195186
61.676474320555,0.0200081
61.70669240988,0.0202181
61.737649280971,0.0209569
61.769098341633,0.0214491
61.799858696407,0.0207604
61.831985345293,0.0221266
61.861194713719,0.0192094
61.890543788033,0.0193491
61.920602953777,0.0200592
61.949943242893,0.0193403
61.977855891779,0.0179126
62.009402966093,0.0215471
62.039073255209,0.0196703
62.071527768734,0.0224545
62.103481843048,0.0219541
62.131875368562,0.0183935
62.161852363566,0.019977
62.194714146915,0.0228618
62.222282221229,0.0175681
62.252553870115,0.0202716
62.282493035859,0.0199392
62.313813684745,0.0213206
62.343207163616,0.0193935
62.373680699496,0.0204735
62.40411241404,0.0204317
62.434522768814,0.0204104
62.4626714177,0.0181486
62.493877786126,0.0212064
62.523692410057,0.0198146
62.555247216031,0.0215548
62.583495864917,0.0182486
62.613696111443,0.0202002
62.642969825987,0.0192737
62.674319100393,0.0213493
62.704714619413,0.0203955
62.733371628069,0.018657
62.763787750093,0.0204161
62.792066745097,0.018279
62.823549843429,0.0214831
62.855865492315,0.0223156
62.885631061891,0.0197656
62.915259587405,0.0196285
62.942840876521,0.0175813
62.975344643071,0.0225038
63.004265291957,0.0189206
63.036971352619,0.0227061
63.084011281965,0.0370399
63.112737421937,0.0187261
63.140774430593,0.018037
63.170037799019,0.0192634
63.198952964763,0.0189152
63.234726665655,0.0257737
63.264340746789,0.0196141
63.294537115215,0.0201964
63.323505469989,0.0189684
63.352713198185,0.0192077
63.381285926381,0.0185727
63.413254212055,0.0219683
63.442761992257,0.0195078
63.472361078691,0.0195991
63.503803669863,0.0214426
63.532675579165,0.0188719
63.563267869551,0.0205923
63.591791675525,0.0185238
63.622700245101,0.0209086
63.654612534217,0.0219123
63.686463529221,0.021851
63.715454694965,0.0189912
63.745517141169,0.0200624
63.774283149825,0.018766
63.802024675339,0.0177415
63.832823589886,0.0207989
63.86376931655,0.0209457
63.893825605666,0.0200563
63.92816032021,0.0243347
63.959418687104,0.0212584
63.992988493078,0.0235698
64.024578702785,0.0215902
64.052873071211,0.0182944
64.082742145525,0.0198691
64.111274794411,0.0185326
64.141651625773,0.0203768
64.170448914889,0.0187973
64.201629227963,0.0211803
64.233308236619,0.021679
64.263427402363,0.0201192
64.294795411019,0.021368
64.323826191221,0.0190308
64.353844120567,0.0200179
64.381856488993,0.0180124
64.412648778109,0.0207923
64.441488067225,0.0188393
64.470272592739,0.0187845
64.499272026823,0.0189994
64.531081447255,0.0218094
64.558993815681,0.0179124
64.589016464567,0.0200226
64.620796832993,0.0217804
64.651827998737,0.0210312
64.681376980814,0.019549
64.7133316297,0.0219546
64.744190264934,0.0208586
64.774875619708,0.0206854
64.807030065912,0.0221544
64.83655835205,0.0195283
64.866610104264,0.0200518
64.894090349318,0.0174802
64.921992253245,0.0179019
64.953510902131,0.0215186
64.983365682333,0.0198548
65.014590134623,0.0212245
65.045450914825,0.0208608
65.076324269599,0.0208734
65.105983343913,0.0196591
65.137443173839,0.0214598
65.168527822725,0.0210846
65.197787817729,0.01926
65.226916611583,0.0191288
65.256993980009,0.0200774
65.287566889661,0.0205729
65.332125568368,0.0345587
65.376208902343,0.0340833
65.405937910999,0.019729
65.437022625543,0.0210847
65.467539856945,0.0205172
65.495935552645,0.0183957
65.525767986729,0.0198324
65.555954355155,0.0201864
65.586040161129,0.0200858
65.617602221457,0.0215621
65.647654015311,0.0200518
65.678834540825,0.0211805
65.710237176059,0.0214026
65.739674184715,0.019437
65.768332553141,0.0186584
65.799797065003,0.0214645
65.834235843673,0.0244388
65.865463785118,0.0212279
65.89573129698,0.0202675
65.926060341714,0.020329
65.954742867228,0.0186825
65.98415741676,0.0194145
66.015799424602,0.021642
66.046537656004,0.0207382
66.077318716666,0.0207811
66.110963546658,0.0236448
66.140500072172,0.0195365
66.171251249213,0.0207512
66.205131052033,0.0238798
66.233578126347,0.0184471
66.262054494773,0.0184764
66.292749770237,0.0206953
66.323113419123,0.0203636
66.356326519501,0.0232131
66.388191079939,0.0218646
66.419308355403,0.0211173
66.450552880917,0.0212445
66.482723007237,0.0221701
66.514893656123,0.0221706
66.545158585469,0.0202649
66.578661580473,0.023503
66.607907531415,0.019246
66.63666031295,0.0187528
66.667098118924,0.0204378
66.69908476781,0.0219866
66.732016316085,0.0229315
66.763829657207,0.0218133
66.794358103411,0.0205284
66.824705032757,0.0203469
66.856235387531,0.0215304
66.889213102075,0.0229777
66.918213750961,0.0190006
66.948231940723,0.0200182
66.979570015037,0.0213381
67.011129299723,0.0215593
67.041499026387,0.0203697
67.075191472591,0.0236924
67.108791638335,0.0236002
67.140271163849,0.0214795
67.170005238163,0.0197341
67.199270312477,0.0192651
67.231124241823,0.0218539
67.263044191194,0.0219199
67.292454782366,0.0194106
67.32131885668,0.0188641
67.36015525117,0.0288364
67.388912855994,0.0187576
67.420835491228,0.0219226
67.453050577662,0.0222151
67.483074226548,0.0200236
67.51592829933,0.0228541
67.543287667756,0.0173594
67.571135676412,0.017848
67.600586031186,0.0194504
67.63320738596,0.0226214
67.665730627436,0.0225232
67.69563062244,0.0199
67.724286147954,0.0186555
67.754139355944,0.0198532
67.785785028848,0.0216457
67.816452397274,0.0206674
67.846541012785,0.0200886
67.879835161629,0.0232941
67.909924170285,0.020089
67.941243770529,0.0213196
67.971089059645,0.0198453
68.002419559387,0.0213305
68.032080568043,0.019661
68.063295244421,0.0212147
68.092931893307,0.0196366
68.122017542193,0.0190856
68.153607910619,0.0215904
68.180823374774,0.0172155
68.211073900288,0.0202505
68.240459268714,0.0193854
68.271512986126,0.0210537
68.30344143233,0.0219284
68.332021745464,0.0185803
68.364545380698,0.0225236
68.395259546442,0.0207142
68.425929475788,0.0206699
68.459257550102,0.0233281
68.487634141274,0.0183766
68.520567372676,0.0229332
68.553285021562,0.0227176
68.583343917212,0.0200589
68.613334566098,0.0199906
68.641278811152,0.0179442
68.673925740498,0.0226469
68.704038029614,0.0201123
68.735331801856,0.0212938
68.765659810512,0.020328
68.797965739858,0.0223059
68.827934669204,0.0199689
68.859575435754,0.0216408
68.890817593174,0.0212422
68.923466039378,0.0226484
68.953181394152,0.0197154
68.983477108696,0.0202957
69.012516397812,0.0190393
69.043327923326,0.0208115
69.0747137293,0.0213858
69.102515097726,0.0178014
69.139435555865,0.0269205
69.188158722784,0.0387232
69.21941773144,0.021259
69.250610177644,0.0211924
69.290566367452,0.0299562
69.318445252736,0.0178789
69.352463432424,0.0240182
69.384513989073,0.0220506
69.413342533497,0.0188285
69.444736248041,0.0213937
69.493347318486,0.0386111
69.528691247832,0.0253439
69.559751413576,0.0210602
69.590662702692,0.0209113
69.629616565479,0.0289539
69.658399854595,0.0187833
69.687649209369,0.0192494
69.715982454423,0.0183332
69.747031155315,0.0210487
69.777198163971,0.020167
69.805389093317,0.0181909
69.836704742203,0.0213156
69.865332391089,0.0186276
69.900460026323,0.0251276
69.931360301787,0.0209003
69.962135670213,0.0207754
69.993777555497,0.0216419
70.026015831686,0.0222383
70.054953761032,0.0189379
70.086106690378,0.0211529
70.115854339264,0.0197476
70.146794711696,0.0209404
70.179163053867,0.0223683
70.208744548611,0.0195815
70.238689557267,0.019945
70.287537057344,0.0388475
70.318845928976,0.0213089
70.349978402776,0.0211325
70.37887911732,0.0189007
70.408679708492,0.0198006
70.438256171484,0.0195765
70.4682234606,0.0199673
70.497147411542,0.018924
70.527577551514,0.0204301
70.565205659898,0.0276281
70.594548668554,0.019343
70.62212631744,0.0175776
70.655946606556,0.0238203
70.6876183211,0.0216717
70.72041749721,0.0227992
70.753480786326,0.0230633
70.78205850087,0.0185777
70.815502136104,0.0234436
70.844706980528,0.0192048
70.874312865812,0.0196059
70.906954576475,0.0226417
70.939684931249,0.0227304
70.968399963923,0.018715
70.997351958927,0.018952
71.027429550099,0.0200776
71.057120918525,0.0196914
71.084738927181,0.017618
71.115310817253,0.0205719
71.145082825909,0.019772
71.173664834565,0.018582
71.205758895227,0.0220941
71.237386544113,0.0216276
71.273371113689,0.0259846
71.305002748923,0.0216316
71.335910103697,0.0209074
71.366075537781,0.0201654
71.394781892555,0.0187064
71.427693395969,0.0229115
71.458480325315,0.0207869
71.489183974201,0.0207036
71.520059358541,0.0208754
71.553134444975,0.0230751
71.582678374321,0.0195439
71.613975886183,0.0212975
71.644616240957,0.0206404
71.674273315271,0.0196571
71.704517749355,0.0202444
71.736526835789,0.0220091
71.764754629643,0.0182278
71.792330129385,0.0175755
71.824452418501,0.0221223
71.856462347847,0.0220099
71.885839356503,0.019377
71.918417587905,0.0225782
71.957427758651,0.0290102
71.990001459629,0.0225737
72.025614834095,0.0256134
72.052912842751,0.017298
72.082604131867,0.0196913
72.113141780753,0.0205376
72.142538789409,0.019397
72.171209078525,0.0186703
72.200951087181,0.019742
72.232140224865,0.0211891
72.265787063133,0.0236468
72.296450869107,0.0206638
72.326164820049,0.019714
72.363769854769,0.027605
72.392558086171,0.0187882
72.423943081175,0.021385
72.453556560046,0.0196135
72.486112749808,0.0225562
72.516882104582,0.0207694
72.548512753468,0.0216306
72.576557042584,0.0180443
72.605827116898,0.0192701
72.636671404179,0.0208443
72.681866312873,0.0351949
72.710277681299,0.0184114
72.741908970415,0.0216313
72.770986605649,0.0190776
72.803487679963,0.0225011
72.833582328849,0.0200946
72.864841200481,0.0212589
72.899071116175,0.0242299
72.930788641689,0.0217175
72.964632227185,0.0238436
72.994005746325,0.0193735
73.026582328953,0.0225766
73.056966977839,0.0203846
73.084589435941,0.0176225
73.117027514463,0.0224381
73.147736084039,0.0207086
73.177260452465,0.0195244
73.208198618209,0.0209382
73.239035253443,0.0208366
73.269519778957,0.0204845
73.297180493501,0.0176607
73.327488861927,0.0203084
73.355915223953,0.0184264
73.384673749467,0.0187585
73.416166117893,0.0214924
73.445682283637,0.0195162
73.478145515039,0.0224632
73.510709163925,0.0225636
73.541175172581,0.020466
73.570769598149,0.0195944
73.599050549091,0.018281
73.630157838207,0.0211073
73.659617487093,0.0194596
73.688796135979,0.0191786
73.715581144635,0.016785
73.747374513061,0.0217934
73.775713947145,0.0183394
73.807063955801,0.02135
