X,frankfurt_urban_n_vehicles_mipv6.MA[6].networkLayer.mipv6support.xMobileIPv6/statVectorBUtoHA:vector
208.803181961248,1
209.803181961248,2
211.803181961248,3
215.803181961248,4
223.803181961248,5
239.803181961248,6
271.803181961248,7
298.172660292081,1
299.172660292081,2
301.172660292081,3
305.172660292081,4
313.172660292081,5
329.172660292081,6
341.194419314079,1
342.194419314079,2
344.194419314079,3
348.194419314079,4
356.194419314079,5
372.194419314079,6
402.024917152868,1
403.024917152868,2
405.024917152868,3
409.024917152868,4
417.024917152868,5
433.024917152868,6
