X,frankfurt_urban_n_vehicles_mipv6.MA[3].networkLayer.mipv6support.xMobileIPv6/statVectorBUtoHA:vector
159.37761232218,1
160.37761232218,2
162.37761232218,3
166.37761232218,4
174.37761232218,5
190.37761232218,6
222.37761232218,7
254.37761232218,8
286.37761232218,9
292.953799041858,1
293.953799041858,2
295.953799041858,3
299.953799041858,4
307.953799041858,5
323.953799041858,6
334.212113708733,1
335.212113708733,2
337.212113708733,3
341.212113708733,4
349.212113708733,5
365.212113708733,6
397.212113708733,7
404.334191654939,1
405.334191654939,2
407.334191654939,3
