X,frankfurt_urban_n_vehicles_multi_radio.MA[1].udpApp[0]/rcvdPkLifetime:vector
33.008320789669,0.0443186
33.009688054673,0.0356858
33.013534838253,0.0295326
33.02946477762,0.0354625
33.030766801912,0.0267646
33.031404066916,0.0174018
33.03196933192,0.00796709
33.038696040903,0.0046938
33.051877434962,0.0078752
33.058783434964,0.0047812
33.069030718467,0.00502848
33.079894434963,0.0058922
33.090664711674,0.00666247
33.099589434963,0.0055872
33.108469449382,0.00446721
33.127612239667,0.01361
33.130696449381,0.00669421
33.140551467844,0.00654923
33.15920501149,0.0152028
33.162864794807,0.00886256
33.183454091156,0.0194519
33.226208588284,0.0522063
33.226953881964,0.0429516
33.259228279338,0.065226
33.268443507075,0.0644413
33.28912649481,0.0751243
33.299790729432,0.0757885
33.301688030101,0.0676858
33.303054337759,0.0590521
33.30516672426,0.0511645
33.308394829004,0.0443926
33.318717336314,0.0447151
33.325542545802,0.0415403
33.32633285346,0.0323306
33.326871161118,0.0228689
33.328899468776,0.0148972
33.329482776434,0.00548054
33.341677071789,0.00767483
33.350924786748,0.00692255
33.383437360113,0.0294351
33.395143791868,0.0311416
33.455900737997,0.0818985
33.456556059393,0.0725538
33.457301380789,0.0632991
33.459000702185,0.0549985
33.480202178334,0.0661999
33.48306849973,0.0590663
33.485836451749,0.0518342
33.487930582861,0.0439283
33.490005713973,0.0360035
33.493006035369,0.0290038
33.524547395806,0.0505452
33.525716730662,0.0417145
33.543694878905,0.0496926
33.546063751458,0.0420615
33.551085731289,0.0370835
33.552389066145,0.0283868
33.552936401001,0.0189342
33.554302735857,0.0103005
33.560275538175,0.0062733
33.627405131874,0.0634029
33.638444832641,0.0644426
33.649572533411,0.0655703
33.700045600166,0.106043
33.700745961358,0.0967437
33.70231932255,0.0883171
33.704095683742,0.0800934
33.708069753274,0.0740675
33.708851114466,0.0648489
33.712395324442,0.0583931
33.740373777793,0.0763715
33.758919961572,0.0849177
33.762942171547,0.0789399
33.763516532739,0.0695143
33.764843777794,0.0608415
33.765490138986,0.0514879
33.772225895314,0.0482237
33.799324626577,0.0653224
33.818826702723,0.0748245
33.835230790554,0.0812286
33.848744515033,0.0847423
33.853456733571,0.0794545
33.855703842586,0.0717016
33.857070216538,0.063068
33.85772559049,0.0537234
33.859325964442,0.0453237
33.861681200634,0.037679
33.863376574586,0.0293743
33.891052024488,0.0470498
33.948748678864,0.0947464
33.954924803064,0.0909226
33.955571189526,0.081569
33.95779996245,0.0737977
33.961018110901,0.0670159
33.962609373163,0.0586071
33.990047270826,0.076045
33.992448657288,0.0684464
33.996140429665,0.0621382
34.025644815374,0.0816426
34.031966103616,0.0779639
34.048687594314,0.0846854
34.050125993086,0.0761238
34.052157281328,0.068155
34.058280704844,0.0642785
34.065059815374,0.0610576
34.068972113818,0.0549699
34.07073951259,0.0467373
34.103747332505,0.0697451
34.105724154169,0.0617219
34.111619874009,0.0576176
34.113378284841,0.049376
34.115872009781,0.0418698
34.117067420613,0.0330652
34.118199831445,0.0241976
34.119521242277,0.015519
34.121360653109,0.00735841
34.132052953007,0.00805071
34.193791471891,0.0497892
34.194347882723,0.0403456
34.200662715226,0.0366605
34.201210137908,0.0272079
34.20180256059,0.0178003
34.219701175227,0.0256989
34.266647839283,0.0626456
34.295991197848,0.081989
34.31295149165,0.0889493
34.31349892591,0.0794967
34.31416336017,0.0701611
34.323053525518,0.0690513
34.330626256606,0.066624
34.331254690866,0.0572525
34.33268305641,0.0486808
34.337435856214,0.0434336
34.346862596948,0.0428604
34.351852328036,0.0378501
34.353128762296,0.0291265
34.354940703225,0.0209385
34.358168068769,0.0141658
34.377769982236,0.0237677
34.37970734778,0.0157051
34.39388321111,0.019881
34.397200576653,0.0131983
34.417473130115,0.0234709
34.4254098622,0.0214076
34.427002307798,0.0130001
34.457152544813,0.0331503
34.469360807708,0.0353586
34.47400842989,0.0300062
34.490933738279,0.0369315
34.49358908271,0.0295868
34.496784432913,0.0227822
34.508744825562,0.0247426
34.585860833158,0.0918586
34.59483487327,0.0908326
34.600731873586,0.0867296
34.603985438434,0.0799832
34.607477137274,0.0734749
34.653205021949,0.109203
34.673589769459,0.119588
34.676029999796,0.112028
34.67735858299,0.103356
34.705941868102,0.12194
34.72089979656,0.126898
34.723738274782,0.119736
34.738354009737,0.124352
34.74015380764,0.116152
34.767590883744,0.133589
34.802323999999,0.158322
34.81489381276,0.160892
34.817829445702,0.153827
34.821246430562,0.147244
34.827541040836,0.143539
34.876668835941,0.182667
34.896308053166,0.192306
34.943571330946,0.229569
34.945800988096,0.221799
34.949177645246,0.215175
34.952414306074,0.208412
34.957540981634,0.203539
34.960273638784,0.196271
34.962691295934,0.188689
34.999089933875,0.215088
35.020908877327,0.226907
35.051231369716,0.247229
35.053458222792,0.239456
35.099473097462,0.265471
35.11735004935,0.273348
35.118068567866,0.264066
35.120459810231,0.256458
35.122932052596,0.24893
35.12531875684,0.241317
35.128356999205,0.234355
35.186840935118,0.282839
35.188196639362,0.274194
35.196852019567,0.27285
35.297071927098,0.36307
35.297619455116,0.353617
35.298310983134,0.344309
35.315936953891,0.351935
35.318075703541,0.344073
35.349761581531,0.365759
35.37653831523,0.382536
35.37972706488,0.375725
35.383096901435,0.369095
35.387060729023,0.363058
35.395301953892,0.3613
35.42288751929,0.378885
35.428936393255,0.374934
35.433871936659,0.36987
35.437394028223,0.363392
35.535756971781,0.451755
35.540289875225,0.446288
35.544780653867,0.440778
35.557360637088,0.443358
35.583915900167,0.459914
35.604311357062,0.470309
35.705994988738,0.561993
35.709126560874,0.555124
