X,frankfurt_urban_n_vehicles_multi_radio.MA[1].udpApp[0]/rcvdPkLifetime:vector
33.084004541823,0.0125977
33.094652740747,0.0132459
33.097993699629,0.00658685
33.123596265332,0.0221894
33.124755549478,0.0133487
33.126362388036,0.00495554
33.145168304366,0.0137615
33.164490966581,0.0230841
33.174516969821,0.0231101
33.182614188746,0.0212073
33.18795717414,0.0165503
33.192764265333,0.0113574
33.197235969821,0.00582912
33.214807279451,0.0134004
33.217250577715,0.00584373
33.227305837524,0.00589899
33.24131411829,0.00990727
33.248907726145,0.00750088
33.282908279451,0.0315014
33.31248182215,0.051075
33.32045030809,0.0490435
33.323541017966,0.0421342
33.328767054746,0.0373602
33.33068150682,0.0292747
33.33252081902,0.021114
33.335756583294,0.0143497
33.359021962023,0.0276151
33.361332998803,0.0199262
33.362672311003,0.0112655
33.368981433707,0.00757459
33.376369742544,0.0049629
33.411293250216,0.0298864
33.413045311858,0.0216385
33.4176053735,0.0161985
33.426174042829,0.0147672
33.429097522382,0.00769068
33.436114429737,0.00470758
