X,frankfurt_urban_n_vehicles_multi_radio.MA[0].udp/rcvdPk:vector(packetBytes),frankfurt_urban_n_vehicles_multi_radio.MA[0].udpApp[0]/rcvdPk:vector(packetBytes)
30.80985818248,1032,1024
30.813669665463,1032,1024
30.824625840794,1032,1024
30.832650840795,1032,1024
30.852346718089,1032,1024
30.862858544176,1032,1024
30.864611895868,1032,1024
30.874499840794,1032,1024
30.883361840795,1032,1024
30.893590840794,1032,1024
30.903374849821,1032,1024
30.913855858847,1032,1024
30.923981858847,1032,1024
30.933235858849,1032,1024
30.944243701944,1032,1024
30.952650858849,1032,1024
30.963199858849,1032,1024
30.973248858848,1032,1024
30.983061526082,1032,1024
31.000649867874,1032,1024
31.008141766186,1032,1024
31.013084276694,1032,1024
31.022650876907,1032,1024
31.034999876907,1032,1024
31.044261876907,1032,1024
31.053473876906,1032,1024
31.062650876907,1032,1024
31.072650876907,1032,1024
31.082650876907,1032,1024
31.093999876905,1032,1024
31.105412894675,1032,1024
31.113505894677,1032,1024
31.125871894675,1032,1024
31.133563894676,1032,1024
31.142650894677,1032,1024
31.153221894676,1032,1024
31.166885152143,1032,1024
31.174272681739,1032,1024
31.184526894676,1032,1024
31.193212894676,1032,1024
31.202650903419,1032,1024
31.21579591216,1032,1024
31.224926912159,1032,1024
31.234702912161,1032,1024
31.24449991216,1032,1024
31.252650912161,1032,1024
31.264819278632,1032,1024
31.274727912159,1032,1024
31.284324912161,1032,1024
31.296370912158,1032,1024
31.304521929353,1032,1024
31.31476927895,1032,1024
31.32405700723,1032,1024
31.337315929352,1032,1024
31.343595929355,1032,1024
31.354193929354,1032,1024
31.364794096375,1032,1024
31.373275929354,1032,1024
31.382650929355,1032,1024
31.393698929354,1032,1024
31.405016946259,1032,1024
31.415314946261,1032,1024
31.422650946261,1032,1024
31.433361946261,1032,1024
31.44353694626,1032,1024
31.452650946261,1032,1024
31.462650946261,1032,1024
31.473595946261,1032,1024
31.484413946259,1032,1024
31.495016451377,1032,1024
31.507936962874,1032,1024
31.512650962877,1032,1024
31.524297962877,1032,1024
31.540840840172,1032,1024
31.544128962876,1032,1024
31.552650962877,1032,1024
31.570594840173,1032,1024
31.572964962877,1032,1024
31.582650962877,1032,1024
31.593757962877,1032,1024
31.60422097104,1032,1024
31.615867295104,1032,1024
31.624341979205,1032,1024
31.651810856501,1032,1024
