X,frankfurt_urban_n_vehicles_mipv6.MA[2].networkLayer.mipv6support.xMobileIPv6/statVectorBUtoHA:vector
198.707591758881,1
199.707591758881,2
201.707591758881,3
205.707591758881,4
213.707591758881,5
229.707591758881,6
261.707591758881,7
293.707591758881,8
295.158635260353,1
296.158635260353,2
298.158635260353,3
302.158635260353,4
310.158635260353,5
326.158635260353,6
336.355224559076,1
337.355224559076,2
339.355224559076,3
343.355224559076,4
351.355224559076,5
367.355224559076,6
399.355224559076,7
399.836493927288,1
400.836493927288,2
402.836493927288,3
406.836493927288,4
414.836493927288,5
430.836493927288,6
