X,frankfurt_urban_n_vehicles_mipv6.MA[0].networkLayer.mipv6support.xMobileIPv6/statVectorBUtoHA:vector
192.287531552606,1
193.287531552606,2
195.287531552606,3
199.287531552606,4
207.287531552606,5
223.287531552606,6
255.287531552606,7
287.287531552606,8
297.509649544272,1
298.509649544272,2
300.509649544272,3
304.509649544272,4
312.509649544272,5
328.509649544272,6
332.987714319724,1
333.987714319724,2
335.987714319724,3
339.987714319724,4
347.987714319724,5
363.987714319724,6
395.987714319724,7
401.388869484229,1
402.388869484229,2
404.388869484229,3
408.388869484229,4
416.388869484229,5
432.388869484229,6
