X,frankfurt_urban_n_vehicles_mipv6.MA[4].udp/rcvdPk:vector(packetBytes),frankfurt_urban_n_vehicles_mipv6.MA[4].udpApp[0]/rcvdPk:vector(packetBytes)
38.740771192034,1008,1000
38.74194013012,1008,1000
38.744806068206,1008,1000
38.746452006292,1008,1000
38.748124944378,1008,1000
38.748703882464,1008,1000
38.753830417969,1008,1000
38.763830417969,1008,1000
38.773830417969,1008,1000
38.784708417969,1008,1000
38.793830417969,1008,1000
38.803830425125,1008,1000
38.813830425125,1008,1000
38.823830425125,1008,1000
38.834582425125,1008,1000
38.843830425125,1008,1000
38.853830425125,1008,1000
38.863830425125,1008,1000
38.873830425125,1008,1000
38.884420425125,1008,1000
38.893830425125,1008,1000
38.903830432235,1008,1000
38.913830432235,1008,1000
38.923830432235,1008,1000
38.933830432235,1008,1000
38.943830432235,1008,1000
38.953830432235,1008,1000
38.963830432235,1008,1000
38.973830432235,1008,1000
38.984753148778,1008,1000
38.993830432235,1008,1000
39.003830439229,1008,1000
39.013830439229,1008,1000
39.023830439229,1008,1000
39.033830439229,1008,1000
39.043830439229,1008,1000
39.054519439229,1008,1000
39.065613439229,1008,1000
39.073830439229,1008,1000
39.083830439229,1008,1000
39.093830439229,1008,1000
39.103830446139,1008,1000
39.113830446139,1008,1000
39.123830446139,1008,1000
39.133830446139,1008,1000
39.144456446139,1008,1000
39.153830446139,1008,1000
39.163830446139,1008,1000
39.173830446139,1008,1000
39.183830446139,1008,1000
39.193830446139,1008,1000
39.204564452977,1008,1000
39.213830452977,1008,1000
39.223830452977,1008,1000
39.233830452977,1008,1000
39.243830452977,1008,1000
39.253830452977,1008,1000
39.263830452977,1008,1000
39.273830452977,1008,1000
39.283830452977,1008,1000
39.293830452977,1008,1000
39.303830459716,1008,1000
39.313830459716,1008,1000
39.323830459716,1008,1000
39.333830459716,1008,1000
39.344717459716,1008,1000
39.353830459716,1008,1000
39.363830459716,1008,1000
39.377760459716,1008,1000
39.385069937099,1008,1000
39.395127459716,1008,1000
39.403830466399,1008,1000
39.413830466399,1008,1000
39.430902466399,1008,1000
39.434483466399,1008,1000
39.443830466399,1008,1000
39.453830466399,1008,1000
39.463830466399,1008,1000
39.473830466399,1008,1000
39.483830466399,1008,1000
39.493830466399,1008,1000
39.50383047301,1008,1000
39.51383047301,1008,1000
39.52383047301,1008,1000
39.53383047301,1008,1000
39.54383047301,1008,1000
39.55383047301,1008,1000
39.56464547301,1008,1000
39.57478947301,1008,1000
39.58383047301,1008,1000
39.59476247301,1008,1000
39.603830479501,1008,1000
39.613830479501,1008,1000
39.623830479501,1008,1000
39.633830479501,1008,1000
39.643830479501,1008,1000
39.653830479501,1008,1000
39.663830479501,1008,1000
39.673830479501,1008,1000
39.683830479501,1008,1000
39.693830479501,1008,1000
39.703830485939,1008,1000
39.713830485939,1008,1000
39.725226485939,1008,1000
39.733830485939,1008,1000
