X,frankfurt_urban_n_vehicles_mipv6.MA[5].networkLayer.mipv6support.xMobileIPv6/statVectorBUtoHA:vector
202.867023241641,1
203.867023241641,2
205.867023241641,3
209.867023241641,4
217.867023241641,5
233.867023241641,6
265.867023241641,7
291.829376322586,1
292.829376322586,2
294.829376322586,3
298.829376322586,4
306.829376322586,5
322.829376322586,6
347.734787877225,1
348.734787877225,2
350.734787877225,3
354.734787877225,4
362.734787877225,5
378.734787877225,6
408.268524563964,1
409.268524563964,2
410.734787877225,7
