X,frankfurt_urban_n_vehicles_mipv6.MA[3].networkLayer.mipv6support.xMobileIPv6/statVectorBUtoHA:vector
188.73404133917,1
189.73404133917,2
191.73404133917,3
195.73404133917,4
203.73404133917,5
219.73404133917,6
251.73404133917,7
283.73404133917,8
290.016551075642,1
291.016551075642,2
293.016551075642,3
297.016551075642,4
305.016551075642,5
321.016551075642,6
342.003077470069,1
343.003077470069,2
345.003077470069,3
349.003077470069,4
357.003077470069,5
373.003077470069,6
401.553775357251,1
402.553775357251,2
404.553775357251,3
408.553775357251,4
416.553775357251,5
432.553775357251,6
