X,frankfurt_urban_n_vehicles_mipv6.MA[7].networkLayer.mipv6support.xMobileIPv6/statVectorBUtoHA:vector
211.824655446862,1
212.824655446862,2
214.824655446862,3
218.824655446862,4
226.824655446862,5
242.824655446862,6
274.824655446862,7
306.824655446862,8
307.476601849256,1
308.476601849256,2
310.476601849256,3
314.476601849256,4
322.476601849256,5
338.476601849256,6
348.109924469927,1
349.109924469927,2
351.109924469927,3
355.109924469927,4
363.109924469927,5
379.109924469927,6
411.109924469927,7
419.934123767546,1
420.934123767546,2
422.934123767546,3
426.934123767546,4
434.934123767546,5
