X,frankfurt_urban_n_vehicles_mipv6.MA[2].udpApp[0]/rcvdPkLifetime:vector
34.796978029116,0.166706
34.797750134978,0.157479
34.79831524084,0.148044
34.799006346702,0.138735
34.803693894854,0.133422
34.805124015462,0.124852
34.80577913607,0.115508
34.806371256678,0.1061
34.807080377286,0.0968087
34.807861497894,0.0875899
34.809569618502,0.079298
34.81139973911,0.0711281
34.812982453513,0.0627108
34.824764453513,0.0644928
34.832982453513,0.0627108
34.842982453513,0.0627108
34.853927274748,0.0636556
34.863296460886,0.0630248
34.874378546358,0.0641069
34.882982460886,0.0627108
34.893801460886,0.0635298
34.904026468153,0.0637548
34.912982468153,0.0627108
34.922982468153,0.0627108
34.932982468153,0.0627108
34.942982468153,0.0627108
34.954008468153,0.0637368
34.96409847542,0.0638268
34.97298247542,0.0627108
34.98298247542,0.0627108
34.99353147542,0.0632598
35.002982482588,0.0627109
35.012982482588,0.0627109
35.024890482588,0.0646189
35.032982482588,0.0627109
35.044326803116,0.0640552
35.052982482588,0.0627109
35.063720489756,0.0634489
35.073909489756,0.0636379
35.082982489756,0.0627109
35.092982489756,0.0627109
35.10493549683,0.0646639
35.11397249683,0.0637009
35.123264817264,0.0629932
35.134360054025,0.0640884
35.14298249683,0.0627109
35.15298249683,0.0627109
35.162982503904,0.0627109
35.172982503904,0.0627109
35.185079503904,0.0648079
35.193693503904,0.0634219
35.20387351089,0.0636019
35.21298251089,0.0627109
35.224031206757,0.0637596
35.233799831236,0.0635282
35.24298251089,0.0627109
35.25457551089,0.0643039
35.263792517876,0.0635209
35.272982517876,0.0627109
35.284080517876,0.0638089
35.296967695474,0.0666961
35.302982524729,0.0627109
35.316597524729,0.0663259
35.323738524729,0.0634669
35.332982524729,0.0627109
35.344440524729,0.0641689
35.353549524729,0.0632779
35.362982531582,0.0627109
35.383111844942,0.0728402
35.385905036246,0.0656334
35.392982531582,0.0627109
35.402982538369,0.0627109
35.413819538369,0.0635479
35.424071016368,0.0637994
35.432982538369,0.0627109
35.443999538369,0.0637279
35.452982538369,0.0627109
35.462982545156,0.0627109
35.474842376419,0.0645707
35.484989545156,0.0647179
35.492982545156,0.0627109
35.505283123847,0.0650115
35.51298255185,0.0627109
35.52298255185,0.0627109
35.53442255185,0.0641509
35.54377455185,0.0635029
35.55469255185,0.0644209
35.562982558544,0.0627109
35.572982558544,0.0627109
35.582982558544,0.0627109
35.592982558544,0.0627109
35.603603565136,0.0633319
35.613693565136,0.0634219
35.625394565136,0.0651229
35.634147167841,0.0638755
35.643837747776,0.0635661
35.653296565136,0.0630249
35.663810571728,0.0635389
35.672982571728,0.0627109
35.682982571728,0.0627109
35.693102394943,0.0628308
35.705745578193,0.0654739
35.716230489691,0.0659589
35.725979578193,0.0657079
35.732982578193,0.0627109
35.743296578193,0.0630249
35.752982578193,0.0627109
35.765360829038,0.0650892
35.774080584658,0.063809
35.782982584658,0.062711
35.793621584658,0.06335
35.807364515553,0.0670929
35.812982590998,0.062711
35.828111522018,0.0678399
35.833999590998,0.063728
35.843296590998,0.063025
35.853547516052,0.0632759
35.862982597338,0.062711
35.873870516052,0.0635989
35.882982597338,0.062711
35.893558597338,0.063287
35.912557540967,0.0722859
35.913320798027,0.0630492
35.924098603607,0.063827
35.936804466021,0.0665328
35.943561622221,0.06329
35.954404603607,0.064133
35.964701609876,0.06443
35.972982609876,0.062711
35.983990609876,0.063719
35.998994609876,0.068723
36.009600584617,0.069329
36.018310616034,0.068039
36.022982616034,0.062711
36.033126465096,0.0628548
36.043296616034,0.063025
36.052982616034,0.062711
36.062982622192,0.062711
36.072982622192,0.062711
36.082982622192,0.062711
36.094860151736,0.0645885
36.109218590642,0.068947
36.113729628246,0.063458
36.122982628246,0.062711
36.134638628246,0.064367
36.144593628246,0.064322
36.153567628246,0.063296
36.1660156343,0.065744
36.1740806343,0.063809
36.1842766343,0.064005
36.1932966343,0.063025
