X,frankfurt_urban_n_vehicles_mipv6.MA[1].networkLayer.mipv6support.xMobileIPv6/statVectorBUtoHA:vector
199.455270892918,1
200.455270892918,2
202.455270892918,3
206.455270892918,4
214.455270892918,5
230.455270892918,6
262.455270892918,7
291.54556040919,1
292.54556040919,2
294.54556040919,3
298.54556040919,4
306.54556040919,5
322.54556040919,6
337.582239109127,1
338.582239109127,2
340.582239109127,3
344.582239109127,4
352.582239109127,5
368.582239109127,6
396.572484670781,1
397.572484670781,2
399.572484670781,3
403.572484670781,4
411.572484670781,5
427.572484670781,6
