X,frankfurt_urban_n_vehicles_mipv6.MA[0].networkLayer.mipv6support.xMobileIPv6/statVectorBUtoHA:vector
190.203547861387,1
191.203547861387,2
193.203547861387,3
197.203547861387,4
205.203547861387,5
221.203547861387,6
253.203547861387,7
285.203547861387,8
300.291213544719,1
301.291213544719,2
303.291213544719,3
307.291213544719,4
315.291213544719,5
331.291213544719,6
332.896202112111,1
333.896202112111,2
335.896202112111,3
339.896202112111,4
347.896202112111,5
363.896202112111,6
391.212930704553,1
392.212930704553,2
394.212930704553,3
398.212930704553,4
406.212930704553,5
422.212930704553,6
