X,frankfurt_urban_n_vehicles_mipv6.MA[6].networkLayer.mipv6support.xMobileIPv6/statVectorBUtoHA:vector
218.254327922243,1
219.254327922243,2
221.254327922243,3
225.254327922243,4
233.254327922243,5
249.254327922243,6
281.254327922243,7
301.19055206506,1
302.19055206506,2
304.19055206506,3
308.19055206506,4
316.19055206506,5
332.19055206506,6
345.806188800833,1
346.806188800833,2
348.806188800833,3
352.806188800833,4
360.806188800833,5
376.806188800833,6
404.557736610888,1
405.557736610888,2
407.557736610888,3
411.557736610888,4
419.557736610888,5
435.557736610888,6
