X,frankfurt_urban_n_vehicles.MA[0].udpApp[0]/endToEndDelay:vector
35.8493814149,0.0374864
35.8573644149,0.0354694
35.8683774149,0.0364824
35.8764234149,0.0345284
35.8941744149,0.0422794
35.8972924149,0.0353974
35.908491108985,0.0365961
35.916986408759,0.0350914
35.928512408759,0.0366174
35.945092203907,0.0431972
35.947603999055,0.035709
35.957085408759,0.0351904
35.966423408759,0.0345284
35.976423408759,0.0345284
35.988877408759,0.0369824
35.996423408759,0.0345284
36.00642340255,0.0345284
36.01810740255,0.0362124
36.03984940255,0.0479544
36.05063318528,0.0487382
36.05133896801,0.039444
36.05979540255,0.0379004
36.067875909506,0.0359809
36.07642340255,0.0345284
36.08751740255,0.0356224
36.09719340255,0.0352984
36.12356639629,0.0516714
36.1242361665,0.0423412
36.12642339629,0.0345284
36.14288339629,0.0409884
36.14738239629,0.0354874
36.17423739629,0.0523424
36.1760821665,0.0441872
36.17688693671,0.034992
36.18642339629,0.0345284
36.19808939629,0.0361944
36.213526389991,0.0416314
36.217346389991,0.0354514
36.228017389991,0.0361224
36.236423389991,0.0345284
36.248296389991,0.0364014
36.256423389991,0.0345284
36.266423389991,0.0345284
36.282536389991,0.0406414
36.303451128535,0.0515561
36.309112873435,0.0472179
36.312039618335,0.0401446
36.317193383635,0.0352984
36.326423383635,0.0345284
36.337535383635,0.0356404
36.346423383635,0.0345284
36.357828383635,0.0359334
36.366423383635,0.0345284
36.376423383635,0.0345284
36.386423383635,0.0345284
36.396423383635,0.0345284
36.408807377221,0.0369124
36.417391377221,0.0354964
36.427049377221,0.0351544
36.437436377221,0.0355414
36.453805377221,0.0419104
36.457828377221,0.0359334
36.466423377221,0.0345284
36.476423377221,0.0345284
36.488296377221,0.0364014
36.496423377221,0.0345284
36.507373370741,0.0354784
36.518296370741,0.0364014
36.527499370741,0.0356044
36.553067370741,0.0411724
36.556423370741,0.0345284
36.568008370741,0.0361134
36.591904370741,0.0400094
36.598800370741,0.0369054
36.606423364206,0.0345284
36.616423364206,0.0345284
36.628791364206,0.0368964
36.637022364206,0.0351274
36.647409364206,0.0355144
36.657319364206,0.0354244
36.667022364206,0.0351274
36.678359364206,0.0364644
36.692041364206,0.0401464
36.697418364206,0.0355234
36.706764732814,0.0348697
36.71707635761,0.0351814
36.72642335761,0.0345284
36.73722935761,0.0353344
36.74735535761,0.0354604
36.75642335761,0.0345284
36.77272535761,0.0408304
