X,frankfurt_urban_n_vehicles.MA[2].udp/rcvdPk:vector(packetBytes),frankfurt_urban_n_vehicles.MA[2].udpApp[0]/rcvdPk:vector(packetBytes)
35.084266488433,1008,1000
35.094266488433,1008,1000
35.104266495248,1008,1000
35.114266495248,1008,1000
35.124266495248,1008,1000
35.134266495248,1008,1000
35.144266495248,1008,1000
35.154266495248,1008,1000
35.164306448326,1008,1000
35.179051495248,1008,1000
35.184266495248,1008,1000
35.195324495248,1008,1000
35.204266501977,1008,1000
35.214266501977,1008,1000
35.224266501977,1008,1000
35.234266501977,1008,1000
35.244266501977,1008,1000
35.254266501977,1008,1000
35.267169232557,1008,1000
35.274266501977,1008,1000
35.284266501977,1008,1000
35.294266501977,1008,1000
35.304919508601,1008,1000
35.314266508601,1008,1000
35.331828508601,1008,1000
35.334648261747,1008,1000
35.344266508601,1008,1000
35.354266508601,1008,1000
35.364266508601,1008,1000
35.375018508601,1008,1000
35.388133508601,1008,1000
35.394266508601,1008,1000
35.404266515142,1008,1000
35.414266515142,1008,1000
35.424266515142,1008,1000
35.434266515142,1008,1000
35.444562088995,1008,1000
35.454266515142,1008,1000
35.464266515142,1008,1000
35.474266515142,1008,1000
35.484266515142,1008,1000
35.494266515142,1008,1000
35.504266521539,1008,1000
35.514266521539,1008,1000
35.524266521539,1008,1000
35.534955521539,1008,1000
35.545225521539,1008,1000
35.554266521539,1008,1000
35.565243521539,1008,1000
35.574266521539,1008,1000
35.584266521539,1008,1000
35.596728318395,1008,1000
35.604266527847,1008,1000
35.615261527847,1008,1000
35.624811527847,1008,1000
35.634266527847,1008,1000
35.648943527847,1008,1000
35.654266527847,1008,1000
35.666715527847,1008,1000
35.674266527847,1008,1000
35.684266527847,1008,1000
35.694266527847,1008,1000
35.704266534071,1008,1000
35.714847534071,1008,1000
35.724266534071,1008,1000
35.735270534071,1008,1000
35.744266534071,1008,1000
35.754266534071,1008,1000
35.764266534071,1008,1000
35.775635534071,1008,1000
35.784266534071,1008,1000
35.795171534071,1008,1000
35.805090540197,1008,1000
35.814266540197,1008,1000
35.825394087575,1008,1000
35.834266540197,1008,1000
35.844266540197,1008,1000
35.854266540197,1008,1000
35.864266540197,1008,1000
35.874865540197,1008,1000
35.884266540197,1008,1000
35.894266540197,1008,1000
35.904266546205,1008,1000
35.914266546205,1008,1000
35.924639577973,1008,1000
35.938367546205,1008,1000
35.944266546205,1008,1000
35.954266546205,1008,1000
35.964266546205,1008,1000
35.974266546205,1008,1000
35.984266546205,1008,1000
35.994266546205,1008,1000
36.005279552106,1008,1000
36.014266552106,1008,1000
36.02689445101,1008,1000
36.034266552106,1008,1000
36.044266552106,1008,1000
36.060905850946,1008,1000
36.064266552106,1008,1000
36.075360552106,1008,1000
36.084266552106,1008,1000
36.094266552106,1008,1000
36.10426655796,1008,1000
36.11426655796,1008,1000
36.12640955796,1008,1000
36.13426655796,1008,1000
36.154370868508,1008,1000
36.159275786676,1008,1000
36.16426655796,1008,1000
36.17509055796,1008,1000
36.18426655796,1008,1000
36.19426655796,1008,1000
36.204266563697,1008,1000
36.214266563697,1008,1000
36.226691331191,1008,1000
36.234266563697,1008,1000
36.244266563697,1008,1000
36.254266563697,1008,1000
36.266346563697,1008,1000
36.275378563697,1008,1000
36.285351563697,1008,1000
36.295306563697,1008,1000
36.31016356932,1008,1000
36.31426656932,1008,1000
36.32519856932,1008,1000
36.33514456932,1008,1000
36.34426656932,1008,1000
36.35426656932,1008,1000
36.369427524636,1008,1000
36.376438479952,1008,1000
36.38529756932,1008,1000
36.39648156932,1008,1000
36.405198574868,1008,1000
36.414266574868,1008,1000
36.424266574868,1008,1000
36.436301574868,1008,1000
36.444266574868,1008,1000
36.456274574868,1008,1000
36.465027574868,1008,1000
36.475117574868,1008,1000
36.484266574868,1008,1000
36.494266574868,1008,1000
36.50447898361,1008,1000
36.514856580323,1008,1000
36.524946580323,1008,1000
36.536040580323,1008,1000
36.544342571427,1008,1000
36.554266580323,1008,1000
36.564266580323,1008,1000
36.576791571427,1008,1000
36.584266580323,1008,1000
36.594546935597,1008,1000
36.60426658569,1008,1000
36.61426658569,1008,1000
36.62525258569,1008,1000
36.63426658569,1008,1000
36.64426658569,1008,1000
36.65426658569,1008,1000
36.67156159404,1008,1000
36.67566560239,1008,1000
36.68426658569,1008,1000
36.69426658569,1008,1000
36.704266590929,1008,1000
36.714608616127,1008,1000
36.727881590929,1008,1000
36.734829590929,1008,1000
36.744266590929,1008,1000
36.756738590929,1008,1000
36.764266590929,1008,1000
36.774266590929,1008,1000
36.784266590929,1008,1000
36.794266590929,1008,1000
36.805090596109,1008,1000
36.825329982955,1008,1000
36.828587024641,1008,1000
36.841216596109,1008,1000
36.844266596109,1008,1000
36.864680637795,1008,1000
36.882631679481,1008,1000
36.885843721167,1008,1000
36.895815762853,1008,1000
36.901238809615,1008,1000
36.904266601185,1008,1000
36.915180601185,1008,1000
36.925189601185,1008,1000
36.935207601185,1008,1000
36.944348658977,1008,1000
36.954266601185,1008,1000
36.965360601185,1008,1000
36.974266601185,1008,1000
36.984266601185,1008,1000
36.994266601185,1008,1000
37.004266606171,1008,1000
37.015373679693,1008,1000
37.024266606171,1008,1000
37.038546679693,1008,1000
37.046616606171,1008,1000
37.054910606171,1008,1000
37.073458013141,1008,1000
37.076296086663,1008,1000
37.084266606171,1008,1000
37.094266606171,1008,1000
37.109720690048,1008,1000
37.114266611032,1008,1000
37.124266611032,1008,1000
37.134266611032,1008,1000
37.145126611032,1008,1000
37.156193611032,1008,1000
37.165126611032,1008,1000
37.174266611032,1008,1000
37.184266611032,1008,1000
37.195360611032,1008,1000
37.213517032506,1008,1000
37.218778136148,1008,1000
37.226085615814,1008,1000
37.234266615814,1008,1000
37.244982615814,1008,1000
37.254266615814,1008,1000
37.264266615814,1008,1000
37.274266615814,1008,1000
37.284266615814,1008,1000
37.295842615814,1008,1000
37.30580441503,1008,1000
37.314266620498,1008,1000
37.324266620498,1008,1000
37.334266620498,1008,1000
37.344266620498,1008,1000
37.358844620498,1008,1000
37.377809303022,1008,1000
37.38025142117,1008,1000
37.384266620498,1008,1000
37.394266620498,1008,1000
37.404266625109,1008,1000
37.414266625109,1008,1000
37.425995625109,1008,1000
37.438331625109,1008,1000
37.454789757417,1008,1000
37.456236889725,1008,1000
37.464266625109,1008,1000
37.474266625109,1008,1000
37.493245757417,1008,1000
37.501482894243,1008,1000
37.508043629627,1008,1000
37.514266629627,1008,1000
37.525072629627,1008,1000
37.535189629627,1008,1000
37.544266629627,1008,1000
37.560944775681,1008,1000
37.565261629627,1008,1000
37.574266629627,1008,1000
37.584266629627,1008,1000
37.595378629627,1008,1000
37.604266634046,1008,1000
37.638432330816,1008,1000
37.644219490306,1008,1000
37.649380649796,1008,1000
37.655225634046,1008,1000
37.664901634046,1008,1000
37.675153634046,1008,1000
37.685770634046,1008,1000
37.694266634046,1008,1000
37.705324638364,1008,1000
37.714853040834,1008,1000
37.725144638364,1008,1000
37.73549571596,1008,1000
37.744266638364,1008,1000
37.755369638364,1008,1000
37.765225638364,1008,1000
37.774266638364,1008,1000
37.786535638364,1008,1000
37.794266638364,1008,1000
37.804266642614,1008,1000
37.814266642614,1008,1000
37.825171642614,1008,1000
37.835180642614,1008,1000
37.845234642614,1008,1000
37.87629782783,1008,1000
37.878821013046,1008,1000
37.882258198262,1008,1000
37.884493383478,1008,1000
37.894266642614,1008,1000
37.904266646784,1008,1000
37.92672913498,1008,1000
37.933142332528,1008,1000
37.935251530076,1008,1000
37.946310646784,1008,1000
37.956220646784,1008,1000
37.966850646784,1008,1000
37.975072646784,1008,1000
37.988439646784,1008,1000
37.994946646784,1008,1000
38.004266650852,1008,1000
38.017925860344,1008,1000
38.024266650852,1008,1000
38.051058650852,1008,1000
38.055026860344,1008,1000
38.059189069836,1008,1000
38.066511279328,1008,1000
38.081027650852,1008,1000
38.088426860344,1008,1000
38.094266650852,1008,1000
38.104266654825,1008,1000
38.115378654825,1008,1000
38.124770665233,1008,1000
38.134266654825,1008,1000
38.149135875973,1008,1000
38.154266654825,1008,1000
38.165977654825,1008,1000
38.174266654825,1008,1000
38.218891600229,1008,1000
38.222090832663,1008,1000
38.225555065097,1008,1000
38.231954297531,1008,1000
38.240979032223,1008,1000
38.244266658725,1008,1000
38.254266658725,1008,1000
38.277770170803,1008,1000
38.280086403237,1008,1000
38.285234658725,1008,1000
38.294266658725,1008,1000
38.304266662506,1008,1000
38.316045662506,1008,1000
38.324266662506,1008,1000
38.335171662506,1008,1000
38.352884905846,1008,1000
38.359951149186,1008,1000
38.364266662506,1008,1000
38.374266662506,1008,1000
38.393524905846,1008,1000
38.401180152901,1008,1000
38.421289406851,1008,1000
38.424447660801,1008,1000
38.426646914751,1008,1000
38.434266666221,1008,1000
38.444266666221,1008,1000
38.454266666221,1008,1000
38.471014666221,1008,1000
38.474266666221,1008,1000
38.485045666221,1008,1000
38.496441666221,1008,1000
38.512679669838,1008,1000
38.515644669838,1008,1000
38.524266669838,1008,1000
38.546406204142,1008,1000
38.54829046834,1008,1000
38.555853002644,1008,1000
38.564266669838,1008,1000
38.578052669838,1008,1000
38.586076669838,1008,1000
38.599042934036,1008,1000
38.60426667337,1008,1000
38.61426667337,1008,1000
38.62426667337,1008,1000
38.63426667337,1008,1000
38.64493767337,1008,1000
38.66748894751,1008,1000
38.66940922165,1008,1000
38.68238549579,1008,1000
38.68776276993,1008,1000
38.69426667337,1008,1000
38.705108676829,1008,1000
38.714266676829,1008,1000
38.727628437473,1008,1000
38.742818231467,1008,1000
38.750730515219,1008,1000
38.756085676829,1008,1000
38.771756676829,1008,1000
38.775315676829,1008,1000
38.785072676829,1008,1000
38.794266676829,1008,1000
38.812323228478,1008,1000
38.869088419355,1008,1000
38.883259712401,1008,1000
38.885738005447,1008,1000
38.892588298493,1008,1000
38.895012591539,1008,1000
38.92804563082,1008,1000
38.930690932936,1008,1000
38.931985235052,1008,1000
38.939554537168,1008,1000
38.949243839284,1008,1000
38.9567511414,1008,1000
38.958108443516,1008,1000
38.959920745632,1008,1000
38.964266683505,1008,1000
38.974266683505,1008,1000
38.984266683505,1008,1000
38.994266683505,1008,1000
39.007188686734,1008,1000
39.014266686734,1008,1000
39.025351686734,1008,1000
39.046511997558,1008,1000
39.050065258192,1008,1000
39.054266686734,1008,1000
39.065455686734,1008,1000
39.074266686734,1008,1000
39.105719398858,1008,1000
39.121536682194,1008,1000
39.13630196553,1008,1000
39.156792503978,1008,1000
39.165125787314,1008,1000
39.18002207065,1008,1000
39.211043626286,1008,1000
39.232554931834,1008,1000
39.251010490516,1008,1000
39.267632796064,1008,1000
39.304441845502,1008,1000
39.307202172752,1008,1000
39.314393500002,1008,1000
39.318202827252,1008,1000
39.320729154502,1008,1000
39.333027481752,1008,1000
39.338155809002,1008,1000
39.340119136252,1008,1000
39.357343714706,1008,1000
39.370308041956,1008,1000
39.372843369206,1008,1000
39.38819494766,1008,1000
39.39006827491,1008,1000
39.39527760216,1008,1000
39.39878092941,1008,1000
39.406183275043,1008,1000
39.421926873043,1008,1000
39.424795221573,1008,1000
39.450046326539,1008,1000
39.456147675069,1008,1000
39.461267023599,1008,1000
39.491471372129,1008,1000
39.502073738666,1008,1000
39.509457107978,1008,1000
39.51762847729,1008,1000
39.524620846602,1008,1000
39.541717215914,1008,1000
39.550640585226,1008,1000
39.559810954538,1008,1000
39.56535832385,1008,1000
39.570900693162,1008,1000
39.576957062474,1008,1000
39.580838431786,1008,1000
39.595951801098,1008,1000
39.59861317041,1008,1000
39.604322557492,1008,1000
39.606231947288,1008,1000
39.621357583318,1008,1000
39.643976973114,1008,1000
39.64843436291,1008,1000
39.658001752706,1008,1000
39.660163142502,1008,1000
39.677596532298,1008,1000
39.681702922094,1008,1000
39.68448131189,1008,1000
39.689762701686,1008,1000
39.692118091482,1008,1000
39.712846498618,1008,1000
39.720770908418,1008,1000
39.726597318218,1008,1000
39.749808529418,1008,1000
39.754698939218,1008,1000
39.770571349018,1008,1000
39.776469758818,1008,1000
39.793660168618,1008,1000
39.798320578418,1008,1000
39.801018003896,1008,1000
39.803625433294,1008,1000
39.810410862692,1008,1000
39.81426670943,1008,1000
39.82426670943,1008,1000
39.83522570943,1008,1000
39.850247138828,1008,1000
39.875242568226,1008,1000
39.877759997624,1008,1000
39.880079427022,1008,1000
39.88509970943,1008,1000
39.89522570943,1008,1000
39.904266711916,1008,1000
39.915234711916,1008,1000
39.937819402662,1008,1000
39.942231851222,1008,1000
39.964568541968,1008,1000
39.968328990528,1008,1000
39.972093439088,1008,1000
39.982560887648,1008,1000
40.002142593606,1008,1000
40.006429060988,1008,1000
40.01178252837,1008,1000
40.014266714368,1008,1000
40.027057770968,1008,1000
40.034266714368,1008,1000
40.060073714368,1008,1000
40.064028558386,1008,1000
40.083689025768,1008,1000
40.08708949315,1008,1000
40.111340976492,1008,1000
40.142935462174,1008,1000
40.147077947856,1008,1000
40.153453433538,1008,1000
40.16467191922,1008,1000
40.175705404902,1008,1000
40.200249892851,1008,1000
40.205036396461,1008,1000
40.209597900071,1008,1000
40.217225403681,1008,1000
40.221521907291,1008,1000
40.230224410901,1008,1000
40.237738914511,1008,1000
40.242196418121,1008,1000
40.247981921731,1008,1000
40.253160425341,1008,1000
40.255857928951,1008,1000
40.261945432561,1008,1000
40.266371936171,1008,1000
40.280670439781,1008,1000
40.284266718975,1008,1000
40.294266718975,1008,1000
40.305027721167,1008,1000
40.315599721167,1008,1000
40.339653242307,1008,1000
40.354336763447,1008,1000
40.359695284587,1008,1000
40.382484805727,1008,1000
40.398055326867,1008,1000
40.401130862231,1008,1000
40.425190400587,1008,1000
40.441808938943,1008,1000
40.451079477299,1008,1000
40.471349015655,1008,1000
40.493990791209,1008,1000
40.502523343499,1008,1000
40.510275898641,1008,1000
40.522353453783,1008,1000
40.525114008925,1008,1000
40.532443564067,1008,1000
40.541061119209,1008,1000
40.545357674351,1008,1000
40.549338229493,1008,1000
40.564346784635,1008,1000
40.568336339777,1008,1000
40.571672894919,1008,1000
40.577035450061,1008,1000
40.578729005203,1008,1000
40.587715560345,1008,1000
40.590481115487,1008,1000
40.597495670629,1008,1000
40.61473522774,1008,1000
40.619854799282,1008,1000
40.638265370824,1008,1000
40.643979942366,1008,1000
40.67107274959,1008,1000
40.677368321132,1008,1000
40.695522892674,1008,1000
40.698436464216,1008,1000
40.705127048493,1008,1000
40.713587633899,1008,1000
40.717658219305,1008,1000
40.727570804711,1008,1000
40.755855324639,1008,1000
40.760195910045,1008,1000
40.762330495451,1008,1000
40.768918080857,1008,1000
40.775518666263,1008,1000
40.781210251669,1008,1000
40.784266728128,1008,1000
40.805595326886,1008,1000
40.828278928222,1008,1000
40.833533529558,1008,1000
40.835542130894,1008,1000
40.83902773223,1008,1000
40.846076730086,1008,1000
40.854482882592,1008,1000
40.864266730086,1008,1000
40.874266730086,1008,1000
40.900009565838,1008,1000
40.906125181154,1008,1000
40.911424798508,1008,1000
40.920973415862,1008,1000
40.930081033216,1008,1000
40.95043065057,1008,1000
40.955983267924,1008,1000
40.961345885278,1008,1000
40.965718502632,1008,1000
41.003486336829,1008,1000
41.005341970257,1008,1000
41.008827603685,1008,1000
41.033930470479,1008,1000
41.037533103907,1008,1000
41.041347737335,1008,1000
41.044432370763,1008,1000
41.055378734234,1008,1000
41.066346734234,1008,1000
41.075081734234,1008,1000
41.084865734234,1008,1000
41.157892933761,1008,1000
41.163917583453,1008,1000
41.168758233145,1008,1000
41.174980882837,1008,1000
41.188991532529,1008,1000
41.197505182221,1008,1000
41.212927845944,1008,1000
41.218826511918,1008,1000
41.221911177892,1008,1000
41.225581843866,1008,1000
41.22830650984,1008,1000
41.231319175814,1008,1000
41.234266738678,1008,1000
41.255372404652,1008,1000
41.288012303116,1008,1000
41.29209196909,1008,1000
41.296239635064,1008,1000
41.30637331516,1008,1000
41.324986997588,1008,1000
41.330124680016,1008,1000
41.337009362444,1008,1000
41.344866044872,1008,1000
41.3666077273,1008,1000
41.370850409728,1008,1000
41.392888092156,1008,1000
41.399578774584,1008,1000
41.413579471144,1008,1000
41.419451170092,1008,1000
41.447368100808,1008,1000
41.449556799756,1008,1000
41.454195498704,1008,1000
41.470787197652,1008,1000
41.4738898966,1008,1000
41.476875595548,1008,1000
41.491929294496,1008,1000
41.501235995828,1008,1000
41.504104711288,1008,1000
41.506901426748,1008,1000
41.518237142208,1008,1000
41.520952857668,1008,1000
41.523794573128,1008,1000
41.526546288588,1008,1000
41.537486004048,1008,1000
41.556395719508,1008,1000
41.586899434968,1008,1000
41.601534163994,1008,1000
41.606050895588,1008,1000
41.622817627182,1008,1000
41.627748358776,1008,1000
41.64202009037,1008,1000
41.65318113122,1008,1000
41.656049862814,1008,1000
41.663272594408,1008,1000
41.677593326002,1008,1000
41.687720057596,1008,1000
41.69424878919,1008,1000
41.696991520784,1008,1000
41.704587265945,1008,1000
41.708253013301,1008,1000
41.712760760657,1008,1000
41.714778508013,1008,1000
41.727679750253,1008,1000
41.735720497609,1008,1000
41.748133750253,1008,1000
41.757458750253,1008,1000
41.794075728501,1008,1000
41.796836475857,1008,1000
41.816494288719,1008,1000
41.840378114865,1008,1000
41.843363877605,1008,1000
41.872909640345,1008,1000
41.896207403085,1008,1000
41.899625165825,1008,1000
41.919952171922,1008,1000
41.9269719496,1008,1000
41.949445727278,1008,1000
41.955237504956,1008,1000
41.961037282634,1008,1000
41.980348290758,1008,1000
42.030192396363,1008,1000
42.039732188601,1008,1000
42.049690980839,1008,1000
42.056727773077,1008,1000
42.093019565315,1008,1000
42.101962359376,1008,1000
42.108302165766,1008,1000
42.113304972156,1008,1000
42.118694778546,1008,1000
42.141467584936,1008,1000
42.145574391326,1008,1000
42.149249197716,1008,1000
42.152829004106,1008,1000
42.168673810496,1008,1000
42.20600284871,1008,1000
42.208065668932,1008,1000
42.22754759504,1008,1000
42.244298645192,1008,1000
42.246172465414,1008,1000
42.249059285636,1008,1000
42.275486335788,1008,1000
42.308759387604,1008,1000
42.315122221286,1008,1000
42.342434170986,1008,1000
42.344083004668,1008,1000
42.36022083835,1008,1000
42.367938672032,1008,1000
42.390804505714,1008,1000
42.394776339396,1008,1000
42.397411173078,1008,1000
42.415628008335,1008,1000
42.420122855067,1008,1000
42.423959701799,1008,1000
42.428237548531,1008,1000
42.433663395263,1008,1000
42.437428241995,1008,1000
42.443638088727,1008,1000
42.446479935459,1008,1000
42.455497782191,1008,1000
42.477095628923,1008,1000
42.481157475655,1008,1000
42.486237322387,1008,1000
42.498158169119,1008,1000
42.533322306301,1008,1000
42.547981165799,1008,1000
42.584120160977,1008,1000
42.588308020475,1008,1000
42.598240879973,1008,1000
42.600866745615,1008,1000
42.604505617507,1008,1000
42.626766718835,1008,1000
42.650314820163,1008,1000
42.656586692055,1008,1000
42.673843793383,1008,1000
42.683339665275,1008,1000
42.686748537167,1008,1000
42.71120756503,1008,1000
42.714576449068,1008,1000
42.721186333106,1008,1000
42.729908217144,1008,1000
42.748888330528,1008,1000
42.752054214566,1008,1000
42.768326098604,1008,1000
42.788052211988,1008,1000
42.791092096026,1008,1000
42.795261980064,1008,1000
42.797270864102,1008,1000
42.825957987827,1008,1000
42.832076883559,1008,1000
42.837147779291,1008,1000
42.839782675023,1008,1000
42.843137570755,1008,1000
42.846650466487,1008,1000
42.850109362219,1008,1000
42.857322257951,1008,1000
42.859984153683,1008,1000
