X,frankfurt_urban_n_vehicles_mipv6.MA[0].networkLayer.mipv6support.xMobileIPv6/statVectorBUtoHA:vector
192.347245709961,1
193.347245709961,2
195.347245709961,3
199.347245709961,4
207.347245709961,5
223.347245709961,6
255.347245709961,7
287.347245709961,8
287.834836570809,1
288.834836570809,2
290.834836570809,3
294.834836570809,4
302.834836570809,5
318.834836570809,6
333.926072192262,1
334.926072192262,2
336.926072192262,3
340.926072192262,4
348.926072192262,5
364.926072192262,6
396.926072192262,7
398.50644339811,1
399.50644339811,2
401.50644339811,3
405.50644339811,4
413.50644339811,5
