X,frankfurt_urban.MA[0].idLayer/sequenceUpdateCa:vector
71.281299696699,1
108.207368904498,2
166.055738464347,3
233.025047048853,4
233.525047048853,5
234.025047048853,6
317.110126618251,7
430.754271387918,8
