X,frankfurt_urban.MA[0].idLayer/sequenceUpdateDa:vector
0.1,0
44.81,1
44.82,2
44.83,3
44.84,4
44.85,5
44.86,6
44.87,7
44.88,8
44.89,9
44.9,10
44.91,11
44.92,12
44.93,13
44.94,14
44.95,15
44.96,16
44.97,17
44.98,18
44.99,19
45,20
45.01,21
45.02,22
45.03,23
45.04,24
45.05,25
45.06,26
45.07,27
45.08,28
45.09,29
45.1,30
45.11,31
45.12,32
45.13,33
45.14,34
45.15,35
45.16,36
45.17,37
45.18,38
45.19,39
45.2,40
45.21,41
45.22,42
45.23,43
45.24,44
45.25,45
45.26,46
45.27,47
45.28,48
45.29,49
45.3,50
45.31,51
45.32,52
45.33,53
45.34,54
45.35,55
45.36,56
45.37,57
45.38,58
45.39,59
45.4,60
45.41,61
45.42,62
45.43,63
45.44,64
45.45,65
45.46,66
45.47,67
45.48,68
45.49,69
45.5,70
45.51,71
45.52,72
45.53,73
45.54,74
45.55,75
45.56,76
45.57,77
45.58,78
45.59,79
45.6,80
45.61,81
45.62,82
45.63,83
45.64,84
45.65,85
45.66,86
45.67,87
45.68,88
45.69,89
45.7,90
45.71,91
45.72,92
45.73,93
45.74,94
45.75,95
45.76,96
45.77,97
45.78,98
45.79,99
45.8,100
45.81,101
45.82,102
45.83,103
45.84,104
45.85,105
45.86,106
45.87,107
45.88,108
45.89,109
45.9,110
45.91,111
45.92,112
45.93,113
45.94,114
45.95,115
45.96,116
45.97,117
45.98,118
45.99,119
46,120
46.01,121
46.02,122
46.03,123
46.04,124
46.05,125
46.06,126
46.07,127
46.08,128
46.09,129
46.1,130
46.11,131
46.12,132
46.13,133
46.14,134
46.15,135
46.16,136
46.17,137
46.18,138
46.19,139
46.2,140
46.21,141
46.22,142
46.23,143
46.24,144
46.25,145
46.26,146
46.27,147
46.28,148
46.29,149
46.3,150
46.31,151
46.32,152
46.33,153
46.34,154
46.35,155
46.36,156
46.37,157
46.38,158
46.39,159
46.4,160
46.41,161
46.42,162
46.43,163
46.44,164
46.45,165
46.46,166
46.47,167
46.48,168
46.49,169
46.5,170
46.51,171
46.52,172
46.53,173
46.54,174
46.55,175
46.56,176
46.57,177
46.58,178
46.59,179
46.6,180
46.61,181
46.62,182
46.63,183
46.64,184
46.65,185
46.66,186
46.67,187
46.68,188
46.69,189
46.7,190
46.71,191
46.72,192
46.73,193
46.74,194
46.75,195
46.76,196
46.77,197
46.78,198
46.79,199
46.8,200
46.81,201
46.82,202
46.83,203
46.84,204
46.85,205
46.86,206
46.87,207
46.88,208
46.89,209
46.9,210
46.91,211
46.92,212
46.93,213
46.94,214
46.95,215
46.96,216
46.97,217
46.98,218
46.99,219
47,220
47.01,221
47.02,222
47.03,223
47.04,224
47.05,225
47.06,226
47.07,227
47.08,228
47.09,229
47.1,230
47.11,231
47.12,232
47.13,233
47.14,234
47.15,235
47.16,236
47.17,237
47.18,238
47.19,239
47.2,240
47.21,241
47.22,242
47.23,243
47.24,244
47.25,245
47.26,246
47.27,247
47.28,248
47.29,249
47.3,250
47.31,251
47.32,252
47.33,253
47.34,254
47.35,255
47.36,256
47.37,257
47.38,258
47.39,259
47.4,260
47.41,261
47.42,262
47.43,263
47.44,264
47.45,265
47.46,266
47.47,267
47.48,268
47.49,269
47.5,270
47.51,271
47.52,272
47.53,273
47.54,274
47.55,275
47.56,276
47.57,277
47.58,278
47.59,279
47.6,280
47.61,281
47.62,282
47.63,283
47.64,284
47.65,285
47.66,286
47.67,287
47.68,288
47.69,289
47.7,290
47.71,291
47.72,292
47.73,293
47.74,294
47.75,295
47.76,296
47.77,297
47.78,298
47.79,299
47.8,300
47.81,301
47.82,302
47.83,303
47.84,304
47.85,305
47.86,306
47.87,307
47.88,308
47.89,309
47.9,310
47.91,311
47.92,312
47.93,313
47.94,314
47.95,315
47.96,316
47.97,317
47.98,318
47.99,319
48,320
48.01,321
48.02,322
48.03,323
48.04,324
48.05,325
48.06,326
48.07,327
48.08,328
48.09,329
48.1,330
48.11,331
48.12,332
48.13,333
48.14,334
48.15,335
48.16,336
48.17,337
48.18,338
48.19,339
48.2,340
48.21,341
48.22,342
48.23,343
48.24,344
48.25,345
48.26,346
48.27,347
48.28,348
48.29,349
48.3,350
48.31,351
48.32,352
48.33,353
48.34,354
48.35,355
48.36,356
48.37,357
48.38,358
48.39,359
48.4,360
48.41,361
48.42,362
48.43,363
48.44,364
48.45,365
48.46,366
48.47,367
48.48,368
48.49,369
48.5,370
48.51,371
48.52,372
48.53,373
48.54,374
48.55,375
48.56,376
48.57,377
48.58,378
48.59,379
48.6,380
48.61,381
48.62,382
48.63,383
48.64,384
48.65,385
48.66,386
48.67,387
48.68,388
48.69,389
48.7,390
48.71,391
48.72,392
48.73,393
48.74,394
48.75,395
48.76,396
48.77,397
48.78,398
48.79,399
48.8,400
48.81,401
48.82,402
48.83,403
48.84,404
48.85,405
48.86,406
48.87,407
48.88,408
48.89,409
48.9,410
48.91,411
48.92,412
48.93,413
48.94,414
48.95,415
48.96,416
48.97,417
48.98,418
48.99,419
49,420
49.01,421
49.02,422
49.03,423
49.04,424
49.05,425
49.06,426
49.07,427
49.08,428
49.09,429
49.1,430
49.11,431
49.12,432
49.13,433
49.14,434
49.15,435
49.16,436
49.17,437
49.18,438
49.19,439
49.2,440
49.21,441
49.22,442
49.23,443
49.24,444
49.25,445
49.26,446
49.27,447
49.28,448
49.29,449
49.3,450
49.31,451
49.32,452
49.33,453
49.34,454
49.35,455
49.36,456
49.37,457
49.38,458
49.39,459
49.4,460
49.41,461
49.42,462
49.43,463
49.44,464
49.45,465
49.46,466
49.47,467
49.48,468
49.49,469
49.5,470
49.51,471
49.52,472
49.53,473
