X,frankfurt_urban.MA[0].idLayer/sequenceUpdateDa:vector
0.1,0
49.27,1
49.28,2
49.29,3
49.3,4
49.31,5
49.32,6
49.33,7
49.34,8
49.35,9
49.36,10
49.37,11
49.38,12
49.39,13
49.4,14
49.41,15
49.42,16
49.43,17
49.44,18
49.45,19
49.46,20
49.47,21
49.48,22
49.49,23
49.5,24
49.51,25
49.52,26
49.53,27
49.54,28
49.55,29
49.56,30
49.57,31
49.58,32
49.59,33
49.6,34
49.61,35
49.62,36
49.63,37
49.64,38
49.65,39
49.66,40
49.67,41
49.68,42
49.69,43
49.7,44
49.71,45
49.72,46
49.73,47
49.74,48
49.75,49
49.76,50
49.77,51
49.78,52
49.79,53
49.8,54
49.81,55
49.82,56
49.83,57
49.84,58
49.85,59
49.86,60
49.87,61
49.88,62
49.89,63
49.9,64
49.91,65
49.92,66
49.93,67
49.94,68
49.95,69
49.96,70
49.97,71
49.98,72
49.99,73
50,74
50.01,75
50.02,76
50.03,77
50.04,78
50.05,79
50.06,80
50.07,81
50.08,82
50.09,83
50.1,84
50.11,85
50.12,86
50.13,87
50.14,88
50.15,89
50.16,90
50.17,91
50.18,92
50.19,93
50.2,94
50.21,95
50.22,96
50.23,97
50.24,98
50.25,99
50.26,100
50.27,101
50.28,102
50.29,103
50.3,104
50.31,105
50.32,106
50.33,107
50.34,108
50.35,109
50.36,110
50.37,111
50.38,112
50.39,113
50.4,114
50.41,115
50.42,116
50.43,117
50.44,118
50.45,119
50.46,120
50.47,121
50.48,122
50.49,123
50.5,124
50.51,125
50.52,126
50.53,127
50.54,128
50.55,129
50.56,130
50.57,131
50.58,132
50.59,133
50.6,134
50.61,135
50.62,136
50.63,137
50.64,138
50.65,139
50.66,140
50.67,141
50.68,142
50.69,143
50.7,144
50.71,145
50.72,146
50.73,147
50.74,148
50.75,149
50.76,150
50.77,151
50.78,152
50.79,153
50.8,154
50.81,155
50.82,156
50.83,157
50.84,158
50.85,159
50.86,160
50.87,161
50.88,162
50.89,163
50.9,164
50.91,165
50.92,166
50.93,167
50.94,168
50.95,169
50.96,170
50.97,171
50.98,172
50.99,173
51,174
51.01,175
51.02,176
51.03,177
51.04,178
51.05,179
51.06,180
51.07,181
51.08,182
51.09,183
51.1,184
51.11,185
51.12,186
51.13,187
51.14,188
51.15,189
51.16,190
51.17,191
51.18,192
51.19,193
51.2,194
51.21,195
51.22,196
51.23,197
51.24,198
51.25,199
51.26,200
51.27,201
51.28,202
51.29,203
51.3,204
51.31,205
51.32,206
51.33,207
51.34,208
51.35,209
51.36,210
51.37,211
51.38,212
51.39,213
51.4,214
51.41,215
51.42,216
51.43,217
51.44,218
51.45,219
51.46,220
51.47,221
51.48,222
51.49,223
51.5,224
51.51,225
51.52,226
51.53,227
51.54,228
51.55,229
51.56,230
51.57,231
51.58,232
51.59,233
51.6,234
51.61,235
51.62,236
51.63,237
51.64,238
51.65,239
51.66,240
51.67,241
51.68,242
51.69,243
51.7,244
51.71,245
51.72,246
51.73,247
51.74,248
51.75,249
51.76,250
51.77,251
51.78,252
51.79,253
51.8,254
51.81,255
51.82,256
51.83,257
51.84,258
51.85,259
51.86,260
51.87,261
51.88,262
51.89,263
51.9,264
51.91,265
51.92,266
51.93,267
51.94,268
51.95,269
51.96,270
51.97,271
51.98,272
51.99,273
52,274
52.01,275
52.02,276
52.03,277
52.04,278
52.05,279
52.06,280
52.07,281
52.08,282
52.09,283
52.1,284
52.11,285
52.12,286
52.13,287
52.14,288
52.15,289
52.16,290
52.17,291
52.18,292
52.19,293
52.2,294
52.21,295
52.22,296
52.23,297
52.24,298
52.25,299
52.26,300
52.27,301
52.28,302
52.29,303
52.3,304
52.31,305
52.32,306
52.33,307
52.34,308
52.35,309
52.36,310
52.37,311
52.38,312
52.39,313
52.4,314
52.41,315
52.42,316
52.43,317
52.44,318
52.45,319
52.46,320
52.47,321
52.48,322
52.49,323
52.5,324
52.51,325
52.52,326
52.53,327
52.54,328
52.55,329
52.56,330
52.57,331
52.58,332
52.59,333
52.6,334
52.61,335
52.62,336
52.63,337
52.64,338
52.65,339
52.66,340
52.67,341
52.68,342
52.69,343
52.7,344
52.71,345
52.72,346
52.73,347
52.74,348
52.75,349
52.76,350
52.77,351
52.78,352
52.79,353
52.8,354
52.81,355
52.82,356
52.83,357
52.84,358
52.85,359
52.86,360
52.87,361
52.88,362
52.89,363
52.9,364
52.91,365
52.92,366
52.93,367
52.94,368
52.95,369
52.96,370
52.97,371
52.98,372
52.99,373
53,374
53.01,375
53.02,376
53.03,377
53.04,378
53.05,379
53.06,380
53.07,381
53.08,382
53.09,383
53.1,384
53.11,385
53.12,386
53.13,387
53.14,388
53.15,389
53.16,390
53.17,391
53.18,392
53.19,393
53.2,394
53.21,395
53.22,396
53.23,397
53.24,398
53.25,399
53.26,400
53.27,401
53.28,402
53.29,403
53.3,404
53.31,405
53.32,406
53.33,407
53.34,408
53.35,409
53.36,410
53.37,411
53.38,412
53.39,413
53.4,414
53.41,415
53.42,416
53.43,417
53.44,418
53.45,419
53.46,420
53.47,421
53.48,422
53.49,423
53.5,424
53.51,425
53.52,426
53.53,427
53.54,428
53.55,429
53.56,430
53.57,431
53.58,432
53.59,433
53.6,434
53.61,435
53.62,436
53.63,437
53.64,438
53.65,439
53.66,440
53.67,441
53.68,442
53.69,443
53.7,444
53.71,445
53.72,446
53.73,447
53.74,448
53.75,449
53.76,450
53.77,451
53.78,452
53.79,453
53.8,454
53.81,455
53.82,456
53.83,457
53.84,458
53.85,459
53.86,460
53.87,461
53.88,462
53.89,463
53.9,464
53.91,465
53.92,466
53.93,467
53.94,468
53.95,469
53.96,470
53.97,471
53.98,472
53.99,473
54,474
54.01,475
54.02,476
54.03,477
54.04,478
54.05,479
54.06,480
54.07,481
54.08,482
54.09,483
54.1,484
54.11,485
54.12,486
54.13,487
54.14,488
54.15,489
54.16,490
54.17,491
54.18,492
54.19,493
54.2,494
54.21,495
54.22,496
54.23,497
54.24,498
54.25,499
54.26,500
54.27,501
54.28,502
54.29,503
54.3,504
54.31,505
54.32,506
54.33,507
54.34,508
54.35,509
54.36,510
54.37,511
54.38,512
54.39,513
54.4,514
54.41,515
54.42,516
54.43,517
54.44,518
54.45,519
54.46,520
54.47,521
54.48,522
54.49,523
54.5,524
54.51,525
54.52,526
54.53,527
54.54,528
54.55,529
54.56,530
54.57,531
54.58,532
54.59,533
54.6,534
54.61,535
54.62,536
54.63,537
54.64,538
54.65,539
54.66,540
54.67,541
54.68,542
54.69,543
54.7,544
54.71,545
54.72,546
54.73,547
54.74,548
54.75,549
54.76,550
54.77,551
54.78,552
54.79,553
54.8,554
54.81,555
54.82,556
54.83,557
54.84,558
54.85,559
54.86,560
54.87,561
54.88,562
54.89,563
54.9,564
54.91,565
54.92,566
54.93,567
54.94,568
54.95,569
54.96,570
54.97,571
54.98,572
54.99,573
55,574
55.01,575
55.02,576
55.03,577
55.04,578
55.05,579
55.06,580
55.07,581
55.08,582
55.09,583
55.1,584
55.11,585
55.12,586
55.13,587
55.14,588
55.15,589
55.16,590
55.17,591
55.18,592
55.19,593
55.2,594
55.21,595
55.22,596
55.23,597
55.24,598
55.25,599
55.26,600
55.27,601
55.28,602
55.29,603
55.3,604
55.31,605
55.32,606
55.33,607
55.34,608
55.35,609
55.36,610
55.37,611
55.38,612
55.39,613
55.4,614
55.41,615
55.42,616
55.43,617
55.44,618
55.45,619
55.46,620
55.47,621
55.48,622
55.49,623
55.5,624
55.51,625
55.52,626
55.53,627
55.54,628
55.55,629
55.56,630
55.57,631
55.58,632
55.59,633
55.6,634
55.61,635
55.62,636
55.63,637
55.64,638
55.65,639
55.66,640
55.67,641
55.68,642
55.69,643
55.7,644
55.71,645
55.72,646
55.73,647
55.74,648
55.75,649
55.76,650
55.77,651
55.78,652
55.79,653
55.8,654
55.81,655
55.82,656
55.83,657
55.84,658
55.85,659
55.86,660
55.87,661
55.88,662
55.89,663
55.9,664
55.91,665
55.92,666
55.93,667
55.94,668
55.95,669
55.96,670
55.97,671
55.98,672
55.99,673
56,674
56.01,675
56.02,676
56.03,677
56.04,678
56.05,679
56.06,680
56.07,681
56.08,682
56.09,683
56.1,684
56.11,685
56.12,686
56.13,687
56.14,688
56.15,689
56.16,690
56.17,691
56.18,692
56.19,693
56.2,694
56.21,695
56.22,696
56.23,697
56.24,698
56.25,699
56.26,700
56.27,701
56.28,702
56.29,703
56.3,704
56.31,705
56.32,706
56.33,707
56.34,708
56.35,709
56.36,710
56.37,711
56.38,712
56.39,713
56.4,714
56.41,715
56.42,716
56.43,717
56.44,718
56.45,719
56.46,720
56.47,721
56.48,722
56.49,723
56.5,724
56.51,725
56.52,726
56.53,727
56.54,728
56.55,729
56.56,730
56.57,731
56.58,732
56.59,733
56.6,734
56.61,735
56.62,736
56.63,737
56.64,738
56.65,739
56.66,740
56.67,741
56.68,742
56.69,743
56.7,744
56.71,745
56.72,746
56.73,747
56.74,748
56.75,749
56.76,750
56.77,751
56.78,752
56.79,753
56.8,754
56.81,755
56.82,756
56.83,757
56.84,758
56.85,759
56.86,760
56.87,761
56.88,762
56.89,763
56.9,764
56.91,765
56.92,766
56.93,767
56.94,768
56.95,769
56.96,770
56.97,771
56.98,772
56.99,773
57,774
57.01,775
57.02,776
57.03,777
57.04,778
57.05,779
57.06,780
57.07,781
57.08,782
57.09,783
57.1,784
57.11,785
57.12,786
57.13,787
57.14,788
57.15,789
57.16,790
57.17,791
57.18,792
57.19,793
57.2,794
57.21,795
57.22,796
57.23,797
57.24,798
57.25,799
57.26,800
57.27,801
57.28,802
57.29,803
57.3,804
57.31,805
57.32,806
57.33,807
57.34,808
57.35,809
57.36,810
57.37,811
57.38,812
57.39,813
57.4,814
57.41,815
57.42,816
57.43,817
57.44,818
57.45,819
57.46,820
57.47,821
57.48,822
57.49,823
57.5,824
57.51,825
57.52,826
57.53,827
57.54,828
57.55,829
57.56,830
57.57,831
57.58,832
57.59,833
57.6,834
57.61,835
57.62,836
57.63,837
57.64,838
57.65,839
57.66,840
57.67,841
57.68,842
57.69,843
57.7,844
57.71,845
57.72,846
57.73,847
57.74,848
57.75,849
57.76,850
57.77,851
57.78,852
57.79,853
57.8,854
57.81,855
57.82,856
57.83,857
57.84,858
57.85,859
57.86,860
57.87,861
57.88,862
57.89,863
57.9,864
57.91,865
57.92,866
57.93,867
57.94,868
57.95,869
57.96,870
57.97,871
57.98,872
57.99,873
58,874
58.01,875
58.02,876
58.03,877
58.04,878
58.05,879
58.06,880
58.07,881
58.08,882
58.09,883
58.1,884
58.11,885
58.12,886
58.13,887
58.14,888
58.15,889
58.16,890
58.17,891
58.18,892
58.19,893
58.2,894
58.21,895
58.22,896
58.23,897
58.24,898
58.25,899
58.26,900
58.27,901
58.28,902
58.29,903
58.3,904
58.31,905
58.32,906
58.33,907
58.34,908
58.35,909
58.36,910
58.37,911
58.38,912
58.39,913
58.4,914
58.41,915
58.42,916
58.43,917
58.44,918
58.45,919
58.46,920
58.47,921
58.48,922
58.49,923
58.5,924
58.51,925
58.52,926
58.53,927
58.54,928
58.55,929
58.56,930
58.57,931
58.58,932
58.59,933
58.6,934
58.61,935
58.62,936
58.63,937
58.64,938
58.65,939
58.66,940
58.67,941
58.68,942
58.69,943
58.7,944
58.71,945
58.72,946
58.73,947
58.74,948
58.75,949
58.76,950
58.77,951
58.78,952
58.79,953
58.8,954
58.81,955
58.82,956
58.83,957
58.84,958
58.85,959
58.86,960
58.87,961
58.88,962
58.89,963
58.9,964
58.91,965
58.92,966
58.93,967
58.94,968
58.95,969
58.96,970
58.97,971
58.98,972
58.99,973
59,974
59.01,975
59.02,976
59.03,977
59.04,978
59.05,979
59.06,980
59.07,981
59.08,982
59.09,983
59.1,984
59.11,985
59.12,986
59.13,987
59.14,988
59.15,989
59.16,990
59.17,991
59.18,992
59.19,993
59.2,994
59.21,995
59.22,996
59.23,997
59.24,998
59.25,999
59.26,1000
59.27,1001
59.28,1002
59.29,1003
59.3,1004
59.31,1005
59.32,1006
59.33,1007
59.34,1008
59.35,1009
59.36,1010
59.37,1011
59.38,1012
59.39,1013
59.4,1014
59.41,1015
59.42,1016
59.43,1017
59.44,1018
59.45,1019
59.46,1020
59.47,1021
59.48,1022
59.49,1023
59.5,1024
59.51,1025
59.52,1026
59.53,1027
59.54,1028
59.55,1029
59.56,1030
59.57,1031
59.58,1032
59.59,1033
59.6,1034
59.61,1035
59.62,1036
59.63,1037
59.64,1038
59.65,1039
59.66,1040
59.67,1041
59.68,1042
59.69,1043
59.7,1044
59.71,1045
59.72,1046
59.73,1047
59.74,1048
59.75,1049
59.76,1050
59.77,1051
59.78,1052
59.79,1053
59.8,1054
59.81,1055
59.82,1056
59.83,1057
59.84,1058
59.85,1059
59.86,1060
59.87,1061
59.88,1062
59.89,1063
59.9,1064
59.91,1065
59.92,1066
59.93,1067
59.94,1068
59.95,1069
59.96,1070
59.97,1071
59.98,1072
59.99,1073
60,1074
60.01,1075
60.02,1076
60.03,1077
60.04,1078
60.05,1079
60.06,1080
60.07,1081
60.08,1082
60.09,1083
60.1,1084
60.11,1085
60.12,1086
60.13,1087
60.14,1088
60.15,1089
60.16,1090
60.17,1091
60.18,1092
60.19,1093
60.2,1094
60.21,1095
60.22,1096
60.23,1097
60.24,1098
60.25,1099
60.26,1100
60.27,1101
60.28,1102
60.29,1103
60.3,1104
60.31,1105
60.32,1106
60.33,1107
60.34,1108
60.35,1109
60.36,1110
60.37,1111
60.38,1112
60.39,1113
60.4,1114
60.41,1115
