X,frankfurt_urban.MA[0].idLayer/sequenceUpdateCa:vector
82.069810796227,1
101.165112642144,2
163.016528243607,3
224.905610429343,4
225.405610429343,5
225.905610429343,6
226.405610429343,7
226.905610429343,8
227.405610429343,9
353.280287097317,10
