X,frankfurt_urban.MA[0].idLayer/sequenceUpdateDa:vector
0.1,0
47.05,1
47.06,2
47.07,3
47.08,4
47.09,5
47.1,6
47.11,7
47.12,8
47.13,9
47.14,10
47.15,11
47.16,12
47.17,13
47.18,14
47.19,15
47.2,16
47.21,17
47.22,18
47.23,19
47.24,20
47.25,21
47.26,22
47.27,23
47.28,24
47.29,25
47.3,26
47.31,27
47.32,28
47.33,29
47.34,30
47.35,31
47.36,32
47.37,33
47.38,34
47.39,35
47.4,36
47.41,37
47.42,38
47.43,39
47.44,40
47.45,41
47.46,42
47.47,43
47.48,44
47.49,45
47.5,46
47.51,47
47.52,48
47.53,49
47.54,50
47.55,51
47.56,52
47.57,53
47.58,54
47.59,55
47.6,56
47.61,57
47.62,58
47.63,59
47.64,60
47.65,61
47.66,62
47.67,63
47.68,64
47.69,65
47.7,66
47.71,67
47.72,68
47.73,69
47.74,70
47.75,71
47.76,72
47.77,73
47.78,74
47.79,75
47.8,76
47.81,77
47.82,78
47.83,79
47.84,80
47.85,81
47.86,82
47.87,83
47.88,84
47.89,85
47.9,86
47.91,87
47.92,88
47.93,89
47.94,90
47.95,91
47.96,92
47.97,93
47.98,94
47.99,95
48,96
48.01,97
48.02,98
48.03,99
48.04,100
48.05,101
48.06,102
48.07,103
48.08,104
48.09,105
48.1,106
48.11,107
48.12,108
48.13,109
48.14,110
48.15,111
48.16,112
48.17,113
48.18,114
48.19,115
48.2,116
48.21,117
48.22,118
48.23,119
48.24,120
48.25,121
48.26,122
48.27,123
48.28,124
48.29,125
48.3,126
48.31,127
48.32,128
48.33,129
48.34,130
48.35,131
48.36,132
48.37,133
48.38,134
48.39,135
48.4,136
48.41,137
48.42,138
48.43,139
48.44,140
48.45,141
48.46,142
48.47,143
48.48,144
48.49,145
48.5,146
48.51,147
48.52,148
48.53,149
48.54,150
48.55,151
48.56,152
48.57,153
48.58,154
48.59,155
48.6,156
48.61,157
48.62,158
48.63,159
48.64,160
48.65,161
48.66,162
48.67,163
48.68,164
48.69,165
48.7,166
48.71,167
48.72,168
48.73,169
48.74,170
48.75,171
48.76,172
48.77,173
48.78,174
48.79,175
48.8,176
48.81,177
48.82,178
48.83,179
48.84,180
48.85,181
48.86,182
48.87,183
48.88,184
48.89,185
48.9,186
48.91,187
48.92,188
48.93,189
48.94,190
48.95,191
48.96,192
48.97,193
48.98,194
48.99,195
49,196
49.01,197
49.02,198
49.03,199
49.04,200
49.05,201
49.06,202
49.07,203
49.08,204
49.09,205
49.1,206
49.11,207
49.12,208
49.13,209
49.14,210
49.15,211
49.16,212
49.17,213
49.18,214
49.19,215
49.2,216
49.21,217
49.22,218
49.23,219
49.24,220
49.25,221
49.26,222
49.27,223
49.28,224
49.29,225
49.3,226
49.31,227
49.32,228
49.33,229
49.34,230
49.35,231
49.36,232
49.37,233
49.38,234
49.39,235
49.4,236
49.41,237
49.42,238
49.43,239
49.44,240
49.45,241
49.46,242
49.47,243
49.48,244
49.49,245
49.5,246
49.51,247
49.52,248
49.53,249
49.54,250
49.55,251
49.56,252
49.57,253
49.58,254
49.59,255
49.6,256
49.61,257
49.62,258
49.63,259
49.64,260
49.65,261
49.66,262
49.67,263
49.68,264
49.69,265
49.7,266
