X,frankfurt_urban.MA[0].idLayer/sequenceUpdateDa:vector
0.1,0
50.28,1
50.29,2
50.3,3
50.31,4
50.32,5
50.33,6
50.34,7
50.35,8
50.36,9
50.37,10
50.38,11
50.39,12
50.4,13
50.41,14
50.42,15
50.43,16
50.44,17
50.45,18
50.46,19
50.47,20
50.48,21
50.49,22
50.5,23
50.51,24
50.52,25
50.53,26
50.54,27
50.55,28
50.56,29
50.57,30
50.58,31
50.59,32
50.6,33
50.61,34
50.62,35
50.63,36
50.64,37
50.65,38
50.66,39
50.67,40
50.68,41
50.69,42
50.7,43
50.71,44
50.72,45
50.73,46
50.74,47
50.75,48
50.76,49
50.77,50
50.78,51
50.79,52
50.8,53
50.81,54
50.82,55
50.83,56
50.84,57
50.85,58
50.86,59
50.87,60
50.88,61
50.89,62
50.9,63
50.91,64
50.92,65
50.93,66
50.94,67
50.95,68
50.96,69
50.97,70
50.98,71
50.99,72
51,73
51.01,74
51.02,75
51.03,76
51.04,77
51.05,78
51.06,79
51.07,80
51.08,81
51.09,82
51.1,83
51.11,84
51.12,85
51.13,86
51.14,87
51.15,88
51.16,89
51.17,90
51.18,91
51.19,92
51.2,93
51.21,94
51.22,95
51.23,96
51.24,97
51.25,98
51.26,99
51.27,100
51.28,101
51.29,102
51.3,103
51.31,104
51.32,105
51.33,106
51.34,107
51.35,108
51.36,109
51.37,110
51.38,111
51.39,112
51.4,113
51.41,114
51.42,115
51.43,116
51.44,117
51.45,118
51.46,119
51.47,120
51.48,121
51.49,122
51.5,123
51.51,124
51.52,125
51.53,126
51.54,127
51.55,128
51.56,129
51.57,130
51.58,131
51.59,132
51.6,133
51.61,134
51.62,135
51.63,136
51.64,137
51.65,138
51.66,139
51.67,140
51.68,141
51.69,142
51.7,143
51.71,144
51.72,145
51.73,146
51.74,147
51.75,148
51.76,149
51.77,150
51.78,151
51.79,152
51.8,153
51.81,154
51.82,155
51.83,156
51.84,157
51.85,158
51.86,159
51.87,160
51.88,161
51.89,162
51.9,163
51.91,164
51.92,165
51.93,166
51.94,167
51.95,168
51.96,169
51.97,170
51.98,171
51.99,172
52,173
52.01,174
52.02,175
52.03,176
52.04,177
52.05,178
52.06,179
52.07,180
52.08,181
52.09,182
52.1,183
52.11,184
52.12,185
52.13,186
52.14,187
52.15,188
52.16,189
52.17,190
52.18,191
52.19,192
52.2,193
52.21,194
52.22,195
52.23,196
52.24,197
52.25,198
52.26,199
52.27,200
52.28,201
52.29,202
52.3,203
52.31,204
52.32,205
52.33,206
52.34,207
52.35,208
52.36,209
52.37,210
52.38,211
52.39,212
52.4,213
52.41,214
52.42,215
52.43,216
52.44,217
52.45,218
