X,frankfurt_urban.MA[0].idLayer/sequenceUpdateDa:vector
0.1,0
41.12,1
41.13,2
41.14,3
41.15,4
41.16,5
41.17,6
41.18,7
41.19,8
41.2,9
41.21,10
41.22,11
41.23,12
41.24,13
41.25,14
41.26,15
41.27,16
41.28,17
41.29,18
41.3,19
41.31,20
41.32,21
41.33,22
41.34,23
41.35,24
41.36,25
41.37,26
41.38,27
41.39,28
41.4,29
41.41,30
41.42,31
41.43,32
41.44,33
41.45,34
41.46,35
41.47,36
41.48,37
41.49,38
41.5,39
41.51,40
41.52,41
41.53,42
41.54,43
41.55,44
41.56,45
41.57,46
41.58,47
41.59,48
41.6,49
41.61,50
41.62,51
41.63,52
41.64,53
41.65,54
41.66,55
41.67,56
41.68,57
41.69,58
41.7,59
41.71,60
41.72,61
41.73,62
41.74,63
41.75,64
41.76,65
41.77,66
41.78,67
41.79,68
41.8,69
41.81,70
41.82,71
41.83,72
41.84,73
41.85,74
41.86,75
41.87,76
41.88,77
41.89,78
41.9,79
41.91,80
41.92,81
41.93,82
41.94,83
41.95,84
41.96,85
41.97,86
41.98,87
41.99,88
42,89
42.01,90
42.02,91
42.03,92
42.04,93
42.05,94
42.06,95
42.07,96
42.08,97
42.09,98
42.1,99
42.11,100
42.12,101
42.13,102
42.14,103
42.15,104
42.16,105
42.17,106
42.18,107
42.19,108
42.2,109
42.21,110
42.22,111
42.23,112
42.24,113
42.25,114
42.26,115
42.27,116
42.28,117
42.29,118
42.3,119
42.31,120
42.32,121
42.33,122
42.34,123
42.35,124
42.36,125
42.37,126
42.38,127
42.39,128
42.4,129
42.41,130
42.42,131
42.43,132
42.44,133
42.45,134
42.46,135
42.47,136
42.48,137
42.49,138
42.5,139
42.51,140
42.52,141
42.53,142
42.54,143
42.55,144
42.56,145
42.57,146
42.58,147
42.59,148
42.6,149
42.61,150
42.62,151
42.63,152
42.64,153
42.65,154
42.66,155
42.67,156
42.68,157
42.69,158
42.7,159
42.71,160
42.72,161
42.73,162
42.74,163
42.75,164
42.76,165
42.77,166
42.78,167
42.79,168
42.8,169
42.81,170
42.82,171
42.83,172
42.84,173
42.85,174
42.86,175
42.87,176
42.88,177
42.89,178
42.9,179
42.91,180
42.92,181
42.93,182
42.94,183
42.95,184
42.96,185
42.97,186
42.98,187
42.99,188
43,189
43.01,190
43.02,191
43.03,192
43.04,193
43.05,194
43.06,195
43.07,196
43.08,197
43.09,198
43.1,199
43.11,200
43.12,201
43.13,202
43.14,203
43.15,204
43.16,205
43.17,206
43.18,207
43.19,208
43.2,209
43.21,210
43.22,211
43.23,212
43.24,213
43.25,214
43.26,215
43.27,216
43.28,217
43.29,218
43.3,219
43.31,220
43.32,221
43.33,222
43.34,223
43.35,224
43.36,225
43.37,226
43.38,227
43.39,228
43.4,229
43.41,230
43.42,231
43.43,232
43.44,233
43.45,234
43.46,235
43.47,236
43.48,237
43.49,238
43.5,239
43.51,240
43.52,241
43.53,242
43.54,243
43.55,244
43.56,245
43.57,246
43.58,247
43.59,248
43.6,249
43.61,250
43.62,251
43.63,252
43.64,253
43.65,254
43.66,255
43.67,256
43.68,257
43.69,258
43.7,259
43.71,260
43.72,261
43.73,262
43.74,263
43.75,264
43.76,265
43.77,266
43.78,267
43.79,268
43.8,269
43.81,270
43.82,271
43.83,272
43.84,273
43.85,274
43.86,275
43.87,276
43.88,277
43.89,278
43.9,279
43.91,280
43.92,281
43.93,282
43.94,283
43.95,284
43.96,285
43.97,286
43.98,287
43.99,288
44,289
44.01,290
44.02,291
44.03,292
44.04,293
44.05,294
44.06,295
44.07,296
44.08,297
44.09,298
44.1,299
44.11,300
44.12,301
44.13,302
44.14,303
44.15,304
44.16,305
44.17,306
44.18,307
44.19,308
44.2,309
44.21,310
44.22,311
44.23,312
44.24,313
44.25,314
44.26,315
44.27,316
44.28,317
44.29,318
44.3,319
44.31,320
44.32,321
44.33,322
44.34,323
44.35,324
44.36,325
44.37,326
44.38,327
44.39,328
44.4,329
44.41,330
44.42,331
44.43,332
44.44,333
44.45,334
44.46,335
44.47,336
44.48,337
44.49,338
44.5,339
44.51,340
44.52,341
44.53,342
44.54,343
44.55,344
44.56,345
