X,frankfurt_urban.MA[0].idLayer/sequenceUpdateDa:vector
0.1,0
47.67,1
47.68,2
47.69,3
47.7,4
47.71,5
47.72,6
47.73,7
47.74,8
47.75,9
47.76,10
47.77,11
47.78,12
47.79,13
47.8,14
47.81,15
47.82,16
47.83,17
47.84,18
47.85,19
47.86,20
47.87,21
47.88,22
47.89,23
47.9,24
47.91,25
47.92,26
47.93,27
47.94,28
47.95,29
47.96,30
47.97,31
47.98,32
47.99,33
48,34
48.01,35
48.02,36
48.03,37
48.04,38
48.05,39
48.06,40
48.07,41
48.08,42
48.09,43
48.1,44
48.11,45
48.12,46
48.13,47
48.14,48
48.15,49
48.16,50
48.17,51
48.18,52
48.19,53
48.2,54
48.21,55
48.22,56
48.23,57
48.24,58
48.25,59
48.26,60
48.27,61
48.28,62
48.29,63
48.3,64
48.31,65
48.32,66
48.33,67
48.34,68
48.35,69
48.36,70
48.37,71
48.38,72
48.39,73
48.4,74
48.41,75
48.42,76
48.43,77
48.44,78
48.45,79
48.46,80
48.47,81
48.48,82
48.49,83
48.5,84
48.51,85
48.52,86
48.53,87
48.54,88
48.55,89
48.56,90
48.57,91
48.58,92
48.59,93
48.6,94
48.61,95
48.62,96
48.63,97
48.64,98
48.65,99
48.66,100
48.67,101
48.68,102
48.69,103
48.7,104
48.71,105
48.72,106
48.73,107
48.74,108
48.75,109
48.76,110
48.77,111
48.78,112
48.79,113
48.8,114
48.81,115
48.82,116
48.83,117
48.84,118
48.85,119
48.86,120
48.87,121
48.88,122
48.89,123
48.9,124
48.91,125
48.92,126
48.93,127
48.94,128
48.95,129
48.96,130
48.97,131
48.98,132
48.99,133
49,134
49.01,135
49.02,136
49.03,137
49.04,138
49.05,139
49.06,140
49.07,141
49.08,142
49.09,143
49.1,144
49.11,145
49.12,146
49.13,147
49.14,148
49.15,149
49.16,150
49.17,151
49.18,152
49.19,153
49.2,154
49.21,155
49.22,156
49.23,157
49.24,158
49.25,159
49.26,160
49.27,161
49.28,162
49.29,163
49.3,164
49.31,165
49.32,166
49.33,167
49.34,168
49.35,169
49.36,170
49.37,171
49.38,172
49.39,173
49.4,174
49.41,175
49.42,176
49.43,177
49.44,178
49.45,179
49.46,180
49.47,181
49.48,182
49.49,183
49.5,184
49.51,185
49.52,186
49.53,187
49.54,188
49.55,189
49.56,190
49.57,191
49.58,192
49.59,193
49.6,194
49.61,195
49.62,196
49.63,197
49.64,198
49.65,199
49.66,200
49.67,201
49.68,202
49.69,203
49.7,204
49.71,205
49.72,206
49.73,207
49.74,208
49.75,209
49.76,210
49.77,211
49.78,212
49.79,213
49.8,214
49.81,215
49.82,216
49.83,217
49.84,218
49.85,219
49.86,220
49.87,221
49.88,222
49.89,223
49.9,224
49.91,225
49.92,226
49.93,227
49.94,228
49.95,229
49.96,230
49.97,231
49.98,232
49.99,233
50,234
50.01,235
50.02,236
50.03,237
50.04,238
50.05,239
50.06,240
50.07,241
50.08,242
50.09,243
50.1,244
50.11,245
50.12,246
50.13,247
50.14,248
50.15,249
50.16,250
50.17,251
50.18,252
50.19,253
50.2,254
50.21,255
50.22,256
50.23,257
50.24,258
50.25,259
50.26,260
