X,frankfurt_urban.MA[0].idLayer/sequenceUpdateCa:vector
54.790193735914,1
103.643614617387,2
106.470417596004,3
106.970417596004,4
107.470417596004,5
107.970417596004,6
107.990421152428,7
165.906694734077,8
229.184432014985,9
341.447672895327,10
