X,frankfurt_urban.MA[0].idLayer/sequenceUpdateDa:vector
0.1,0
43.56,1
43.57,2
43.58,3
43.59,4
43.6,5
43.61,6
43.62,7
43.63,8
43.64,9
43.65,10
43.66,11
43.67,12
43.68,13
43.69,14
43.7,15
43.71,16
43.72,17
43.73,18
43.74,19
43.75,20
43.76,21
43.77,22
43.78,23
43.79,24
43.8,25
43.81,26
43.82,27
43.83,28
43.84,29
43.85,30
43.86,31
43.87,32
43.88,33
43.89,34
43.9,35
43.91,36
43.92,37
43.93,38
43.94,39
43.95,40
43.96,41
43.97,42
43.98,43
43.99,44
44,45
44.01,46
44.02,47
44.03,48
44.04,49
44.05,50
44.06,51
44.07,52
44.08,53
44.09,54
44.1,55
44.11,56
44.12,57
44.13,58
44.14,59
44.15,60
44.16,61
44.17,62
44.18,63
44.19,64
44.2,65
44.21,66
44.22,67
44.23,68
44.24,69
44.25,70
44.26,71
44.27,72
44.28,73
44.29,74
44.3,75
44.31,76
44.32,77
44.33,78
44.34,79
44.35,80
44.36,81
44.37,82
44.38,83
44.39,84
44.4,85
44.41,86
44.42,87
44.43,88
44.44,89
44.45,90
44.46,91
44.47,92
44.48,93
44.49,94
44.5,95
44.51,96
44.52,97
44.53,98
44.54,99
44.55,100
44.56,101
44.57,102
44.58,103
44.59,104
44.6,105
44.61,106
44.62,107
44.63,108
44.64,109
44.65,110
44.66,111
44.67,112
44.68,113
44.69,114
44.7,115
44.71,116
44.72,117
44.73,118
44.74,119
44.75,120
44.76,121
44.77,122
44.78,123
44.79,124
44.8,125
44.81,126
44.82,127
44.83,128
44.84,129
44.85,130
44.86,131
44.87,132
44.88,133
44.89,134
44.9,135
44.91,136
44.92,137
44.93,138
44.94,139
44.95,140
44.96,141
44.97,142
44.98,143
44.99,144
45,145
45.01,146
45.02,147
45.03,148
45.04,149
45.05,150
45.06,151
45.07,152
45.08,153
45.09,154
45.1,155
45.11,156
45.12,157
45.13,158
45.14,159
45.15,160
45.16,161
45.17,162
45.18,163
45.19,164
45.2,165
45.21,166
45.22,167
45.23,168
45.24,169
45.25,170
45.26,171
45.27,172
45.28,173
45.29,174
45.3,175
45.31,176
45.32,177
45.33,178
45.34,179
45.35,180
45.36,181
45.37,182
45.38,183
45.39,184
45.4,185
45.41,186
45.42,187
45.43,188
45.44,189
45.45,190
45.46,191
45.47,192
45.48,193
45.49,194
45.5,195
45.51,196
45.52,197
45.53,198
45.54,199
45.55,200
45.56,201
45.57,202
45.58,203
45.59,204
45.6,205
45.61,206
45.62,207
45.63,208
45.64,209
45.65,210
45.66,211
45.67,212
45.68,213
45.69,214
45.7,215
45.71,216
45.72,217
45.73,218
45.74,219
45.75,220
45.76,221
45.77,222
45.78,223
45.79,224
45.8,225
45.81,226
45.82,227
45.83,228
45.84,229
45.85,230
45.86,231
45.87,232
45.88,233
45.89,234
45.9,235
45.91,236
45.92,237
45.93,238
45.94,239
45.95,240
45.96,241
45.97,242
45.98,243
45.99,244
46,245
46.01,246
46.02,247
46.03,248
46.04,249
46.05,250
46.06,251
46.07,252
46.08,253
46.09,254
46.1,255
46.11,256
46.12,257
46.13,258
46.14,259
46.15,260
46.16,261
46.17,262
46.18,263
46.19,264
46.2,265
46.21,266
46.22,267
46.23,268
46.24,269
46.25,270
46.26,271
46.27,272
46.28,273
46.29,274
46.3,275
46.31,276
46.32,277
46.33,278
46.34,279
46.35,280
46.36,281
46.37,282
46.38,283
46.39,284
46.4,285
46.41,286
46.42,287
46.43,288
46.44,289
46.45,290
46.46,291
46.47,292
46.48,293
46.49,294
46.5,295
46.51,296
46.52,297
46.53,298
46.54,299
46.55,300
46.56,301
46.57,302
46.58,303
46.59,304
46.6,305
46.61,306
46.62,307
46.63,308
46.64,309
46.65,310
46.66,311
46.67,312
46.68,313
46.69,314
46.7,315
46.71,316
46.72,317
46.73,318
46.74,319
46.75,320
46.76,321
46.77,322
46.78,323
46.79,324
46.8,325
46.81,326
46.82,327
46.83,328
46.84,329
46.85,330
46.86,331
46.87,332
46.88,333
46.89,334
46.9,335
46.91,336
46.92,337
46.93,338
46.94,339
46.95,340
46.96,341
46.97,342
46.98,343
46.99,344
47,345
47.01,346
47.02,347
47.03,348
47.04,349
47.05,350
47.06,351
47.07,352
47.08,353
47.09,354
47.1,355
47.11,356
47.12,357
47.13,358
47.14,359
47.15,360
47.16,361
47.17,362
47.18,363
47.19,364
47.2,365
47.21,366
47.22,367
47.23,368
47.24,369
47.25,370
47.26,371
47.27,372
47.28,373
47.29,374
47.3,375
47.31,376
47.32,377
47.33,378
47.34,379
47.35,380
47.36,381
47.37,382
47.38,383
47.39,384
47.4,385
47.41,386
47.42,387
47.43,388
47.44,389
47.45,390
47.46,391
47.47,392
47.48,393
47.49,394
47.5,395
47.51,396
47.52,397
47.53,398
47.54,399
47.55,400
47.56,401
47.57,402
47.58,403
47.59,404
47.6,405
47.61,406
47.62,407
47.63,408
47.64,409
47.65,410
47.66,411
47.67,412
47.68,413
47.69,414
47.7,415
47.71,416
47.72,417
47.73,418
47.74,419
47.75,420
47.76,421
47.77,422
47.78,423
47.79,424
47.8,425
47.81,426
47.82,427
47.83,428
47.84,429
47.85,430
47.86,431
47.87,432
47.88,433
47.89,434
47.9,435
47.91,436
47.92,437
47.93,438
47.94,439
47.95,440
47.96,441
47.97,442
47.98,443
47.99,444
48,445
48.01,446
48.02,447
48.03,448
48.04,449
48.05,450
48.06,451
48.07,452
48.08,453
48.09,454
48.1,455
48.11,456
48.12,457
48.13,458
48.14,459
48.15,460
48.16,461
48.17,462
48.18,463
48.19,464
48.2,465
48.21,466
48.22,467
48.23,468
48.24,469
48.25,470
48.26,471
48.27,472
48.28,473
48.29,474
48.3,475
48.31,476
48.32,477
48.33,478
48.34,479
48.35,480
48.36,481
48.37,482
48.38,483
48.39,484
48.4,485
48.41,486
48.42,487
48.43,488
48.44,489
48.45,490
48.46,491
48.47,492
48.48,493
48.49,494
48.5,495
48.51,496
48.52,497
48.53,498
48.54,499
48.55,500
48.56,501
48.57,502
48.58,503
48.59,504
48.6,505
48.61,506
48.62,507
48.63,508
48.64,509
48.65,510
48.66,511
48.67,512
48.68,513
48.69,514
48.7,515
48.71,516
48.72,517
48.73,518
48.74,519
48.75,520
48.76,521
48.77,522
48.78,523
48.79,524
48.8,525
48.81,526
48.82,527
48.83,528
48.84,529
48.85,530
48.86,531
48.87,532
48.88,533
48.89,534
48.9,535
48.91,536
48.92,537
48.93,538
48.94,539
48.95,540
48.96,541
48.97,542
48.98,543
48.99,544
49,545
